alg,iter,nc_last
periodic_K10,1,0.8723100505961703
periodic_K10,10,0.5504294684310989
periodic_K10,20,0.4242964984054264
periodic_K10,30,0.4015358520517138
periodic_K10,40,0.3676954024165461
periodic_K10,50,0.33027864270668483
periodic_K10,60,0.28916316941620845
periodic_K10,70,0.24711207699313253
periodic_K10,80,0.21392619388229686
periodic_K10,90,0.20642724863925865
periodic_K10,100,0.19676279516715964
periodic_K10,110,0.2018976770570511
periodic_K10,120,0.20786619677461918
periodic_K10,130,0.2108214875254738
periodic_K10,140,0.2108953124708886
periodic_K10,150,0.20823234342525557
periodic_K10,160,0.2029953483934063
periodic_K10,170,0.19537325465029304
periodic_K10,180,0.18558702328944823
periodic_K10,190,0.17389077497596847
periodic_K10,200,0.16056685512707888
periodic_K10,210,0.14591446147370993
periodic_K10,220,0.14358260368117357
periodic_K10,230,0.17340924190995796
periodic_K10,240,0.2039842047018456
periodic_K10,250,0.23144488921678044
periodic_K10,260,0.25509688941987374
periodic_K10,270,0.27434442723063457
periodic_K10,280,0.28870071437035183
periodic_K10,290,0.29779707473544037
periodic_K10,300,0.301397115673853
periodic_K10,310,0.29941812591242745
periodic_K10,320,0.29325908838831316
periodic_K10,330,0.30736089848432446
periodic_K10,340,0.3165582746535741
periodic_K10,350,0.3195575080735853
periodic_K10,360,0.3153057896088801
periodic_K10,370,0.30324866930586236
periodic_K10,380,0.2834647100865847
periodic_K10,390,0.25664474138472904
periodic_K10,400,0.2703499335204888
periodic_K10,410,0.28939710782829964
periodic_K10,420,0.30389508065066617
periodic_K10,430,0.3132596394256229
periodic_K10,440,0.31703434088677174
periodic_K10,450,0.3147518296560852
periodic_K10,460,0.3056706188349456
periodic_K10,470,0.3033971907441386
periodic_K10,480,0.2996079342829546
periodic_K10,490,0.2817862371940639
periodic_K10,500,0.2649595425084408
periodic_K10,510,0.2720335085017333
periodic_K10,520,0.27750733702534086
periodic_K10,530,0.27143384213969846
periodic_K10,540,0.2539541249065552
periodic_K10,550,0.22718006145169148
periodic_K10,560,0.21647766408873215
periodic_K10,570,0.20886580190064663
periodic_K10,580,0.19978807051598013
periodic_K10,590,0.20850645468504206
periodic_K10,600,0.2209211662978706
periodic_K10,610,0.2254269970585898
periodic_K10,620,0.2218244602355439
periodic_K10,630,0.2101499318904639
periodic_K10,640,0.20285259936044345
periodic_K10,650,0.2084048776883521
periodic_K10,660,0.20890941373665042
periodic_K10,670,0.20347224702049652
periodic_K10,680,0.2058845823850315
periodic_K10,690,0.2011440124465055
periodic_K10,700,0.18782359575123206
periodic_K10,710,0.1670272640651397
periodic_K10,720,0.1556769268117473
periodic_K10,730,0.17379729911201214
periodic_K10,740,0.1909215642951985
periodic_K10,750,0.2003375226457207
periodic_K10,760,0.20244553218814462
periodic_K10,770,0.1982544703599964
periodic_K10,780,0.18926303534771907
periodic_K10,790,0.17722238720985972
periodic_K10,800,0.17579754219451024
periodic_K10,810,0.19047940168324204
periodic_K10,820,0.20184985721049623
periodic_K10,830,0.20988148196033465
periodic_K10,840,0.21467518383616851
periodic_K10,850,0.21640962166483824
periodic_K10,860,0.21530169044265124
periodic_K10,870,0.2121709396750529
periodic_K10,880,0.20668003171320604
periodic_K10,890,0.19869161774043848
periodic_K10,900,0.18853927847068128
periodic_K10,910,0.19313171294298703
periodic_K10,920,0.20589876773268606
periodic_K10,930,0.22971802181506867
periodic_K10,940,0.2530751657297544
periodic_K10,950,0.27423897691460264
periodic_K10,960,0.29241293671089486
periodic_K10,970,0.3066201991653154
periodic_K10,980,0.3156479267686466
periodic_K10,990,0.31803116145686583
periodic_K10,1000,0.3121109432152186
periodic_K10,1010,0.29620905329922814
periodic_K10,1020,0.2853446723294838
periodic_K10,1030,0.27745700960534714
periodic_K10,1040,0.28003918721129695
periodic_K10,1050,0.2867181571044113
periodic_K10,1060,0.2829035179474223
periodic_K10,1070,0.26790555019777584
periodic_K10,1080,0.24222279415095768
periodic_K10,1090,0.20758836582347576
periodic_K10,1100,0.16686368887969075
periodic_K10,1110,0.15989468495250125
periodic_K10,1120,0.15450605052459118
periodic_K10,1130,0.15299303090183602
periodic_K10,1140,0.15842614049772763
periodic_K10,1150,0.15822897822508128
periodic_K10,1160,0.15332072712181746
periodic_K10,1170,0.14484379369136285
periodic_K10,1180,0.1339415314906903
periodic_K10,1190,0.13406865559438155
periodic_K10,1200,0.14618117541976125
periodic_K10,1210,0.15375463017560628
periodic_K10,1220,0.1569256526073544
periodic_K10,1230,0.1560515330677172
periodic_K10,1240,0.15160713839241746
periodic_K10,1250,0.14411253224993498
periodic_K10,1260,0.13409075933438622
periodic_K10,1270,0.12204309124865956
periodic_K10,1280,0.11706954021154284
periodic_K10,1290,0.14576410961133954
periodic_K10,1300,0.17158340560904453
periodic_K10,1310,0.1937154128631608
periodic_K10,1320,0.21138189772117572
periodic_K10,1330,0.22388422250321252
periodic_K10,1340,0.23910200990779748
periodic_K10,1350,0.24907143544937985
periodic_K10,1360,0.2534318163654292
periodic_K10,1370,0.25223126593232503
periodic_K10,1380,0.26515560376020997
periodic_K10,1390,0.2799004707566325
periodic_K10,1400,0.2887955283547976
periodic_K10,1410,0.29077656215261993
periodic_K10,1420,0.28520352612325306
periodic_K10,1430,0.2720317601579856
periodic_K10,1440,0.25183440912765587
periodic_K10,1450,0.24367904811989755
periodic_K10,1460,0.24363862039121953
periodic_K10,1470,0.2566620316373993
periodic_K10,1480,0.2664580290598004
periodic_K10,1490,0.272096823826974
periodic_K10,1500,0.27398627459562885
periodic_K10,1510,0.27252657641013
periodic_K10,1520,0.27844890793037896
periodic_K10,1530,0.2933297387018108
periodic_K10,1540,0.29980027654248564
periodic_K10,1550,0.29519924850154255
periodic_K10,1560,0.2857570889410065
periodic_K10,1570,0.26771519858731196
periodic_K10,1580,0.2555562199550914
periodic_K10,1590,0.2586179892684034
periodic_K10,1600,0.25209067009818154
periodic_K10,1610,0.243952670030198
periodic_K10,1620,0.24529536618689707
periodic_K10,1630,0.23954008568074936
periodic_K10,1640,0.2288205098225811
periodic_K10,1650,0.2148151988288821
periodic_K10,1660,0.20864970734572805
periodic_K10,1670,0.2145905283772032
periodic_K10,1680,0.21196668266180305
periodic_K10,1690,0.20093987218935086
periodic_K10,1700,0.2042953896186443
periodic_K10,1710,0.2109320449673375
periodic_K10,1720,0.21202263632504725
periodic_K10,1730,0.20668747992388548
periodic_K10,1740,0.20564806484773274
periodic_K10,1750,0.19929124956187366
periodic_K10,1760,0.18433558094525884
periodic_K10,1770,0.1621040302890827
periodic_K10,1780,0.15846593127361203
periodic_K10,1790,0.16466158019605143
periodic_K10,1800,0.17010315864224207
periodic_K10,1810,0.17902227830922315
periodic_K10,1820,0.1808562151340308
periodic_K10,1830,0.1766810972539806
periodic_K10,1840,0.16805582230676533
periodic_K10,1850,0.15675213930698467
periodic_K10,1860,0.16115153501479518
periodic_K10,1870,0.17670954781484793
periodic_K10,1880,0.18890820873933195
periodic_K10,1890,0.1977498565664609
periodic_K10,1900,0.2033590724999002
periodic_K10,1910,0.20792724711511193
periodic_K10,1920,0.2089611277507646
periodic_K10,1930,0.20681720032678255
periodic_K10,1940,0.2019009752191612
periodic_K10,1950,0.19458913910031267
periodic_K10,1960,0.18521889947434564
periodic_K10,1970,0.19618406100847643
periodic_K10,1980,0.2098767315760956
periodic_K10,1990,0.22029925367244102
periodic_K10,2000,0.24108517350718453
periodic_K50,1,0.8723100505961703
periodic_K50,10,0.5504294684310989
periodic_K50,20,0.4227976309954528
periodic_K50,30,0.4054966820947702
periodic_K50,40,0.3881673443892248
periodic_K50,50,0.3748078946170552
periodic_K50,60,0.3472861213450197
periodic_K50,70,0.3225700446104707
periodic_K50,80,0.30267406808607816
periodic_K50,90,0.28754865940567614
periodic_K50,100,0.27646394852984457
periodic_K50,110,0.2390374344568728
periodic_K50,120,0.21288340400650485
periodic_K50,130,0.19824944220905236
periodic_K50,140,0.19406311795546008
periodic_K50,150,0.19070364544216747
periodic_K50,160,0.1798517615844624
periodic_K50,170,0.17859426989335928
periodic_K50,180,0.18029593435752275
periodic_K50,190,0.1805560569357985
periodic_K50,200,0.18012242257772917
periodic_K50,210,0.18217129762498901
periodic_K50,220,0.18162502665721117
periodic_K50,230,0.18005308089705732
periodic_K50,240,0.17822460412270366
periodic_K50,250,0.1764954275632105
periodic_K50,260,0.17192625336125336
periodic_K50,270,0.16715031626142063
periodic_K50,280,0.16291306531001729
periodic_K50,290,0.15943024860099722
periodic_K50,300,0.15669465799295793
periodic_K50,310,0.14691033475097262
periodic_K50,320,0.13899043382039744
periodic_K50,330,0.13286602001579806
periodic_K50,340,0.1282649300641169
periodic_K50,350,0.12488474409051334
periodic_K50,360,0.12260359224877976
periodic_K50,370,0.12618220723113338
