episode,exp
0,2.373611111
20000,3.999772538
40000,5.450342922
60000,3.193017527
120000,0.7832655158
180000,0.4078966725
240000,0.3096511626
300000,0.321551713
360000,0.2448515384
420000,0.2046049571
480000,0.2079615445
540000,0.1804012849
600000,0.1958783714
660000,0.1588764693
720000,0.1610168523
780000,0.1724571584
840000,0.1667339466
900000,0.1747083777
960000,0.1700310303
