episode,exp
0,2.373611111
20000,3.740586928
40000,3.353545692
60000,2.877235551
120000,0.7420307764
180000,0.4482513949
240000,0.3106240272
300000,0.25785778
360000,0.2600625256
420000,0.2130406744
480000,0.2307315653
540000,0.2337790207
600000,0.2152147294
660000,0.1968465204
720000,0.1740017135
780000,0.1611127207
840000,0.1545756959
900000,0.1684155958
960000,0.1666227964
