episode,exp
0,2.511002026
20000,7.051156895
40000,3.360539939
60000,2.136447924
120000,1.060366842
180000,0.7240507029
240000,0.5686736304
300000,0.5669612355
360000,0.6972639244
420000,0.4925460672
480000,0.4538339635
540000,0.4147549075
600000,0.3897952934
660000,0.3891418627
720000,0.4035816185
780000,0.3620995012
840000,0.411605724
900000,0.4302923425
960000,0.3875376871
