episode,exp
0,2.511002026
20000,6.950949463
40000,3.671581262
60000,1.747593002
120000,0.7443363314
180000,0.5295867008
240000,0.4165713073
300000,0.3454444138
360000,0.2411568715
420000,0.2818607591
480000,0.337577178
540000,0.3042737969
600000,0.2537453576
660000,0.2279500596
720000,0.2229546881
780000,0.2564442957
840000,0.2191485484
900000,0.1966923197
960000,0.2119859763
1000000,0.1680395001
