episode,exp
0,0.4583333333
20000,1.083202101
40000,0.3670726258
60000,0.1564106346
120000,0.2169717049
180000,0.1154372942
240000,0.05292709377
300000,0.02975029265
360000,0.01668103654
420000,0.01117617387
480000,0.006960427778
540000,0.006999210961
600000,0.005922312734
660000,0.004866529784
720000,0.003878729647
780000,0.006464383531
840000,0.002838518548
900000,0.002601166532
960000,0.006231209392
