episode,exp
0,2.373611111
20000,3.163828341
40000,2.561346799
60000,2.248539311
120000,0.7671256356
180000,0.4983679988
240000,0.3703176317
300000,0.2741745285
360000,0.2767733858
420000,0.2178330407
480000,0.2086093555
540000,0.2220879135
600000,0.2271968279
660000,0.1903698193
720000,0.2011052908
780000,0.1532778048
840000,0.1622165052
900000,0.1543212343
960000,0.1488685348
