episode,exp
0,0.4583333333
20000,0.6666658719
40000,0.2411494023
60000,0.2598383761
120000,0.07127119746
180000,0.03675639575
240000,0.01980201098
300000,0.01366507835
360000,0.01330868078
420000,0.01266496274
480000,0.008054857656
540000,0.01216351883
600000,0.006494109694
660000,0.01077694185
720000,0.005615981574
780000,0.0108616373
840000,0.01092498798
900000,0.008310981805
960000,0.00764708797
