episode,exp
0,2.364269959
20000,5.207524535
40000,4.037985462
60000,2.057775741
120000,1.009264884
180000,0.7230058862
240000,0.5544976355
300000,0.5979233122
360000,0.4741774437
420000,0.4274491812
480000,0.5033280732
540000,0.4602087778
600000,0.3864442405
660000,0.370573383
720000,0.3505781496
780000,0.3532956407
840000,0.3546963607
900000,0.3745439547
960000,0.3304578615
