episode,exp
0,0.4683097768
20000,0.8332586415
40000,0.2067599197
60000,0.1445328806
120000,0.09045672676
180000,0.03922626815
240000,0.05621736319
300000,0.04142732669
360000,0.03905195908
420000,0.02926020239
480000,0.02229880258
540000,0.01776158569
600000,0.01877032236
660000,0.02272904932
720000,0.01643253677
780000,0.02037155381
840000,0.02804639567
900000,0.01953898615
960000,0.03386530385
