episode,exp
0,0.4583333333
20000,0.6666329837
40000,0.2411752948
60000,0.2145833332
120000,0.1040849809
180000,0.04701096149
240000,0.02413139673
300000,0.01649923391
360000,0.01120757483
420000,0.01027367816
480000,0.004991060284
540000,0.00620149851
600000,0.003731048115
660000,0.003937130982
720000,0.005015730124
780000,0.004106423779
840000,0.001678958506
900000,0.004157104651
960000,0.003326096479
