episode,exp
0,2.246657744
20000,1.717839767
40000,1.57278313
60000,1.043646052
120000,0.4752945086
180000,0.4034467573
240000,0.3087404567
300000,0.3342247099
360000,0.32009094
420000,0.3161441334
480000,0.2708779201
540000,0.250217181
600000,0.2564111267
660000,0.2620664454
720000,0.2190404608
780000,0.2444415898
840000,0.2347810956
900000,0.2186332297
960000,0.2367010756
1000000,0.2184124449
