episode,nc_last
1,4.7702312
4000,1.9491616
8000,1.1033279
12000,1.1722351
16000,1.4586506
20000,1.2768233
24000,1.2615557
28000,1.1824073
32000,1.0324142
36000,0.82987386
40000,1.0095696
44000,1.3079911
48000,1.0719151
52000,1.0936661
56000,1.2639366
60000,1.3402853
64000,1.2789767
68000,1.2492192
72000,1.243727
76000,1.1636746
80000,1.1038287
84000,1.1303824
88000,1.149288
92000,1.1552138
96000,1.0819856
100000,1.1804963
104000,1.1718884
108000,1.1151023
112000,1.1042892
116000,0.92515683
120000,0.9081178
124000,0.85921174
128000,0.8091613
132000,0.775686
136000,0.76986444
140000,0.77007335
144000,0.7607624
148000,0.74685025
152000,0.72483635
156000,0.7079965
160000,0.69355565
164000,0.68778926
168000,0.6998385
172000,0.7574548
176000,0.7379821
180000,0.76710653
184000,0.7925968
188000,0.7952275
192000,0.8456676
196000,0.8566917
200000,0.85246277
204000,0.8640029
208000,0.89310277
212000,0.8864784
216000,0.90445876
220000,0.995683
224000,1.0326632
228000,1.1127362
232000,1.1498365
236000,1.1692913
240000,1.1510947
244000,1.1606212
248000,1.1926849
252000,1.2289648
256000,1.2836225
260000,1.2938378
264000,1.314717
268000,1.3364217
272000,1.3356237
276000,1.328268
280000,1.3364537
284000,1.344914
288000,1.3551922
292000,1.3675814
296000,1.3796816
300000,1.3816476
304000,1.3756092
308000,1.3602269
312000,1.3716953
316000,1.3768837
320000,1.3924111
324000,1.4125583
328000,1.4342995
332000,1.4775822
336000,1.5168011
340000,1.5355861
344000,1.5531225
348000,1.56228
352000,1.5814496
356000,1.5768322
360000,1.594223
364000,1.548712
368000,1.5764244
372000,1.5926011
376000,1.5792735
380000,1.5893593
384000,1.6217115
388000,1.6611838
392000,1.6850984
396000,1.7192833
400000,1.7518517
