alg,episode,nc_last
neural_lam05_frz,1,4.7632303
neural_lam05_frz,8000,1.4455141
neural_lam05_frz,16000,1.4246924
neural_lam05_frz,24000,1.949077
neural_lam05_frz,32000,1.7504971
neural_lam05_frz,40000,1.7946355
neural_lam05_frz,48000,1.9525228
neural_lam05_frz,56000,1.855064
neural_lam05_frz,64000,1.9759438
neural_lam05_frz,72000,1.6576483
neural_lam05_frz,80000,1.6008679
neural_lam05_frz,88000,1.661114
neural_lam05_frz,96000,1.539946
neural_lam05_frz,104000,1.840825
neural_lam05_frz,112000,1.8067722
neural_lam05_frz,120000,1.8001888
neural_lam05_frz,128000,1.5187199
neural_lam05_frz,136000,1.7549617
neural_lam05_frz,144000,1.6492352
neural_lam05_frz,152000,2.3280666
neural_lam05_frz,160000,2.575339
neural_lam05_frz,168000,2.8053036
neural_lam05_frz,176000,2.2735853
neural_lam05_frz,184000,2.0601602
neural_lam05_frz,192000,1.4354557
neural_lam05_frz,200000,1.6698469
neural_lam05_frz,208000,1.5742357
neural_lam05_frz,216000,1.1793358
neural_lam05_frz,224000,1.1633593
neural_lam05_frz,232000,1.3554792
neural_lam05_frz,240000,1.6140683
neural_lam05_frz,248000,1.882657
neural_lam05_frz,256000,1.8375628
neural_lam05_frz,264000,1.8639292
neural_lam05_frz,272000,1.9314367
neural_lam05_frz,280000,1.976473
neural_lam05_frz,288000,2.099442
neural_lam05_frz,296000,2.174295
neural_lam05_frz,304000,2.2642114
neural_lam05_frz,312000,2.0983233
neural_lam05_frz,320000,2.0399637
neural_lam05_frz,328000,1.9693017
neural_lam05_frz,336000,1.9771727
neural_lam05_frz,344000,1.9105973
neural_lam05_frz,352000,2.0044556
neural_lam05_frz,360000,1.8688242
neural_lam05_frz,368000,2.093715
neural_lam05_frz,376000,1.8262271
neural_lam05_frz,384000,2.1614301
neural_lam05_frz,392000,2.3314462
neural_lam05_frz,400000,2.6092348
