episode,eta,distill_steps,kl_fit,l1_fit,interference_l1,q_rmse
16,0.5,20,0.0005099379263507823,0.025477634370326997,0.08900242148674736,6.544130855271158
32,0.5,20,6.536715095121922e-05,0.00888099115003239,0.05363223063094275,6.077333480546982
48,0.5,20,0.00014416297630372423,0.01271108399938654,0.080187046493607,6.053287909155973
64,0.5,20,7.448107442961863e-05,0.01016578135582117,0.07572224702088888,5.911464534263153
80,0.5,20,0.000143432138113143,0.01234769432441048,0.12028641897552418,6.241727314897493
96,0.5,20,0.00030899341369082257,0.018073331702638556,0.08232281005930626,6.109479926955688
112,0.5,20,0.0012388523876628217,0.023381869308650494,0.04270728923041712,6.115261345828594
128,0.5,20,5.306248480337672e-05,0.008182996213436126,0.048093909149840755,6.052266075788909
144,0.5,20,0.00022591523884329945,0.016773746038476627,0.1071881866929206,5.963252017664311
160,0.5,20,0.0001125001757221374,0.0111296313504378,0.04606076188837037,6.032171723613663
176,0.5,20,0.00021985756078114112,0.01609463393688202,0.0897460871542147,5.784860941060875
192,0.5,20,0.00023863620299380273,0.015323135142142955,0.11762775192108318,5.2175668276132425
208,0.5,20,0.00020848373801877291,0.01440991317996612,0.10364657720081678,5.433885093997237
224,0.5,20,0.00011105077340433031,0.011772184975837407,0.0632837543257107,5.477205800922703
240,0.5,20,0.0002547408030609247,0.017101354897022247,0.06610201157514423,5.530804426091176
256,0.5,20,0.0004158145199583557,0.0174920058880861,0.06758546776614571,5.5086725368702085
272,0.5,20,0.00047196687363019145,0.020082232852776844,0.08458572062146333,5.399950237475587
288,0.5,20,0.0004049736261367798,0.02114099681377411,0.05848836431903021,5.30894825146422
304,0.5,20,0.00017238043642464618,0.012048634001985192,0.07626947571952769,5.350034644282342
320,0.5,20,0.000173401742358692,0.012598764294615159,0.06409982019388437,5.368345841357541
336,0.5,20,0.0003643093290156685,0.016308948919177054,0.10040930588287036,5.370160265081472
352,0.5,20,0.00016126935672218677,0.011547135338187218,0.07044047715333591,5.165555783558503
368,0.5,20,0.00022493391049836106,0.015096028921780762,0.07542690151938419,5.210972981467988
384,0.5,20,0.00010843673150399506,0.010262340869909773,0.08194602438412733,5.3190942248797635
400,0.5,20,0.0002956925002347788,0.016581436370809874,0.08202118026688261,5.23063506026534
416,0.5,20,0.0002754686108252419,0.016254230498753745,0.08193039861651548,4.8552209947969045
432,0.5,20,0.00020105484537242984,0.014075114105183344,0.12129141125234398,5.02097438393357
448,0.5,20,0.0004585351653750641,0.019525990614460573,0.07458277025003114,4.999518792044538
464,0.5,20,0.00020433875537352063,0.012838630722119259,0.0967368966898035,4.92470005722328
480,0.5,20,0.0003562758054333524,0.01728254757248438,0.11190999119599414,4.903101308844318
496,0.5,20,0.0004481134999890303,0.022485629123236452,0.0668020064067185,4.951725381274418
512,0.5,20,0.00023681246908381583,0.013648964241147041,0.051648700432967,5.016194848570534
528,0.5,20,0.00014380635121628513,0.011531828629687942,0.04497251162866425,4.970242128303784
544,0.5,20,0.00023770286615246966,0.016118325743704073,0.06036927911329739,4.972371890518293
560,0.5,20,0.0004202145047691794,0.017702054776376687,0.051432306173556125,4.933091975263335
576,0.5,20,0.00014890487771481275,0.0111823339946568,0.05026013475861365,4.906858478269439
592,0.5,20,0.00027195154065598866,0.016270033765717277,0.07388903458486311,4.8415517542550415
608,0.5,20,0.00023196208173336847,0.015070305623371026,0.08746879996100808,4.785460363259788
624,0.5,20,0.0006428797899355197,0.02354616892558557,0.06407497812265894,4.863859599761013
640,0.5,20,0.0002142304729204625,0.014335046327042003,0.04059956728941435,4.920587894992876
656,0.5,20,0.0005455463390756885,0.020883898291250935,0.05092807505246832,4.8967595430067865
672,0.5,20,0.0004886518484757593,0.01928458894447734,0.06393764986150376,4.926337673673224
688,0.5,20,0.00010134077265753323,0.011233472043559664,0.06894436108407544,4.778677763202474
704,0.5,20,0.0002194045685835841,0.013405941747899714,0.0569966622348695,4.776884269711837
720,0.5,20,0.0002742614116236244,0.016205615338707423,0.06914729058867725,4.807445691675239
736,0.5,20,7.920005615839425e-05,0.008847461364764189,0.04467911809912407,4.862366924647713
752,0.5,20,0.00020945297495927661,0.014133913591504097,0.05409800010197043,4.873231972556213
768,0.5,20,0.00014854290146523944,0.01347357894365604,0.07515829125950682,4.893859913566166
784,0.5,20,0.00023928583634967384,0.01405397308657744,0.06898632888310553,4.876346800974583
800,0.5,20,7.572706846985965e-05,0.008467523485887796,0.06766580994677608,4.925233593495927
816,0.5,20,0.0003391400908906784,0.015232693062741953,0.04271272467177372,5.00838434210034
832,0.5,20,0.00037412805681082383,0.018133771364335662,0.055611780664263116,4.979808036644179
848,0.5,20,0.00043330212177422183,0.022682064678519964,0.06792088929002346,4.836917260898742
864,0.5,20,0.00031683346605859697,0.01983546795180211,0.05900560116979875,4.993633073496619
880,0.5,20,0.0003000719404483859,0.018856197595596313,0.05357029286841062,4.89582494149032
896,0.5,20,0.00018875943427095385,0.012194185676283572,0.07515116568251731,4.8203703860479274
912,0.5,20,0.0002198665461037308,0.014259465783834458,0.05920818002061369,4.843345771085273
928,0.5,20,0.0004963882057927549,0.019750551218166948,0.07764482697502519,4.845837048000122
944,0.5,20,0.00030515840962135163,0.015054070928062383,0.08113386029690585,4.815895585056654
960,0.5,20,0.00011992442677393019,0.010887796080519015,0.09293671654888788,4.761769898905555
976,0.5,20,0.00021059027407318353,0.015312765687704087,0.07394090486488888,4.7726155049716725
992,0.5,20,0.0012664688022240348,0.025260188778781372,0.074861270329876,4.872778832526162
1008,0.5,20,0.0004053294276514941,0.018952762789052467,0.05836032159524346,4.903987747104595
1024,0.5,20,0.0004370699919361089,0.019472449951406037,0.08841328888642798,4.902582947543967
1040,0.5,20,0.0002476945924642897,0.016273338400863174,0.059521260476868315,4.902508178634876
1056,0.5,20,0.00017665602591967818,0.01349993071366603,0.05604119516782571,4.972152496668898
1072,0.5,20,0.00022459264262579383,0.013663405850529671,0.058922510955845636,4.954216940763216
1088,0.5,20,0.00024768848197709303,0.016170164736519967,0.0753466726028469,5.020619139629268
1104,0.5,20,0.0006257040960039815,0.024628639606566263,0.07886694546151905,5.024883956785334
1120,0.5,20,0.0004398317927325479,0.019218854431528598,0.07275023420277904,4.954909855014769
1136,0.5,20,0.00021054267900008536,0.012733162398001662,0.057997066222154225,4.974451711546792
1152,0.5,20,0.00023428750756903792,0.013062755374617322,0.07307738290925825,4.991384545249921
1168,0.5,20,0.0009061264102526295,0.0309127804178458,0.06013750289092489,4.913086083867442
1184,0.5,20,0.0003439408460361583,0.01752083944044106,0.043127808450634686,4.949755685715778
1200,0.5,20,0.00032836879189643596,0.017749981333812077,0.05481813293359295,4.893599679516534
1216,0.5,20,0.00022311745851766318,0.01336602814710484,0.06295293299504601,4.920818546976797
1232,0.5,20,0.0002832437011030769,0.01516239731738876,0.05818159723116528,4.914483610593039
1248,0.5,20,0.0005681585980710224,0.024030657772527775,0.09437926817852826,4.85378814383771
1264,0.5,20,0.0002515214240096005,0.014284009424348673,0.08053587124857475,4.738010913045931
1280,0.5,20,0.00036534932830060524,0.01746339878688256,0.08494233687793673,4.652894931550399
1296,0.5,20,8.768329159162629e-05,0.008982173691038042,0.049594177264225436,4.709882109877488
1312,0.5,20,0.00015215139102933573,0.013049228737751642,0.09305233214465179,4.813142952549005
1328,0.5,20,0.00037722529377788306,0.017208840399980545,0.07365996195530136,4.807733278009402
1344,0.5,20,0.00046308498851777545,0.022517804233800797,0.04605621217500614,4.790423816132615
1360,0.5,20,0.00016611997181406387,0.011529797365745673,0.04914192322091526,4.848802357720866
1376,0.5,20,0.00028206036170429016,0.01454353884660772,0.07092666761880256,4.7530587532906425
1392,0.5,20,0.00011175323071256571,0.010064600463956595,0.06860250125171266,4.796258481619063
1408,0.5,20,0.0001840793811425101,0.012355044822801243,0.04335163461103076,4.854887980203937
1424,0.5,20,0.00016596000884116317,0.012301363050937653,0.08960479806483472,4.787264140581786
1440,0.5,20,0.00020664873416535558,0.014179644696414471,0.07419622341252133,4.761676097677838
1456,0.5,20,9.657421800180931e-05,0.009645110504193739,0.06583026523019767,4.701903615232406
1472,0.5,20,0.00014131198258837685,0.011525514991565919,0.0637774315607451,4.751677216271792
1488,0.5,20,0.00034353892018164817,0.0167372774061126,0.11665368835179613,4.666502796822039
1504,0.5,20,0.00027441223543670884,0.01624147804856572,0.07273262335272165,4.615818315144003
1520,0.5,20,9.945365101365107e-05,0.01003113238229638,0.0508857865962056,4.68662287486161
1536,0.5,20,0.0001183655824408763,0.010502391770758011,0.07951226673397067,4.742463029941192
1552,0.5,20,0.00015905272511704624,0.012546447308167168,0.06676247183330696,4.822315180677569
1568,0.5,20,0.00022120591214237114,0.015737093767772117,0.07213236369578283,4.7650623638043195
1584,0.5,20,0.0005797030396699425,0.02169643703006929,0.06619114953351626,4.796912233386866
1600,0.5,20,9.689763362985104e-05,0.009518147131893783,0.04389990269186379,4.843585651792465
1616,0.5,20,0.0003134504292956403,0.015474923816885078,0.06185685186408499,4.854159286362376
1632,0.5,20,0.00010098679939057382,0.009578443725000729,0.07640248198568134,4.864534140949223
1648,0.5,20,8.73577829662719e-05,0.007646206695897962,0.03377690711323371,4.858568296606064
1664,0.5,20,9.737751575552725e-05,0.007731370328526411,0.046739453651039535,4.828730315766642
1680,0.5,20,0.00012355074053023904,0.011451979167759418,0.048528913535164975,4.838633941563947
1696,0.5,20,0.00018118910624512604,0.01322221631805102,0.04514867673481532,4.887170006220841
1712,0.5,20,0.00020722563983456763,0.014250773978086986,0.04185459706726621,4.911653444011802
1728,0.5,20,0.0003308311861474067,0.015854347640505202,0.04256303483698711,4.882593286498251
1744,0.5,20,0.0007568501776246273,0.0249978955835104,0.0817623411372517,4.856972789078079
1760,0.5,20,0.0003597360597874892,0.017513617772945307,0.06874652112299136,4.95554529262978
1776,0.5,20,0.0003761951645060435,0.020048548840350122,0.048462838134650355,5.170838857644708
1792,0.5,20,0.0004795765431481414,0.0173552640597336,0.05141521261537336,5.103414392513026
1808,0.5,20,0.0002688769190254706,0.014138499190184202,0.051319876932457806,4.967585741450072
1824,0.5,20,0.0003608980321307452,0.019178082432168033,0.05079221011917022,4.923092592350798
1840,0.5,20,0.0002122322520283258,0.014470769296412282,0.04982765608793802,4.883777711451233
1856,0.5,20,9.959020972019061e-05,0.01073682340560481,0.047409544222173555,4.9130859500420865
1872,0.5,20,0.00027398398810031787,0.01304087261841805,0.06623986656650162,4.861873464913686
1888,0.5,20,0.00026222218851520057,0.015158963855355978,0.078270170206479,4.865082896584828
1904,0.5,20,0.0003041735630672933,0.014544308778237213,0.05884669253136142,4.785236703764465
1920,0.5,20,0.00023929615675418367,0.014588828964406275,0.06533638560727978,4.789468576875482
1936,0.5,20,0.00018304494093172253,0.012922976003028452,0.06804296242296243,4.79312434919385
1952,0.5,20,0.00013773929504168336,0.01069750559690874,0.04943843853390828,4.80143749770772
1968,0.5,20,0.00029565283222365434,0.016443700495141524,0.075923513541809,4.8266972714536704
1984,0.5,20,0.0002931913700665283,0.016550600137320702,0.0659082161592606,4.818399124489143
