episode,nc_last
1,4.7702312
4000,2.5047626
8000,1.6807784
12000,1.3983223
16000,1.1677797
20000,0.95739126
24000,1.0398972
28000,1.1451108
32000,1.1332198
36000,1.1569762
40000,1.1601753
44000,1.1525863
48000,1.148848
52000,1.1384232
56000,1.2566627
60000,1.2965686
64000,1.3368442
68000,1.3946438
72000,1.4152608
76000,1.4613231
80000,1.4906886
84000,1.5210007
88000,1.4889103
92000,1.4686122
96000,1.4901575
100000,1.4850607
104000,1.4625864
108000,1.4295021
112000,1.3754088
116000,1.3286947
120000,1.2765237
124000,1.2788994
128000,1.2476058
132000,1.2312129
136000,1.2258781
140000,1.218446
144000,1.2382402
148000,1.2383645
152000,1.2345248
156000,1.2342759
160000,1.2394328
164000,1.2520356
168000,1.2607653
172000,1.2802639
176000,1.2870985
180000,1.3023522
184000,1.3262854
188000,1.3817277
192000,1.4479151
196000,1.4872854
200000,1.5307317
204000,1.5980694
208000,1.6293498
212000,1.6678069
216000,1.6911488
220000,1.7386363
224000,1.7741096
228000,1.805903
232000,1.8365037
236000,1.848865
240000,1.867069
244000,1.882939
248000,1.895751
252000,1.9099109
256000,1.927587
260000,1.9332175
264000,1.9394765
268000,1.9480166
272000,1.9476104
276000,1.9486455
280000,1.948281
284000,1.9499328
288000,1.954771
292000,1.9532149
296000,1.954358
300000,1.9549165
304000,1.9527295
308000,1.9512432
312000,1.9463172
316000,1.9460837
320000,1.9383513
324000,1.932746
328000,1.9273766
332000,1.9195561
336000,1.9109565
340000,1.8997067
344000,1.8993211
348000,1.8918495
352000,1.8875427
356000,1.8764305
360000,1.8642004
364000,1.8594
368000,1.8412852
372000,1.8304857
376000,1.8151956
380000,1.8066789
384000,1.7872274
388000,1.7672896
392000,1.7544923
396000,1.7396691
400000,1.722863
