alg,iter,nc_last,nc_avg
norm_eta0.2_K500,1000,1.1424983523986436,
norm_eta0.2_K500,1100,0.769476241523159,
norm_eta0.2_K500,1200,0.7633000723087309,
norm_eta0.2_K500,1300,0.7633109477513955,
norm_eta0.2_K500,1400,0.7633109522228477,
norm_eta0.2_K500,1500,0.7633109459604172,
norm_eta0.2_K500,1600,0.6099140586167013,
norm_eta0.2_K500,1700,0.6055624102173712,
norm_eta0.2_K500,1800,0.6055656060817425,
norm_eta0.2_K500,1900,0.6055658773561626,
norm_eta0.2_K500,2000,0.6055658751884405,
norm_eta0.2_K500,2100,0.49374186017455,
norm_eta0.2_K500,2200,0.49095427113326634,
norm_eta0.2_K500,2300,0.4909550489007617,
norm_eta0.2_K500,2400,0.4909549687620912,
norm_eta0.2_K500,2500,0.4909549628971722,
norm_eta0.2_K500,2600,0.47036269646514983,
norm_eta0.2_K500,2700,0.46554189556740133,
norm_eta0.2_K500,2800,0.46556004183925276,
norm_eta0.2_K500,2900,0.4655593256359568,
norm_eta0.2_K500,3000,0.46555932543049755,
norm_eta0.2_K500,3100,0.5275432861199788,
norm_eta0.2_K500,3200,0.5236481437855828,
norm_eta0.2_K500,3300,0.5236863243202289,
norm_eta0.2_K500,3400,0.5236851488553254,
norm_eta0.2_K500,3500,0.5236851702783869,
norm_eta0.2_K500,3600,0.5301086935467776,
norm_eta0.2_K500,3700,0.527026954325911,
norm_eta0.2_K500,3800,0.5270112990210474,
norm_eta0.2_K500,3900,0.527012576696842,
norm_eta0.2_K500,4000,0.527012556628791,
norm_eta0.2_K500,4100,0.6386321151498295,
norm_eta0.2_K500,4200,0.6307657906660761,
norm_eta0.2_K500,4300,0.6307732069102812,
norm_eta0.2_K500,4400,0.6307754619567856,
norm_eta0.2_K500,4500,0.6307754152164549,
norm_eta0.2_K500,4600,0.6441619795631548,
norm_eta0.2_K500,4700,0.637573026389447,
norm_eta0.2_K500,4800,0.6376962249336678,
norm_eta0.2_K500,4900,0.6376940343171205,
norm_eta0.2_K500,5000,0.6376940575621723,
norm_eta0.2_K500,5100,0.5081889747389844,
norm_eta0.2_K500,5200,0.5078271761940223,
norm_eta0.2_K500,5300,0.5077422409586689,
norm_eta0.2_K500,5400,0.5077439857583541,
norm_eta0.2_K500,5500,0.5077439804531252,
norm_eta0.2_K500,5600,0.4090870657873324,
norm_eta0.2_K500,5700,0.40785151083317744,
norm_eta0.2_K500,5800,0.4078494397838863,
norm_eta0.2_K500,5900,0.4078495189880808,
norm_eta0.2_K500,6000,0.4078495172983042,
norm_eta0.2_K500,6100,0.3838403503555041,
norm_eta0.2_K500,6200,0.3840871310673594,
norm_eta0.2_K500,6300,0.38407342999667454,
norm_eta0.2_K500,6400,0.38407307471518004,
norm_eta0.2_K500,6500,0.384073078590756,
norm_eta0.2_K500,6600,0.3854280305707488,
norm_eta0.2_K500,6700,0.382888204939974,
norm_eta0.2_K500,6800,0.3829190207198434,
norm_eta0.2_K500,6900,0.3829193434733395,
norm_eta0.2_K500,7000,0.38291931205092516,
norm_eta0.2_K500,7100,0.3745469269771423,
norm_eta0.2_K500,7200,0.37339625177880964,
norm_eta0.2_K500,7300,0.37338855488050465,
norm_eta0.2_K500,7400,0.37338880982022604,
norm_eta0.2_K500,7500,0.37338880707330335,
norm_eta0.2_K500,7600,0.39285338100041967,
norm_eta0.2_K500,7700,0.3915403123479403,
norm_eta0.2_K500,7800,0.39154888653303843,
norm_eta0.2_K500,7900,0.39154870587791357,
norm_eta0.2_K500,8000,0.3915486998682069,
norm_eta0.2_K500,8100,0.38926135829846714,
norm_eta0.2_K500,8200,0.3881482790675018,
norm_eta0.2_K500,8300,0.38815714861781087,
norm_eta0.2_K500,8400,0.38815674453042254,
norm_eta0.2_K500,8500,0.38815674306769704,
norm_eta0.2_K500,8600,0.35989513163135567,
norm_eta0.2_K500,8700,0.35933786965845194,
norm_eta0.2_K500,8800,0.3593411526714098,
norm_eta0.2_K500,8900,0.35934103947599755,
norm_eta0.2_K500,9000,0.35934103935990813,
norm_eta0.2_K500,9100,0.3582539436778572,
norm_eta0.2_K500,9200,0.3576518427063793,
norm_eta0.2_K500,9300,0.3576557190711634,
norm_eta0.2_K500,9400,0.35765578775683243,
norm_eta0.2_K500,9500,0.3576557832896784,
norm_eta0.2_K500,9600,0.3550297139750409,
norm_eta0.2_K500,9700,0.35452508870401045,
norm_eta0.2_K500,9800,0.3545305512614797,
norm_eta0.2_K500,9900,0.3545306878835385,
norm_eta0.2_K500,10000,0.35453067995020177,
norm_eta0.5_K200,1,4.133935387209895,
norm_eta0.5_K200,100,1.7273427719026175,
norm_eta0.5_K200,200,1.7273767339533603,
norm_eta0.5_K200,300,1.142496846291082,
norm_eta0.5_K200,400,1.1424983512861526,
norm_eta0.5_K200,500,0.7633052934492799,
norm_eta0.5_K200,600,0.7633109444844072,
norm_eta0.5_K200,700,0.6055609942314142,
norm_eta0.5_K200,800,0.6055658739305665,
norm_eta0.5_K200,900,0.4909539455661817,
norm_eta0.5_K200,1000,0.4909549609873031,
norm_eta0.5_K200,1100,0.465552207128325,
norm_eta0.5_K200,1200,0.4655593232737584,
norm_eta0.5_K200,1300,0.5236913402770023,
norm_eta0.5_K200,1400,0.523685170238414,
norm_eta0.5_K200,1500,0.5270092538475614,
norm_eta0.5_K200,1600,0.5270125604325481,
norm_eta0.5_K200,1700,0.6307518259731257,
norm_eta0.5_K200,1800,0.6307754223002637,
norm_eta0.5_K200,1900,0.6376913324599915,
norm_eta0.5_K200,2000,0.6376940675677063,
norm_eta0.5_K200,2100,0.5077414350997357,
norm_eta0.5_K200,2200,0.5077439747139431,
norm_eta0.5_K200,2300,0.4078486333114135,
norm_eta0.5_K200,2400,0.40784951656861396,
norm_eta0.5_K200,2500,0.38407539593259665,
norm_eta0.5_K200,2600,0.38407307793594336,
norm_eta0.5_K200,2700,0.3829125201240687,
norm_eta0.5_K200,2800,0.3829193117611289,
norm_eta0.5_K200,2900,0.3733879204494175,
norm_eta0.5_K200,3000,0.37338880724674073,
norm_eta0.5_K200,3100,0.3915470798617132,
norm_eta0.5_K200,3200,0.3915487001016817,
norm_eta0.5_K200,3300,0.38815761475584176,
norm_eta0.5_K200,3400,0.3881567432266222,
norm_eta0.5_K200,3500,0.3593420026271894,
norm_eta0.5_K200,3600,0.3593410401693149,
norm_eta0.5_K200,3700,0.3576557042102824,
norm_eta0.5_K200,3800,0.357655784327492,
norm_eta0.5_K200,3900,0.3545283720055306,
norm_eta0.5_K200,4000,0.3545306816315205,
norm_eta0.5_K200,4100,0.3530250092454376,
norm_eta0.5_K200,4200,0.3530269694036205,
norm_eta0.5_K200,4300,0.3421234600888567,
norm_eta0.5_K200,4400,0.3421233470023415,
norm_eta0.5_K200,4500,0.3564712074266191,
norm_eta0.5_K200,4600,0.35647272997396073,
norm_eta0.5_K200,4700,0.38312622719478107,
norm_eta0.5_K200,4800,0.3831231222972853,
norm_eta0.5_K200,4900,0.3988847506174502,
norm_eta0.5_K200,5000,0.3988836351747129,
norm_eta0.5_K200,5100,0.4171105533323969,
norm_eta0.5_K200,5200,0.4171119439581981,
norm_eta0.5_K200,5300,0.4239157658709197,
norm_eta0.5_K200,5400,0.4239168033521591,
norm_eta0.5_K200,5500,0.4535102439078478,
norm_eta0.5_K200,5600,0.45350605781564257,
norm_eta0.5_K200,5700,0.5098291651850887,
norm_eta0.5_K200,5800,0.5098240395311923,
norm_eta0.5_K200,5900,0.6210171640902673,
norm_eta0.5_K200,6000,0.6210131379669964,
norm_eta0.5_K200,6100,0.7123776402211737,
norm_eta0.5_K200,6200,0.7123847740587627,
norm_eta0.5_K200,6300,0.7390843346518773,
norm_eta0.5_K200,6400,0.7390998531782319,
norm_eta0.5_K200,6500,0.7251060652964978,
