episode,eta,kl_fit,interference_l1,q_rmse
16,0.5,0.00040316302329301834,0.06001107891400655,1.3027594
32,0.5,0.00041005412640515715,0.0706770047545433,1.1703485
48,0.5,0.0009629336806635062,0.17826217909653982,0.9026588
64,0.5,0.0009141651535173878,0.11264414340257645,0.8683263
80,0.5,0.0008480836171656847,0.06790630519390106,0.90081507
96,0.5,7.642182754352689e-05,0.043056420981884,0.86663514
112,0.5,0.0006319948218085549,0.11058288812637329,0.8635271
128,0.5,0.0003288169391453266,0.10587739199399948,0.7891351
144,0.5,0.00042956849534271494,0.11139583090941112,0.82749003
160,0.5,0.0001969952427316457,0.034217060543596745,0.8535993
176,0.5,0.00040632094411800307,0.060569822788238525,0.8730465
192,0.5,0.002701490148319863,0.08536834456026554,0.8852233
208,0.5,0.0017819527347455733,0.04648162517696619,0.8797205
224,0.5,0.0007765225066881006,0.06716350962718327,0.8847637
240,0.5,0.00036532001913449426,0.10136783123016357,0.8797721
256,0.5,0.0005237545915911647,0.11481233437856038,0.87003726
272,0.5,0.00017401706385758838,0.03882334530353546,0.8812981
288,0.5,0.00011898892444150988,0.014752548129763454,0.8759564
304,0.5,0.0003294162971932175,0.04838420869782567,0.8770876
320,0.5,0.0006846685893833638,0.09226750954985619,0.86063206
336,0.5,0.0002713330957869237,0.003511026967316866,0.8559899
352,0.5,0.0006361979358189274,0.01767944172024727,0.8546047
368,0.5,0.00026739342138171196,0.059932583943009377,0.8449896
384,0.5,0.0006150236270817307,0.011113922422130903,0.84295917
400,0.5,0.0002761082723736763,0.03483517444692552,0.83019644
416,0.5,0.001058830737019889,0.02517796214669943,0.8317943
432,0.5,0.003339500653964933,0.17731711640954018,0.8277178
448,0.5,0.0059477789618540555,0.02701408788561821,0.82449436
464,0.5,0.00850808562083532,0.04379804929097494,0.81526494
480,0.5,0.0014867528710359086,0.03928684939940771,0.83084744
496,0.5,0.005001952289603651,0.09257718047592789,0.8131491
512,0.5,0.0013400518849569683,0.07439450919628143,0.8067324
528,0.5,0.0004565840894688985,0.03742557698860764,0.80536455
544,0.5,0.0021147051884327084,0.09833074174821377,0.8081274
560,0.5,0.0006787118036299944,0.005307987705236883,0.80741256
576,0.5,0.0038325408887532023,0.024503391614416614,0.8147779
592,0.5,0.0007490384814445861,0.03352771807112731,0.81107074
608,0.5,0.0017974522332744008,0.1391025877557695,0.8277333
624,0.5,0.0021068924842337663,0.0704449067513148,0.82807064
640,0.5,0.0014053671392113237,0.13167321480577812,0.8735709
656,0.5,0.0003673159870913878,0.036500848829746246,0.86284167
672,0.5,0.0004591305686062697,0.09041193127632141,0.89963186
688,0.5,0.00028523957826109836,0.026529503862184355,0.88703126
704,0.5,0.0008386804788137346,0.0710952358325206,0.91699886
720,0.5,0.0005398795051519301,0.007053824520426133,0.9222415
736,0.5,0.001920089503755662,0.01567824476842361,0.9033984
752,0.5,0.0006862483119978909,0.0,0.9450931
768,0.5,0.0019737256690859793,4.957267810823396e-05,0.9373646
784,0.5,0.0016611135021472971,0.007052912622687775,0.9543682
800,0.5,0.000785747281042859,0.02463389872548305,0.97595423
816,0.5,0.0013535916140036924,0.12157928765027463,0.9700684
832,0.5,0.005711705736530348,0.026861324926130692,0.96527654
848,0.5,0.0005516494663121799,0.026668362594440016,0.9771066
864,0.5,0.0004453249787599946,0.05760318322791136,0.9723388
880,0.5,0.00043480224007907964,9.734138075145893e-06,0.9732885
896,0.5,0.00019087481390063962,0.032860135016865875,0.95747495
912,0.5,0.00018473113379968709,0.0608004003829592,0.9707514
928,0.5,0.00031328214699897214,0.009372572338179452,0.959815
944,0.5,0.0005469426832860336,0.024312960133102024,0.952154
960,0.5,0.0008512633794452995,0.01819063716720848,0.93163306
976,0.5,0.0005555152728220492,0.014142890518996865,0.9561563
992,0.5,0.00033147496348343947,0.018828849601656355,0.9619226
1008,0.5,0.00016275430971290916,0.034284882440260844,0.9540163
1024,0.5,0.00012213661102578044,0.025283508930442622,0.951409
1040,0.5,0.00016607945629705986,0.03482164362018617,0.9401813
1056,0.5,0.0003817182034456184,0.022823005948642578,0.93925864
1072,0.5,0.00012312433653960397,0.02748402012821316,0.93484247
1088,0.5,0.0007058851633701124,0.04128956486238167,0.9157694
1104,0.5,0.0004243498376891611,2.1442232537083328e-05,0.91482854
1120,0.5,4.115932097192854e-05,0.0302718306404131,0.920901
1136,0.5,0.0006388775540472124,0.0009367191814817488,0.91359943
1152,0.5,0.0005652869331242982,0.007954088898259215,0.9074536
1168,0.5,0.0005551066634426308,0.003959470845681305,0.8934129
1184,0.5,0.0010433755894403228,0.0004338922444730997,0.888292
1200,0.5,0.0009057572864321628,0.025935439640306868,0.9026597
1216,0.5,0.00016957860659911402,0.011043228102304662,0.8998613
1232,0.5,0.000550732634211373,0.024249625130323693,0.8904622
1248,0.5,5.1650002003750866e-05,0.03997330648902183,0.8872333
1264,0.5,0.0002977383717532373,0.01952144139795564,0.87546176
1280,0.5,0.0012070683369529434,0.0070269556854327675,0.8572672
1296,0.5,0.0011616943011176772,0.0059748571475211065,0.8399512
1312,0.5,0.001489941082480881,0.014609912604403993,0.86453336
1328,0.5,0.00014498622881041633,0.0016214295756071806,0.8571071
1344,0.5,0.0003016548746797655,0.08199376974953339,0.83155566
1360,0.5,0.0006890578006277792,0.005205400608247146,0.8212621
1376,0.5,0.00067787242551276,0.018958087181090377,0.8304367
1392,0.5,0.000307287422765512,0.0015858484839554876,0.8427576
1408,0.5,0.0003110037068836391,0.0006607684772461653,0.8271678
1424,0.5,0.0006006723768743021,0.01677081589878071,0.862844
1440,0.5,0.00013032774828995267,0.014736887523516392,0.8489796
1456,0.5,0.00020144282025285064,0.0001284673489863053,0.8401988
1472,0.5,0.002046706977125723,0.05621743060570831,0.8316558
1488,0.5,0.0005418403598014265,0.043039546499494465,0.84479976
1504,0.5,0.00016695752856321633,0.024119044226245022,0.8367726
1520,0.5,0.0001273687681532465,0.022678072804410476,0.8237934
1536,0.5,0.0001434679409915892,0.03816082781607596,0.8316013
1552,0.5,0.00028245440969638165,0.004146998728780697,0.81759596
1568,0.5,0.0005315932545012661,0.02257482865243219,0.8167036
1584,0.5,0.00010636404395983036,0.025879357034379307,0.81225735
1600,0.5,0.0005229060770943761,0.0005410031153587624,0.8113251
1616,0.5,0.0014076428155281714,0.052549417671980334,0.80244595
1632,0.5,0.0013240761472843587,0.006419191136956215,0.7991813
1648,0.5,0.002833493100479245,0.0007061866344884038,0.80938476
1664,0.5,0.0004422290286230337,0.028397058524812262,0.80593497
1680,0.5,0.0008544072370568756,0.015098788891918957,0.80078435
1696,0.5,0.0004133328366151545,0.0006279776280280203,0.806283
1712,0.5,0.0003827224572887644,0.00628192893054802,0.81205666
1728,0.5,0.0006859451791064607,0.0010828233304588746,0.8068345
1744,0.5,4.18773367224882e-05,0.02591804112792791,0.8048553
1760,0.5,0.0002459778851415548,0.0066239275329280645,0.80439645
1776,0.5,0.00028380395896318887,0.0014487564815984417,0.8062834
1792,0.5,9.247126217815094e-05,0.017732551676090225,0.8037532
1808,0.5,0.0010552943899205679,0.0011471434166499723,0.811603
1824,0.5,0.0015607439533844379,0.0008514747023582458,0.81309015
1840,0.5,0.0009466202538988,0.024274579860502854,0.82704306
1856,0.5,0.00017379370092385216,0.016294357454171404,0.8259776
1872,0.5,0.0008176490555342752,0.0029390752642939333,0.814981
1888,0.5,0.0012835689151163227,0.008071181461370239,0.8251467
1904,0.5,0.00036888824199974934,0.00385006874348619,0.8300675
1920,0.5,8.931465214345735e-05,0.05094359045415331,0.81841063
1936,0.5,0.0006160126067698002,0.013685715837709722,0.8292442
1952,0.5,0.001558250437096831,0.0015747403158457018,0.82089686
1968,0.5,0.0007910574877314502,0.04631985066225752,0.82947487
1984,0.5,0.0010786602439019077,0.13721663173168963,0.80971336
2000,0.5,0.000316110275889514,0.03146481386102096,0.81141335
2016,0.5,0.00016216748502171998,0.036878995821462014,0.53086895
2032,0.5,0.0004339118313509971,0.01027931071985222,0.22446859
2048,0.5,0.0001731488110736892,0.02094810564691822,0.21976939
2064,0.5,0.00014236753016424095,0.003807926783338189,0.21206522
2080,0.5,7.333680417787036e-05,0.053487144788959995,0.21303141
2096,0.5,0.00012649568573882183,0.05078380952909356,0.22495976
2112,0.5,0.00013701974569357844,0.016953303062791747,0.2157412
2128,0.5,0.00018597133775902615,0.04484735717996955,0.2298033
2144,0.5,6.282839707897178e-05,0.01341126860611439,0.2299812
2160,0.5,0.0001412676213258616,0.1224473372567445,0.22164707
2176,0.5,0.0007037893584412006,0.0009166016945414412,0.21934144
2192,0.5,0.00044146511699041626,0.07275258462565641,0.21808992
2208,0.5,0.0005582036112627975,0.0001835471112876519,0.21367699
2224,0.5,0.00027980744999605504,0.0004694379166304922,0.22333753
2240,0.5,0.0005305851142196616,0.04091629273465003,0.21741748
2256,0.5,0.00012444156911734744,0.032991561224443446,0.21130389
2272,0.5,0.00013032497372478247,0.004801179309745862,0.20016594
2288,0.5,4.949935052378507e-05,0.004064652786752276,0.20231381
2304,0.5,5.075576761370826e-05,0.015202592611310628,0.20165949
2320,0.5,0.0020057171932421625,0.008243236262066134,0.20172216
2336,0.5,0.0021863902496988886,8.411372576233589e-07,0.22061627
2352,0.5,0.00047613730203011073,2.8614670152175375e-05,0.22084841
2368,0.5,0.0001357646485205224,0.01542120980400341,0.22348261
2384,0.5,0.0003149661230821721,5.958746260148473e-05,0.25202274
2400,0.5,0.00014459813976112437,0.06791637861548831,0.24690178
2416,0.5,0.00033335083142249644,2.3490023750127875e-05,0.2441282
2432,0.5,0.000686857314805383,0.043570385217284034,0.26093903
2448,0.5,0.00023134448247219552,0.0015065885254349116,0.27683213
2464,0.5,0.0006810751936947261,0.0022613785248864816,0.26940903
2480,0.5,0.00024496276789736586,0.006983650113378796,0.25858185
2496,0.5,0.00027819201711665187,0.017777168410248123,0.24266104
2512,0.5,0.0001538148555684731,2.4844510789989727e-05,0.2290582
2528,0.5,0.0004302956297708407,0.0003652376882333404,0.22971214
2544,0.5,0.00024147674685082166,0.0013395670893050493,0.2347868
