episode,eta,kl_fit,interference_l1,q_rmse
64,0.5,0.000981812568610504,0.08092591014847292,6.061247
128,0.5,0.0009741177270927383,0.08364757566075576,4.998434
192,0.5,0.0004088429663776575,0.07782154617940679,4.7092586
256,0.5,0.0004337234379402046,0.06273584843084619,4.6905837
320,0.5,0.0005964415164146039,0.05609314780736315,4.581336
384,0.5,0.000556878726153324,0.08351105587048964,4.7066503
448,0.5,0.00042984574629074024,0.032219368372565116,4.68563
512,0.5,0.0008928379029384814,0.03487205797550725,4.5945992
576,0.5,0.0005313944218787991,0.05344311212019254,4.5560074
640,0.5,0.0003086405007966927,0.04501606720960003,4.813441
704,0.5,0.000378922548601882,0.041899596680613126,4.4624343
768,0.5,0.0002397389286189162,0.04095793031156063,4.1653457
832,0.5,0.00015584898750096383,0.03629953016501826,4.137197
896,0.5,0.0002000339185802399,0.05237064616226438,4.138993
960,0.5,0.0001961795933311805,0.047727309463043065,4.0674763
1024,0.5,0.00012023751514789183,0.04270292868216832,4.015974
1088,0.5,0.00023179960165483257,0.03856124951770263,4.04172
1152,0.5,0.0007222240334764743,0.04876124734679858,4.086437
1216,0.5,0.0004317654525544236,0.04588144179433584,4.053955
1280,0.5,0.0002840464637586986,0.030051185273461872,4.089327
1344,0.5,0.00014855534381139377,0.05179108683729455,4.0952187
1408,0.5,0.00017898383597259534,0.0524212809279561,4.089774
1472,0.5,0.0005756070767186911,0.05790518270805478,3.9944766
1536,0.5,0.00016938176122494042,0.02404514215886593,4.042339
1600,0.5,0.00016148155485834215,0.039596389584017525,4.105611
1664,0.5,0.0001227554155829877,0.05312626550514852,4.1476593
1728,0.5,0.0002017873515617627,0.03648452942484412,4.1941934
1792,0.5,0.0001231338502486434,0.03789911734370085,4.154338
1856,0.5,0.0002020926651973489,0.050659911086161934,4.119029
1920,0.5,0.0001061572905240135,0.02919838358850583,4.1228704
1984,0.5,0.00022792659693955815,0.04094388165875622,4.1991806
2048,0.5,0.00012898697441414696,0.0473138020252404,2.617769
2112,0.5,0.00015788661140605755,0.03774534076776193,2.181866
2176,0.5,0.00010416237927384445,0.03651222068330516,2.2091475
2240,0.5,8.274752455270993e-05,0.03355793299322778,2.176472
2304,0.5,9.79440300747788e-05,0.033633591437881645,2.2423294
2368,0.5,0.00013607719496653323,0.02727118693292141,2.240882
2432,0.5,0.00039080041813466585,0.030244495812803508,2.1831317
2496,0.5,0.00012414859797195597,0.04200118014381991,2.215483
