alg,episode,nc_last,nc_avg
osmccfr,1,0.9166666666666665,0.9166666666666665
osmccfr,2666,0.21421492350784246,0.20625576609127938
osmccfr,5332,0.6863981715188909,0.12535279336442698
osmccfr,7998,0.28609912179262775,0.11422202718042498
osmccfr,10664,0.43279247118836184,0.07040419775926951
osmccfr,13330,0.5,0.10805822144980093
osmccfr,15996,0.33333333333333337,0.10882639342194819
osmccfr,18662,0.4461894317577745,0.07470252918487125
osmccfr,21328,0.24904214767274396,0.06966561672263127
osmccfr,23994,0.5,0.06790721941679531
osmccfr,26660,0.6343244839786654,0.05096579073426971
osmccfr,29326,0.5,0.052511175111611325
osmccfr,31992,0.5027143275746787,0.055943786264132045
osmccfr,34658,0.4817646723345096,0.05212854099950592
osmccfr,37324,0.6270019586935525,0.052773507200232994
osmccfr,39990,0.33333333333333337,0.050187340785879664
osmccfr,42656,0.33333333333333337,0.03626324752847593
osmccfr,45322,0.31023976340097753,0.03808484023048975
osmccfr,47988,0.29783691387955613,0.04618084307181755
osmccfr,50654,0.5,0.04595518635145726
osmccfr,53320,0.5,0.04362697275099786
osmccfr,55986,0.6666666666666667,0.039613812981873886
osmccfr,58652,0.48441269739852266,0.04021992758687831
osmccfr,61318,0.723098019186753,0.03748797667975848
osmccfr,63984,0.6102895583643674,0.039259486208234856
osmccfr,66650,0.33333333333333337,0.03315142512273142
osmccfr,69316,0.33333333333333337,0.0300400997714656
osmccfr,71982,0.33333333333333337,0.02906849486540805
osmccfr,74648,0.33333333333333337,0.027795859628372138
osmccfr,77314,0.33333333333333337,0.026861532239937924
osmccfr,79980,0.2662728184431655,0.02855184464875138
osmccfr,82646,0.5524607312309822,0.028820751630288938
osmccfr,85312,0.6666666666666666,0.030414659251489895
osmccfr,87978,0.6666666666666666,0.022413078969312578
osmccfr,90644,0.4610035036678427,0.02617111282872242
osmccfr,93310,0.5,0.027798972479931655
osmccfr,95976,0.5,0.03056969272955823
osmccfr,98642,0.5,0.025775511079615926
osmccfr,101308,0.5,0.025524669369442976
osmccfr,103974,0.5,0.027587470414728005
osmccfr,106640,0.33992782156443735,0.0281594038888148
osmccfr,109306,0.6069416783876251,0.02371913936719669
osmccfr,111972,0.5255792075164408,0.020471226699015188
osmccfr,114638,0.33333333333333337,0.019831789803005595
osmccfr,117304,0.25587039958646424,0.015560231473473435
osmccfr,119970,0.33333333333333337,0.014914453415967921
osmccfr,122636,0.37961613430406094,0.01556732746128392
osmccfr,125302,0.49386122232691443,0.015552243792888332
osmccfr,127968,0.6666666666666666,0.01693121239263451
osmccfr,130634,0.6666666666666666,0.0175301983187513
osmccfr,133300,0.45733763867170174,0.016555664206851506
osmccfr,135966,0.42739862925868966,0.017727151566375304
osmccfr,138632,0.47513440350428626,0.01621193155129219
