episode,nc_last
1,4.7632303
4000,2.7847853
8000,2.4140413
12000,2.0323613
16000,1.5868567
20000,1.3072057
24000,1.3718122
28000,1.0571737
32000,1.0848053
36000,0.95696604
40000,0.9268464
44000,0.8820436
48000,0.89576924
52000,0.7778599
56000,0.7677165
60000,0.7742901
64000,0.69854
68000,0.72938836
72000,0.8485459
76000,0.8304537
80000,1.0398397
84000,0.9667162
88000,1.082079
92000,0.99256897
96000,1.1290946
100000,1.1973
104000,1.0883851
108000,1.1144054
112000,1.2174196
116000,1.1338745
120000,1.1420039
124000,0.98818934
128000,1.0774748
132000,0.98671466
136000,1.2214535
140000,1.1583418
144000,1.0570228
148000,1.018222
152000,1.1596336
156000,0.91138923
160000,1.079131
164000,1.091392
168000,1.217746
172000,1.0972099
176000,1.1451457
180000,1.2390884
184000,1.2351897
188000,1.0783718
192000,1.0792799
196000,1.1216981
200000,1.114654
204000,0.9910389
208000,0.8918911
212000,0.7590151
216000,0.8790053
220000,0.7620181
224000,0.75663084
228000,0.8443028
232000,0.81539196
236000,0.8258896
240000,0.84963894
244000,0.8881213
248000,0.92088175
252000,0.82553107
256000,0.8817828
260000,0.849263
264000,0.7648376
268000,0.7431766
272000,0.7716722
276000,0.8652674
280000,0.91191494
284000,0.8857068
288000,0.78320193
292000,0.882317
296000,0.8527119
300000,0.83580554
304000,0.8350376
308000,0.87946206
312000,0.84819186
316000,0.824962
320000,0.8476752
324000,0.8247522
328000,0.77062124
332000,0.7130617
336000,0.7232895
340000,0.7435851
344000,0.7494279
348000,0.7036297
352000,0.646327
356000,0.67114943
360000,0.66668737
364000,0.6881457
368000,0.70594126
372000,0.7349926
376000,0.7563269
380000,0.67568207
384000,0.6736825
388000,0.6984335
392000,0.7314034
396000,0.7129991
400000,0.63900197
