episode,nc_last
1,4.7702312
4000,3.1137118
8000,3.04605
12000,2.5031796
16000,2.1912453
20000,2.078549
24000,1.8291159
28000,1.727648
32000,1.457097
36000,1.3206809
40000,1.2827864
44000,1.3343529
48000,1.3326354
52000,1.2539713
56000,1.1824174
60000,1.2796087
64000,1.2443855
68000,1.0312225
72000,1.0411546
76000,1.0461363
80000,1.0313452
84000,0.9803235
88000,0.9303763
92000,0.95511436
96000,1.0228025
100000,0.9259069
104000,0.88184226
108000,0.91516
112000,0.91947746
116000,0.88242406
120000,0.8820161
124000,0.83485174
128000,0.8625772
132000,0.8354168
136000,0.82833946
140000,0.7989167
144000,0.809402
148000,0.8362735
152000,0.8215101
156000,0.8448329
160000,0.8143111
164000,0.78595716
168000,0.7582629
172000,0.8046292
176000,0.78055626
180000,0.77848804
184000,0.76963675
188000,0.7374698
192000,0.77758527
196000,0.7606784
200000,0.74107623
204000,0.71938396
208000,0.7186803
212000,0.7252104
216000,0.7210244
220000,0.72823095
224000,0.7163122
228000,0.7328958
232000,0.74703693
236000,0.76411164
240000,0.7761469
244000,0.7878852
248000,0.7305278
252000,0.7052736
256000,0.70343745
260000,0.6836169
264000,0.70397985
268000,0.70624685
272000,0.681032
276000,0.66647106
280000,0.6904837
284000,0.6704949
288000,0.6743266
292000,0.69242585
296000,0.7069435
300000,0.6978872
304000,0.6957903
308000,0.692859
312000,0.6894649
316000,0.65450567
320000,0.68960845
324000,0.6912167
328000,0.6550109
332000,0.66238964
336000,0.67916864
340000,0.6984499
344000,0.71623826
348000,0.71136844
352000,0.73222864
356000,0.7370979
360000,0.7791306
364000,0.7579296
368000,0.7617372
372000,0.7601427
376000,0.74192506
380000,0.6721607
384000,0.68707883
388000,0.63979226
392000,0.6701539
396000,0.6449874
400000,0.65598476
