alg,episode,nc_last
tabular,1,1.702567195767196
tabular,8000,0.991751864417264
tabular,16000,0.9031779159426481
tabular,24000,0.7538604628638828
tabular,32000,0.5515014752167005
tabular,40000,0.4861880580212658
tabular,48000,0.4783486189367252
tabular,56000,0.4138053355674022
tabular,64000,0.2534044941131922
tabular,72000,0.2628581333761709
tabular,80000,0.2194520227027653
tabular,88000,0.18591703444383004
tabular,96000,0.19690091478455135
tabular,104000,0.16619336226971407
tabular,112000,0.198699941779449
tabular,120000,0.20416219055448184
tabular,128000,0.17317469518705073
tabular,136000,0.1751289755839014
tabular,144000,0.16431331211547645
tabular,152000,0.19250860717640303
tabular,160000,0.19608613585878876
tabular,168000,0.17515941706688196
tabular,176000,0.17180376897890273
tabular,184000,0.17671746035695254
tabular,192000,0.17222261006918346
tabular,200000,0.17046257650557256
tabular,208000,0.17302465782720353
tabular,216000,0.18641203491986214
tabular,224000,0.1934082654270661
tabular,232000,0.20129861243803981
tabular,240000,0.17825917984332262
tabular,248000,0.20436953717437126
tabular,256000,0.20813842667984905
tabular,264000,0.20361514581594325
tabular,272000,0.20469919773352435
tabular,280000,0.20615714870897942
tabular,288000,0.2244917812829897
tabular,296000,0.2258962606870809
tabular,304000,0.23717963233621997
tabular,312000,0.23018272904103176
tabular,320000,0.22657828493299442
tabular,328000,0.22967490736556145
tabular,336000,0.22750629221901425
tabular,344000,0.23071510623970518
tabular,352000,0.23466575150164637
tabular,360000,0.23434033732338072
tabular,368000,0.25325830916864794
tabular,376000,0.2445541319430994
tabular,384000,0.24245093104116433
tabular,392000,0.23641009857888462
tabular,400000,0.23835829330597044
