episode,nc_last
1,4.7632303
4000,2.7847853
8000,2.4140413
12000,2.587119
16000,2.739565
20000,1.6440551
24000,1.5632192
28000,1.4604387
32000,1.4766433
36000,1.1793053
40000,1.0744169
44000,1.0465617
48000,1.0192469
52000,0.9723059
56000,0.98369277
60000,0.98436195
64000,0.8069589
68000,1.1466444
72000,1.3690519
76000,1.2492863
80000,0.9385015
84000,1.1209055
88000,0.85713935
92000,1.0574633
96000,1.2959578
100000,1.1817873
104000,1.4509732
108000,1.5326246
112000,1.6536765
116000,1.1904949
120000,1.1083769
124000,1.6527951
128000,1.733212
132000,2.4469295
136000,1.4295943
140000,1.5218043
144000,1.157438
148000,1.595154
152000,1.0998361
156000,1.5387217
160000,2.0802166
164000,2.0910199
168000,1.4997386
172000,3.0702052
176000,2.8195696
180000,2.0486495
184000,1.6963158
188000,1.4603369
192000,1.5215659
196000,1.5345325
200000,1.4703965
204000,1.4910245
208000,1.5521898
212000,1.458011
216000,1.5190389
220000,1.4057511
224000,1.7124788
228000,1.4928949
232000,1.3956908
236000,1.7540356
240000,1.6049094
244000,1.1575335
248000,1.6104107
252000,1.5160656
256000,1.4283543
260000,1.6750126
264000,1.8895421
268000,2.0135808
272000,1.9843307
276000,1.9761728
280000,1.9713812
284000,2.0328946
288000,2.0017962
292000,1.9604017
296000,1.8190356
300000,1.8100538
304000,1.803627
308000,1.7933004
312000,1.8013928
316000,1.6570615
320000,1.6126068
324000,1.68948
328000,2.1547055
332000,2.0891922
336000,1.9521135
340000,1.9611723
344000,2.0647917
348000,1.9851836
352000,1.7916515
356000,1.8041358
360000,1.7612238
364000,1.6924996
368000,1.7138296
372000,1.7048337
376000,1.7707536
380000,1.8797292
384000,1.9389747
388000,1.97224
392000,2.1064875
396000,2.246878
400000,2.2492177
