episode,nc_last
1,0.8811224
2000,0.17905706
4000,0.115783975
6000,0.19245546
8000,0.10298258
10000,0.05523376
12000,0.08418447
14000,0.10952076
16000,0.08288966
18000,0.04897307
20000,0.11582829
22000,0.12942255
24000,0.102316275
26000,0.085297614
28000,0.051751763
30000,0.045127913
32000,0.04308331
34000,0.05174087
36000,0.049318805
38000,0.04548846
40000,0.04526472
42000,0.05660072
44000,0.058746874
46000,0.0650755
48000,0.05103846
50000,0.0539418
52000,0.049726814
54000,0.062820956
56000,0.057078466
58000,0.058456853
60000,0.07674371
62000,0.06956284
64000,0.085243374
66000,0.07934198
68000,0.08662106
70000,0.07584338
72000,0.06487188
74000,0.055670768
76000,0.08266389
78000,0.08299896
80000,0.115713924
82000,0.110503614
84000,0.112355605
86000,0.11421074
88000,0.12642401
90000,0.13366902
92000,0.14886557
94000,0.11152433
96000,0.11234124
98000,0.112708226
100000,0.11012559
102000,0.08989848
104000,0.068022236
106000,0.038660184
108000,0.04195191
110000,0.044744864
112000,0.04076524
114000,0.040250108
116000,0.039598122
118000,0.03899099
120000,0.045409143
122000,0.04761766
124000,0.050229102
126000,0.049159765
128000,0.050498188
130000,0.04820153
132000,0.051460594
134000,0.05203706
136000,0.05162497
138000,0.049424782
140000,0.049363464
142000,0.047906607
144000,0.047091857
146000,0.047225296
148000,0.045433432
150000,0.047680482
152000,0.0450397
154000,0.05360891
156000,0.055457607
158000,0.06786129
160000,0.065291226
162000,0.06645578
164000,0.07849799
166000,0.06205541
168000,0.067596495
170000,0.07743321
172000,0.075935245
174000,0.053418204
176000,0.044181854
178000,0.04235691
180000,0.046333507
182000,0.043228537
184000,0.04383357
186000,0.054689527
188000,0.06180337
190000,0.055745497
192000,0.057066828
194000,0.06261526
196000,0.061781496
198000,0.06614639
200000,0.060826644
202000,0.058281034
204000,0.055330575
206000,0.050674394
208000,0.04755327
210000,0.06559321
212000,0.09053594
214000,0.12798272
216000,0.13335368
218000,0.13913512
220000,0.12445128
222000,0.11079992
224000,0.10527797
226000,0.11096983
228000,0.109182104
230000,0.09905112
232000,0.092682466
234000,0.0793989
236000,0.06699036
238000,0.068306774
240000,0.056350395
242000,0.048403397
244000,0.040982738
246000,0.03282778
248000,0.04290639
250000,0.045908883
252000,0.043690637
254000,0.047523633
256000,0.0466398
258000,0.046857134
260000,0.049384356
262000,0.040982485
264000,0.048551023
266000,0.047237143
268000,0.043749854
270000,0.042095467
272000,0.038460523
274000,0.03746198
276000,0.03450106
278000,0.029591903
280000,0.029913917
282000,0.033846706
284000,0.03893681
286000,0.038650915
288000,0.036188513
290000,0.037198752
292000,0.032112226
294000,0.030992672
296000,0.03378105
298000,0.03351623
300000,0.02762261
302000,0.023530781
304000,0.011340737
306000,0.019431159
308000,0.02018778
310000,0.016030475
312000,0.025427103
314000,0.026748061
316000,0.018849015
318000,0.015538499
320000,0.013389289
322000,0.017326832
324000,0.021093383
326000,0.024759486
328000,0.023566514
330000,0.024591416
332000,0.024201632
334000,0.024301946
336000,0.030724421
338000,0.031907618
340000,0.029482484
342000,0.02530682
344000,0.031135976
346000,0.033823356
348000,0.033079475
350000,0.03307374
352000,0.029100105
354000,0.022739172
356000,0.027644113
358000,0.024567872
360000,0.028799057
362000,0.030744076
364000,0.03030324
366000,0.036979005
368000,0.03582813
370000,0.028619945
372000,0.021015704
374000,0.02652365
376000,0.02152419
378000,0.015501678
380000,0.021618426
382000,0.026345164
384000,0.022547424
386000,0.030097693
388000,0.025617257
390000,0.029564843
392000,0.03144771
394000,0.029774323
396000,0.030775666
398000,0.03183344
400000,0.03137712
