episode,nc_last
1,0.91025424
2000,0.47918427
4000,0.15221296
6000,0.115117356
8000,0.24241582
10000,0.19295101
12000,0.17658748
14000,0.20119582
16000,0.2601231
18000,0.16272189
20000,0.1994193
22000,0.2776385
24000,0.21206512
26000,0.1901957
28000,0.208907
30000,0.17394893
32000,0.20171876
34000,0.19577569
36000,0.18291287
38000,0.09243931
40000,0.15783186
42000,0.14070863
44000,0.12870641
46000,0.1358298
48000,0.20979714
50000,0.19224024
52000,0.20487028
54000,0.24039763
56000,0.22140959
58000,0.23121478
60000,0.25331008
62000,0.24258007
64000,0.23903571
66000,0.2328077
68000,0.18869253
70000,0.23593286
72000,0.24281318
74000,0.25724816
76000,0.2684179
78000,0.25724307
80000,0.24648258
82000,0.2102895
84000,0.2481577
86000,0.24277009
88000,0.26544648
90000,0.26565832
92000,0.27665442
94000,0.2744327
96000,0.27706075
98000,0.27081943
100000,0.26424354
102000,0.27693588
104000,0.26616395
106000,0.25879657
108000,0.2597816
110000,0.2708006
112000,0.2790329
114000,0.27230167
116000,0.2589923
118000,0.2685352
120000,0.26009578
122000,0.2515728
124000,0.25621217
126000,0.25479266
128000,0.25560728
130000,0.2699467
132000,0.26768857
134000,0.267923
136000,0.26089066
138000,0.26740015
140000,0.26575816
142000,0.26609027
144000,0.2672311
146000,0.2695005
148000,0.26959485
150000,0.2648295
152000,0.26175687
154000,0.2611221
156000,0.26577353
158000,0.27020836
160000,0.26823395
162000,0.25837702
164000,0.26719928
166000,0.2689979
168000,0.26618844
170000,0.27672875
172000,0.27252048
174000,0.26352856
176000,0.2665515
178000,0.26123995
180000,0.25408387
182000,0.25589937
184000,0.25267386
186000,0.25922573
188000,0.25008905
190000,0.25815654
192000,0.26453096
194000,0.2675054
196000,0.26992702
198000,0.26274157
200000,0.2665109
202000,0.25573808
204000,0.25004312
206000,0.24764979
208000,0.25491983
210000,0.2510365
212000,0.24804994
214000,0.25735563
216000,0.25128233
218000,0.25673115
220000,0.2525918
222000,0.2585141
224000,0.25549147
226000,0.2564451
228000,0.25871837
230000,0.25560075
232000,0.2582332
234000,0.25804055
236000,0.2540409
238000,0.25634617
240000,0.2545504
242000,0.24858405
244000,0.24345048
246000,0.253304
248000,0.25609386
250000,0.25657764
252000,0.25791445
254000,0.2624173
256000,0.25904757
258000,0.2628259
260000,0.25768703
262000,0.2627497
264000,0.2571061
266000,0.25347868
268000,0.2493606
270000,0.24910332
272000,0.24154268
274000,0.24580169
276000,0.24711399
278000,0.23980288
280000,0.2363012
282000,0.23819977
284000,0.24658395
286000,0.25196385
288000,0.2541844
290000,0.25455916
292000,0.2593098
294000,0.26110333
296000,0.2567854
298000,0.2530771
300000,0.25486892
302000,0.25084335
304000,0.25451568
306000,0.25179243
308000,0.24860817
310000,0.24623331
312000,0.24662527
314000,0.2412471
316000,0.23430581
318000,0.24038881
320000,0.24275556
322000,0.2442869
324000,0.24646844
326000,0.24805586
328000,0.25483245
330000,0.26048383
332000,0.25656587
334000,0.251742
336000,0.2543097
338000,0.25009435
340000,0.25348407
342000,0.25414997
344000,0.25697803
346000,0.252351
348000,0.25239795
350000,0.25000793
352000,0.24591926
354000,0.24232385
356000,0.24100934
358000,0.24385586
360000,0.24663942
362000,0.24522156
364000,0.25220978
366000,0.2512194
368000,0.24600008
370000,0.2409021
372000,0.24270743
374000,0.24486098
376000,0.25231272
378000,0.24905656
380000,0.25115567
382000,0.24654296
384000,0.2416718
386000,0.24609624
388000,0.24158694
390000,0.23856097
392000,0.24451898
394000,0.250221
396000,0.24776576
398000,0.24599391
400000,0.24959184
