episode,nc_last
1,4.732258
4000,1.8977451
8000,1.4839451
12000,1.5688834
16000,1.2390491
20000,1.338482
24000,1.4604563
28000,1.5245017
32000,1.4777586
36000,1.3356518
40000,1.4349439
44000,1.3129277
48000,1.5390203
52000,1.5541434
56000,1.4593866
60000,1.5024981
64000,1.5497506
68000,1.5678328
72000,1.664588
76000,1.7614506
80000,1.756192
84000,1.7512579
88000,1.7764897
92000,1.855891
96000,1.9469616
100000,1.9952161
104000,2.1278093
108000,2.17501
112000,2.184843
116000,2.157851
120000,2.1815758
124000,2.1798253
128000,2.1283982
132000,2.1102967
136000,2.1077523
140000,2.0454507
144000,2.021734
148000,1.9947007
152000,1.9628432
156000,1.9853954
160000,1.8946061
164000,1.8660843
168000,1.8342445
172000,1.8103555
176000,1.8401086
180000,1.8976946
184000,1.8762944
188000,1.807904
192000,1.7881222
196000,1.6652434
200000,1.5679711
204000,1.5679895
208000,1.5433112
212000,1.5164748
216000,1.496285
220000,1.4378463
224000,1.4085375
228000,1.3784155
232000,1.3354232
236000,1.300488
240000,1.2498834
244000,1.2210705
248000,1.2009894
252000,1.1860754
256000,1.1705716
260000,1.1449738
264000,1.1215903
268000,1.1092854
272000,1.0936544
276000,1.0727735
280000,1.0386035
284000,1.0260925
288000,1.0061104
292000,0.9919281
296000,0.9858938
300000,0.98214495
304000,0.9606471
308000,0.9559692
312000,0.9677886
316000,0.9209149
320000,0.90747416
324000,0.89035666
328000,0.8865212
332000,0.8894981
336000,0.90934813
340000,0.92205447
344000,0.89230895
348000,0.91934335
352000,0.8957759
356000,0.90596044
360000,0.91072446
364000,0.9482459
368000,0.983732
372000,0.9905572
376000,1.0092335
380000,1.0019338
384000,1.026248
388000,1.0229028
392000,1.038126
396000,1.0269287
400000,0.99698555
