episode,nc_last
1,4.7632303
4000,2.8682585
8000,1.5223117
12000,1.2594801
16000,1.1120452
20000,0.99978256
24000,0.9101139
28000,0.87180614
32000,0.9642582
36000,1.150295
40000,1.1827796
44000,1.2558881
48000,1.3259482
52000,1.3666636
56000,1.1522629
60000,1.0944424
64000,1.1090028
68000,1.0717981
72000,1.1146998
76000,1.0616963
80000,1.0395713
84000,1.056104
88000,1.0654068
92000,1.1262232
96000,1.1209016
100000,1.142508
104000,1.1499076
108000,1.1699668
112000,1.2195585
116000,1.2362014
120000,1.2180278
124000,1.2194042
128000,1.2122672
132000,1.2021364
136000,1.2049766
140000,1.2382412
144000,1.2678499
148000,1.2885543
152000,1.2924201
156000,1.3087068
160000,1.3131382
164000,1.3248256
168000,1.348453
172000,1.3600588
176000,1.3632088
180000,1.3580503
184000,1.3556228
188000,1.3755734
192000,1.393086
196000,1.4136295
200000,1.4305711
204000,1.4568954
208000,1.4633365
212000,1.4755049
216000,1.4786559
220000,1.5163083
224000,1.5533905
228000,1.5880003
232000,1.5975623
236000,1.6033022
240000,1.6116357
244000,1.6144465
248000,1.6290574
252000,1.6368294
256000,1.651017
260000,1.6590086
264000,1.6671656
268000,1.670347
272000,1.674381
276000,1.6767788
280000,1.6688249
284000,1.6709245
288000,1.6650658
292000,1.661577
296000,1.655171
300000,1.6592546
304000,1.6677558
308000,1.6790545
312000,1.6794572
316000,1.6898193
320000,1.7128801
324000,1.7063737
328000,1.7095277
332000,1.7082696
336000,1.7070501
340000,1.7140963
344000,1.7082086
348000,1.7085032
352000,1.7124586
356000,1.7148559
360000,1.7093165
364000,1.710269
368000,1.7103755
372000,1.7129718
376000,1.7062703
380000,1.7249205
384000,1.7297463
388000,1.7409732
392000,1.7500349
396000,1.7523334
400000,1.735535
