episode,nc_last
1,4.7702312
4000,2.4385834
8000,1.1864405
12000,1.0300465
16000,0.94370776
20000,1.07086
24000,1.349478
28000,1.6368387
32000,1.8853093
36000,1.903615
40000,1.8908801
44000,1.9067411
48000,1.9690855
52000,2.0087824
56000,1.8664321
60000,1.7528024
64000,1.7516347
68000,1.681886
72000,1.6835103
76000,1.603006
80000,1.5494123
84000,1.6278436
88000,1.555445
92000,1.526725
96000,1.4199857
100000,1.3795991
104000,1.3643377
108000,1.3905768
112000,1.3728311
116000,1.2672433
120000,1.2206566
124000,1.2228947
128000,1.2139707
132000,1.1885841
136000,1.1859882
140000,1.2235215
144000,1.2165141
148000,1.2488539
152000,1.2340617
156000,1.1989651
160000,1.182508
164000,1.2059128
168000,1.1618195
172000,1.1798398
176000,1.1968763
180000,1.1987988
184000,1.1983094
188000,1.2293756
192000,1.2292118
196000,1.2385777
200000,1.2041289
204000,1.2041276
208000,1.1748712
212000,1.1535426
216000,1.1346157
220000,1.0963372
224000,1.0541259
228000,1.03939
232000,1.0557845
236000,1.0643693
240000,1.0366
244000,1.0303429
248000,1.0291427
252000,1.0162833
256000,1.0273674
260000,1.0291499
264000,1.0442894
268000,1.0591643
272000,1.0553795
276000,1.0726407
280000,1.096487
284000,1.1114556
288000,1.1209329
292000,1.1278977
296000,1.157309
300000,1.1629084
304000,1.1653717
308000,1.183302
312000,1.1936629
316000,1.2053127
320000,1.1962299
324000,1.2147541
328000,1.2362523
332000,1.2571256
336000,1.2691023
340000,1.2870286
344000,1.2766926
348000,1.2765336
352000,1.2814026
356000,1.2875226
360000,1.3069234
364000,1.2836916
368000,1.2829926
372000,1.2958255
376000,1.3049245
380000,1.3128953
384000,1.299524
388000,1.3232603
392000,1.3416162
396000,1.3730364
400000,1.4127638
