episode,nc_last
1,4.7702312
4000,3.1137118
8000,3.04605
12000,2.9288378
16000,2.8139923
20000,1.4599842
24000,1.5875213
28000,1.5883772
32000,1.5335178
36000,1.0778785
40000,1.0769585
44000,1.0181303
48000,1.041676
52000,0.83323514
56000,0.8915466
60000,0.88724214
64000,0.8210499
68000,1.1555295
72000,1.1238326
76000,0.9596077
80000,1.0845228
84000,0.9332778
88000,0.94693804
92000,0.88437814
96000,0.85434175
100000,1.0610499
104000,1.0234603
108000,0.97116876
112000,1.0518909
116000,1.0217032
120000,0.98475957
124000,1.153101
128000,0.7749788
132000,1.4420149
136000,0.96963704
140000,1.1562779
144000,0.7674723
148000,1.1753345
152000,1.6841031
156000,1.6466401
160000,2.1412206
164000,2.5090797
168000,2.584218
172000,1.8589852
176000,1.9929109
180000,2.2157013
184000,1.6335796
188000,1.9656907
192000,1.7820055
196000,1.5880965
200000,1.3734545
204000,1.3506428
208000,1.4289452
212000,1.4143139
216000,1.3604796
220000,1.5274895
224000,1.4221959
228000,1.4694345
232000,1.4714968
236000,1.4572527
240000,1.4829434
244000,1.5005915
248000,1.4490876
252000,1.4239588
256000,1.3406479
260000,1.2458699
264000,1.3059441
268000,1.2759044
272000,1.1934557
276000,1.2794747
280000,1.3074079
284000,1.6700542
288000,1.3741754
292000,1.1908684
296000,1.059555
300000,1.2337308
304000,1.1959202
308000,1.3022027
312000,1.2732947
316000,1.3215566
320000,1.3378749
324000,1.4226675
328000,1.4579356
332000,1.2605855
336000,1.2404912
340000,1.204791
344000,1.1963173
348000,1.1249485
352000,1.1834874
356000,1.1720669
360000,1.1189239
364000,1.1764987
368000,1.1958542
372000,1.0165554
376000,1.0316985
380000,1.1246823
384000,1.1740202
388000,1.2439401
392000,1.4414568
396000,1.5438049
400000,1.5245603
