episode,eta,distill_steps,kl_fit,l1_fit,interference_l1,q_rmse
16,0.5,20,0.0005837530269572097,0.02451165517171224,0.10774169365564983,1.1263555
32,0.5,20,0.00026596540452114174,0.019912689924240112,0.1342078685760498,1.1744915
48,0.5,20,0.0004900332378099392,0.01993827149271965,0.0810016468167305,1.2012992
64,0.5,20,0.000491632508452643,0.02267267351800745,0.1510964334011078,1.2406387
80,0.5,20,0.0008530833422102862,0.028728681719965406,0.07478272666533788,1.1568314
96,0.5,20,0.00019351088849361986,0.013901659287512302,0.01869544479995966,1.1673768
112,0.5,20,0.00044958429290480647,0.019679855555295944,0.05005967989563942,1.0625105
128,0.5,20,0.0006481797567435674,0.027137464710644314,0.059591100364923474,1.0669395
144,0.5,20,0.00012544762077076093,0.011365416060600961,0.02541731745004654,1.0891746
160,0.5,20,0.000114073682602288,0.009228172194626596,0.07447121168176334,1.0640045
176,0.5,20,0.00017646417351594815,0.011222323247541985,0.06589209653126697,1.0612849
192,0.5,20,0.0006934414462496837,0.01924920863368445,0.1413993655393521,1.0462891
208,0.5,20,0.00024616193591750095,0.010638613919062274,0.02155095003545284,1.0518636
224,0.5,20,0.0004912018281781153,0.01676627701251871,0.012833629424373308,1.0311271
240,0.5,20,0.0003264417917105473,0.012811165290056832,0.03902259787234167,0.98538315
256,0.5,20,0.00025921532748422277,0.009535077364287443,0.12310854842265447,0.9770539
272,0.5,20,0.0010087160308930006,0.018615028969096867,0.051123589277267456,0.97656447
288,0.5,20,0.0004302354322539435,0.015978994882769056,0.07731961784884334,0.9710132
304,0.5,20,0.00041039985242403217,0.017699306779023673,0.040874335604409374,0.9645703
320,0.5,20,0.0008732765305062963,0.02505935062395616,0.06282528241475423,0.9516768
336,0.5,20,0.0002579636867368309,0.01231764306107329,0.08909652762425442,0.9395969
352,0.5,20,0.000661188576486893,0.02313060496817343,0.06780705414712429,0.9220077
368,0.5,20,0.0006825652266839329,0.018230527565306562,0.16140103340148926,0.9125976
384,0.5,20,0.00027641631968435834,0.014237899557338096,0.022382408380508423,0.90540224
400,0.5,20,0.00023030280863167718,0.013339982557226904,0.050329145858995616,0.9049122
416,0.5,20,0.00019061964154719715,0.010964964323317294,0.054739221930503845,0.94073033
432,0.5,20,0.0006654928167170675,0.018751874116291714,0.1514560580253601,0.9134228
448,0.5,20,0.00017093025700079225,0.008770154456012987,0.04884896675745646,0.9100984
464,0.5,20,0.00032545301291975193,0.015386745092109777,0.026487719151191413,0.932564
480,0.5,20,0.0008292334220771279,0.027311272120901516,0.041842878144234416,0.9286654
496,0.5,20,0.00029333265653500956,0.014432965991242478,0.09716641902923584,0.9224318
512,0.5,20,0.0016020646165998188,0.03449187047081068,0.03457546327263117,0.9296698
528,0.5,20,0.000225863780037293,0.011912493074002365,0.017187437042593956,0.9430122
544,0.5,20,0.005161645131011028,0.060913142124263686,0.21227109292522073,0.8863739
560,0.5,20,0.0004044284746669291,0.021046599067631178,0.03660265775033622,0.8728018
576,0.5,20,0.0002452908064697112,0.01446287085491349,0.12288127568899654,0.90318304
592,0.5,20,0.0004345649617284329,0.017255065445270803,0.03857784563054641,0.88085085
608,0.5,20,0.001271224451226193,0.029474968524565073,0.046622633934020996,0.873797
624,0.5,20,0.0008411681301367935,0.022969818723140634,0.04813974112039432,0.8561621
640,0.5,20,0.007083949525258504,0.045896900786465265,0.01330279791727662,0.85072434
656,0.5,20,0.00037596927722916007,0.018690395841581955,0.045444291085004807,0.85819227
672,0.5,20,0.00045111220169928855,0.01828552712104283,0.002013970573898405,0.86215323
688,0.5,20,0.00028695421278825963,0.010585573673597536,0.11478519439697266,0.8929443
704,0.5,20,0.0003362057422319512,0.01350976245752959,0.010561972856521606,0.8678256
720,0.5,20,7.187286714075267e-05,0.007306144529138692,0.04350012195063755,0.8818312
736,0.5,20,0.0002995093465350302,0.01609775663902318,0.013573665035073646,0.87886965
752,0.5,20,8.996114177404837e-05,0.008271974922016463,0.04039096993219573,0.86611396
768,0.5,20,0.0005114028657165667,0.021917287337904174,0.047228468480170704,0.8528817
784,0.5,20,0.0004682605774308156,0.01337213975992719,0.12113531659124419,0.8307705
800,0.5,20,0.00186454006616259,0.030256203515455125,0.007235802127979696,0.8399024
816,0.5,20,0.0003732426135684364,0.013105713235563598,0.06476581486640498,0.85003066
832,0.5,20,0.00024267000662803184,0.011327803895255784,0.03659177280133008,0.8698027
848,0.5,20,0.00021715920456699678,0.009950952990038786,0.020530021454760572,0.8606968
864,0.5,20,0.0003837188849300017,0.01839506465007111,0.008281767077278346,0.8627657
880,0.5,20,0.00041384432952327186,0.016714937669894424,0.024170401396986563,0.8547698
896,0.5,20,0.000496731189611767,0.014671924390963145,0.04157773902115878,0.8666155
912,0.5,20,0.0002692681082407944,0.01366064314788673,0.05650121461803792,0.8822618
928,0.5,20,0.00063858914493014,0.018541543459933665,0.03167317039333284,0.8772379
944,0.5,20,9.95552800304722e-05,0.0049121914635179564,0.022752174139895942,0.87224454
960,0.5,20,7.874179781148476e-05,0.005088934525182205,0.06051558615872636,0.85601604
976,0.5,20,0.0007271464837685926,0.016090500368591165,0.05186372419120744,0.8635033
992,0.5,20,0.00010743461280071642,0.005413557298015803,0.018284196237800643,0.85807997
1008,0.5,20,0.0005393713153251964,0.015921191346327152,0.020622584008378908,0.85778785
1024,0.5,20,0.0005320541547714836,0.014603262996792587,0.041464778890561625,0.86036664
1040,0.5,20,0.0010160080566947727,0.016898994440452952,0.044825706572737545,0.8563785
1056,0.5,20,0.0006261994905279218,0.018735281085745164,0.039772054052446035,0.8446429
1072,0.5,20,7.288982409850828e-05,0.00653085854303624,0.05649832419585436,0.8569943
1088,0.5,20,0.0010063221374626405,0.02964970249948757,0.04815946165472269,0.86354387
1104,0.5,20,0.0017902593993182694,0.0315861434542707,0.024605753412470222,0.8512595
1120,0.5,20,0.001827932467373709,0.02694818253318469,0.013480517023708671,0.8660561
1136,0.5,20,0.000500560529417271,0.01964902006147895,0.006571264180820435,0.8612082
1152,0.5,20,9.079191416579609e-05,0.004864951558475796,0.009753009226794044,0.85686874
1168,0.5,20,0.000421274336076749,0.018970130445268296,0.0035662412992678583,0.85276824
1184,0.5,20,0.00015919644324134829,0.011315459474442631,0.012576335730652014,0.84749216
1200,0.5,20,0.0007406879386897865,0.027475147641130855,0.014786374889081345,0.85201216
1216,0.5,20,0.00402262086415956,0.032817495855043594,0.004369137614654998,0.8425119
1232,0.5,20,0.003073362792565604,0.03111943239091488,0.03139382050721906,0.84558237
1248,0.5,20,0.00048527104081586003,0.013900526497713549,0.021100907198463876,0.84975034
1264,0.5,20,0.00011205889450138784,0.008182141296856571,0.004261801446167131,0.84753513
1280,0.5,20,0.0003421959843560924,0.014377904858014922,0.026047470959989976,0.8425783
1296,0.5,20,0.001400800375563449,0.022115767986633728,0.08403627805819269,0.84395975
1312,0.5,20,0.00018886822272179415,0.011847667105030268,0.012750387937558116,0.83787256
1328,0.5,20,0.0008349625788671094,0.02060702689696983,0.0029176383977755904,0.8332442
1344,0.5,20,0.0003610313713124924,0.013272763883183611,0.032166102377232164,0.82814634
1360,0.5,20,0.0006325011594299212,0.014256925177960511,0.021557372121606022,0.8324568
1376,0.5,20,5.425076057008482e-05,0.00448948068685695,0.07256598173989914,0.84254646
1392,0.5,20,0.000133637263388664,0.009004087120552463,0.0048105888708960265,0.83474696
1408,0.5,20,0.0010290857953805244,0.022089159531788027,0.05986884223724095,0.82439846
