episode,eta,kl_fit,interference_l1,q_rmse
16,0.5,9.54326882492751e-05,0.13054311275482178,1.1707741
32,0.5,0.0004839081825180487,0.11071014404296875,1.1176898
48,0.5,0.0003192506264895201,0.02619265764951706,1.0857879
64,0.5,0.0010258187248837203,0.05537205934524536,1.0385058
80,0.5,0.0006924979388713837,0.03827618807554245,0.9081699
96,0.5,0.0005264671053737402,0.013044357299804688,0.8579725
112,0.5,0.00010640235705068335,0.09695146977901459,0.8472543
128,0.5,0.0007861563462938648,0.06608975181976955,0.86410457
144,0.5,0.0007317481067730114,0.06490943394601345,0.8780023
160,0.5,0.0003315545793157071,0.02139785885810852,0.884322
176,0.5,0.00020573276851791887,0.06322776712477207,0.9060657
192,0.5,0.0003825593766206029,0.01667720079421997,0.91666114
208,0.5,0.0002780139911919832,0.029530599247664213,0.9382622
224,0.5,5.084708391223103e-05,0.03965161042287946,0.95826787
240,0.5,0.0005298889235645118,0.09407316893339157,0.9249699
256,0.5,0.0001454630882190858,0.059778809547424316,0.9257272
272,0.5,0.0003596575083469765,0.04179775055187444,0.90433466
288,0.5,0.00042050032384900586,0.025203992117894813,0.90184647
304,0.5,0.00015841918634991586,0.052881479263305664,0.88712305
320,0.5,0.0003098131197071376,0.09708274996955879,0.9323854
336,0.5,0.00020843301972490736,0.020200430299155414,0.92673403
352,0.5,0.00014953453501220793,0.019242644630139694,0.9107288
368,0.5,0.00028932915156474335,0.02810566872358322,0.918559
384,0.5,0.00031433446956725676,0.021466456353664398,0.93472856
400,0.5,9.932067145460419e-05,0.030868062339141033,0.94882774
416,0.5,0.00017771340737288648,0.00017136556562036276,0.9539162
432,0.5,0.00019815647586559257,0.016724930678416666,0.9637937
448,0.5,0.00019451394265550853,0.029441705826320684,0.9463472
464,0.5,0.0003079812929879861,0.005349976000919317,0.95140976
480,0.5,0.00025523344811517745,0.027403501451772172,0.93104047
496,0.5,0.00026471755700185895,0.008113134368613828,0.91683
512,0.5,0.00024173737296627628,0.03423637648423513,0.91904587
528,0.5,0.0002580335785751231,0.014088746684137732,0.9330117
544,0.5,9.50620713410899e-05,0.013675397261977196,0.93980163
560,0.5,0.00017325850993594422,0.03282568813301623,0.9535005
576,0.5,0.00018185939148275388,0.012052894026661912,0.943937
592,0.5,0.00010376600455076966,0.037899902136996386,0.9293674
608,0.5,0.00012116063298890367,0.006663997890427709,0.931572
624,0.5,5.481292755575851e-05,0.010332062840461731,0.9276402
640,0.5,0.00014735906734131277,0.0180556852525721,0.9356114
656,0.5,0.00029524663113988936,0.00945728924125433,0.9250065
672,0.5,0.000266136002028361,0.012460809201002121,0.92651445
688,0.5,8.780471814264144e-05,0.019843766279518605,0.92281514
704,0.5,0.00020535720614134334,0.012035041581839323,0.91901326
