alg,episode,nc_last
neural_lam05_frz,1,4.732258
neural_lam05_frz,8000,1.1935935
neural_lam05_frz,16000,1.7613981
neural_lam05_frz,24000,2.4737334
neural_lam05_frz,32000,2.319151
neural_lam05_frz,40000,2.333569
neural_lam05_frz,48000,1.9783187
neural_lam05_frz,56000,1.9239708
neural_lam05_frz,64000,1.831182
neural_lam05_frz,72000,1.7430211
neural_lam05_frz,80000,1.7569013
neural_lam05_frz,88000,1.8076007
neural_lam05_frz,96000,1.8757455
neural_lam05_frz,104000,1.8713264
neural_lam05_frz,112000,1.856622
neural_lam05_frz,120000,1.9111228
neural_lam05_frz,128000,2.066236
neural_lam05_frz,136000,2.0045443
neural_lam05_frz,144000,2.4006581
neural_lam05_frz,152000,2.1888988
neural_lam05_frz,160000,2.3075974
neural_lam05_frz,168000,2.4940276
neural_lam05_frz,176000,2.5213938
neural_lam05_frz,184000,2.5313466
neural_lam05_frz,192000,2.1550922
neural_lam05_frz,200000,2.2933087
neural_lam05_frz,208000,1.9330616
neural_lam05_frz,216000,1.8831327
neural_lam05_frz,224000,1.8261422
neural_lam05_frz,232000,1.8116024
neural_lam05_frz,240000,1.8797405
neural_lam05_frz,248000,2.0733647
neural_lam05_frz,256000,1.9468567
neural_lam05_frz,264000,1.9714375
neural_lam05_frz,272000,2.070642
neural_lam05_frz,280000,2.1653552
neural_lam05_frz,288000,2.3119798
neural_lam05_frz,296000,2.7379427
neural_lam05_frz,304000,3.1406267
neural_lam05_frz,312000,3.0883205
neural_lam05_frz,320000,3.3796024
neural_lam05_frz,328000,3.325738
neural_lam05_frz,336000,3.3305724
neural_lam05_frz,344000,3.3622377
neural_lam05_frz,352000,3.3947258
neural_lam05_frz,360000,3.3361678
neural_lam05_frz,368000,3.3227277
neural_lam05_frz,376000,3.3361588
neural_lam05_frz,384000,3.2408993
neural_lam05_frz,392000,3.0909836
neural_lam05_frz,400000,2.8266945
