episode,eta,kl_fit,interference_l1,q_rmse
16,0.5,0.0004913719894830137,0.14022939652204514,1.24307
32,0.5,0.0004524868447333574,0.09669789671897888,1.0235883
48,0.5,0.0002432939741993323,0.08155911415815353,0.97378653
64,0.5,0.00034634009934961794,0.1227041482925415,0.8337
80,0.5,0.0007600602596842995,0.04870594541231791,0.66944176
96,0.5,0.0008958562199647228,0.05446688334147135,0.39723182
112,0.5,0.00035991801996715367,0.033753106370568275,0.20136207
128,0.5,0.00027183003516660794,0.02325553757448991,0.08239348
144,0.5,0.00021734607030844523,0.055276453495025635,0.06828936
160,0.5,0.00033862140262499454,0.12052572146058083,0.059920374
176,0.5,0.00012778303789673373,0.06470239255577326,0.05509031
192,0.5,0.00017868762370198965,0.03306466154754162,0.034999672
208,0.5,0.00025201854441547766,0.08467358071357012,0.034338508
224,0.5,0.00014705877038068138,0.04148331377655268,0.038161393
240,0.5,0.000270528974942863,0.018806337844580412,0.04309113
256,0.5,0.00017695900896796957,0.07327178679406643,0.04043489
272,0.5,0.00020263578958942423,0.03142818659543991,0.025189431
288,0.5,0.00010305913165211677,0.018611185252666473,0.045437064
304,0.5,0.0001298401870631746,0.014421079214662314,0.03403162
320,0.5,0.00015575304278172552,0.02131631039083004,0.022639012
336,0.5,0.0034384827077802685,0.01871589773024122,0.025884215
352,0.5,0.00025469933946927387,0.026287790155038238,0.022717739
368,0.5,0.00023393901938106865,0.06310697615845129,0.02552119
384,0.5,0.00016038853209465742,0.0063111607159953564,0.029439697
400,0.5,2.4277980173792457e-05,0.010486644459888339,0.008081702
416,0.5,0.002048925301642157,0.0825084000825882,0.037689317
432,0.5,0.0003385503307072213,0.03449940615428204,0.024235956
448,0.5,0.0007244131044343602,0.041399876276652016,0.041087877
464,0.5,0.0001355063825692262,0.0014160238206386566,0.030782083
480,0.5,0.0014413974396037784,6.147639942355454e-05,0.075337216
496,0.5,0.00020218182706028328,0.008428373956121504,0.026917472
512,0.5,0.00024972192586574237,0.020681539084762335,0.024805246
528,0.5,0.00211946328151195,0.02300386627515157,0.07691258
544,0.5,0.0001526366987036454,0.03268231521360576,0.019186284
560,0.5,0.013747717581281904,0.01135184132726863,0.040489182
576,0.5,0.00027334181100337044,0.03784270018028716,0.03285105
592,0.5,0.01834686181973666,0.01577723150451978,0.058051687
608,0.5,0.0002791353700948613,0.031339679332450035,0.03869249
624,0.5,0.00018888354922334352,0.018386036933710177,0.04838743
640,0.5,7.103793504938948e-05,0.02871968224644661,0.033079248
656,0.5,0.000535199063597247,0.0077831444796174765,0.0999135
672,0.5,0.0001350947713945061,0.023230547085404396,0.031124314
688,0.5,0.00015150976832956076,0.0008098427206277847,0.03430731
704,0.5,0.000129733457773303,0.02280335904409488,0.031261213
720,0.5,0.000162920953395466,0.013967706045756737,0.049674585
736,0.5,0.00012753128248732537,0.06155975256115198,0.04181922
752,0.5,2.307151044078637e-05,0.016597988840658218,0.03259131
