episode,eta,distill_steps,kl_fit,l1_fit,interference_l1,q_rmse
464,0.5,20,0.0003076288730544211,0.015646266043876058,0.04570849049770384,4.939225877882939
480,0.5,20,0.0002613555220887065,0.013781354762613773,0.05019335721388367,4.883314992410679
496,0.5,20,0.0005166256206951314,0.022159756401613835,0.07592254307969012,4.869059152446871
512,0.5,20,0.00021133770816959442,0.013656051978468895,0.08466523495846262,4.861682525214274
528,0.5,20,0.00034972371455902856,0.014886108421099683,0.05759706697603123,4.936292253405039
544,0.5,20,0.0003038887701801617,0.015463462988422676,0.08028118314372054,4.917490491196522
560,0.5,20,0.000323010785707637,0.015043454244732857,0.10433485451031406,4.957703201805631
576,0.5,20,0.0004927294150028112,0.01712956267874688,0.08819794150140996,5.067064995132321
592,0.5,20,0.0002731942792403667,0.01597682944460151,0.05766118673702956,4.975996487568403
608,0.5,20,0.0003268728890505276,0.01474619980313276,0.051936653074392956,5.267440933353557
624,0.5,20,0.0007815551362000406,0.027805642547229163,0.09151329748503124,4.912575133708713
640,0.5,20,0.000473170371260494,0.020562961474061014,0.04414374542249076,4.757716848869361
656,0.5,20,0.0005965072390002509,0.018581896896163623,0.11719692598797324,4.801737868197556
672,0.5,20,0.00041711749229132413,0.015250476471220072,0.09080563517258937,4.847921762925566
688,0.5,20,0.00045977687581658496,0.019243201407204782,0.05667671571808079,4.890506372099373
704,0.5,20,0.0010696318245858752,0.02463442393179451,0.09986583701057287,4.822867710589081
720,0.5,20,0.0006983073998036651,0.024769512542451803,0.07875202971738088,4.85087418747135
736,0.5,20,0.0003122518052502225,0.01602387831856807,0.10661078053949909,4.945909779282399
752,0.5,20,0.0007424270175397396,0.027403807882219553,0.0598102668391013,4.9577228601845285
768,0.5,20,0.0005507047660233054,0.022047218317831203,0.08699922444469009,4.953967325232025
784,0.5,20,0.0008064736389011766,0.02280491596708695,0.1144080596108282,5.119784305077969
800,0.5,20,0.000577545086680739,0.02088675441013442,0.0641136618609401,5.042676523460563
816,0.5,20,0.0005353769811335951,0.02247057161626539,0.07172577200555959,5.025162619440886
832,0.5,20,0.00026398793852422386,0.01622622161327551,0.04076866851061244,5.0352145932830705
848,0.5,20,0.002086898839596899,0.031766160541484435,0.09044328064962148,5.056767349748098
864,0.5,20,0.00060140121994274,0.02143542455243213,0.09321798254789498,5.12195028641221
880,0.5,20,0.00045566009992564267,0.01900729203639044,0.05882910016006825,5.14548591112747
896,0.5,20,0.002110491284838645,0.03032254846766591,0.11075763524604554,5.028914444100638
912,0.5,20,0.0005421651244562651,0.02102426074977432,0.09232038260978673,5.056574700198451
928,0.5,20,0.0012067524447298512,0.02666913316553009,0.10139062997802344,5.010039470672219
944,0.5,20,0.0012778088123360206,0.033739106507883185,0.15409173894750325,5.046528891616516
960,0.5,20,0.0007069332906129686,0.026146112052215773,0.11786463591480222,5.030454318422411
976,0.5,20,0.0005073325749738918,0.022028171302129824,0.13746343764995056,4.927709927967774
992,0.5,20,0.0007020586497327756,0.026844243918146406,0.1503348175736235,4.960446704037412
1008,0.5,20,0.0010624618993865119,0.030248553043714276,0.07953168513550837,5.029525961594158
1024,0.5,20,0.0004171368739569268,0.020011453825811095,0.10394060868172271,5.0341879772228655
1040,0.5,20,0.0012161213671788573,0.030085391687074057,0.11210451105315339,4.995651755712853
1056,0.5,20,0.0008698457220037069,0.030588719228814756,0.08279322004057646,4.9312609788782105
1072,0.5,20,0.0030645350858461685,0.05004704820636947,0.1384230150664776,4.962297147698861
1088,0.5,20,0.0028155567865155717,0.04186457044488634,0.13605941292365742,4.82059905345845
1104,0.5,20,0.0032821835746290164,0.0507909738458693,0.10665896115107844,4.704560262872362
1120,0.5,20,0.0007959699679094439,0.029485456394748047,0.09833169959615276,4.756250446682523
1136,0.5,20,0.0005464909608354387,0.024286468877740528,0.07394736552982205,4.743655312991805
1152,0.5,20,0.0025196316696348645,0.0381588510991562,0.0713835567739977,4.678942554267184
1168,0.5,20,0.002884625692483193,0.053148521071610354,0.17179126845439896,4.496791804594114
1184,0.5,20,0.00157116819852187,0.038737881804505984,0.14109948814292475,4.534439269053914
1200,0.5,20,0.0009271634829929098,0.02886819710023701,0.13295422167336424,4.597745393923607
1216,0.5,20,0.000859509565634653,0.026680652471259236,0.15176572486657888,4.510055570327953
1232,0.5,20,0.0015978340968667041,0.04048308623688562,0.11107106461770783,4.647173549675397
1248,0.5,20,0.0011175309341994982,0.03215317832755631,0.10993066383702713,4.634675704273953
1264,0.5,20,0.00023320671992705148,0.016416025567142403,0.09801731655994693,4.653130726523082
1280,0.5,20,0.0008742584960557343,0.02945169930656751,0.112377519065502,4.658991097121677
1296,0.5,20,0.002009036069163509,0.029471971152815968,0.07567297699107588,4.650113631826505
1312,0.5,20,0.00028350538230456765,0.017480940169965226,0.05751961166681573,4.638235685070738
1328,0.5,20,0.0009702400041177221,0.031139787165043148,0.13008212928263743,4.692854772480883
1344,0.5,20,0.0007726977928541601,0.02565536314311127,0.13107679438480496,4.554565973150658
1360,0.5,20,0.003208970616537112,0.04509629771389343,0.11674454651375558,4.5441670697146845
1376,0.5,20,0.004011203429069032,0.0594303658740087,0.1375721511986856,4.609931445322655
1392,0.5,20,0.00027639775230041283,0.017602015371349724,0.09328361627071592,4.576127441839477
1408,0.5,20,0.0015601446995368372,0.03824289945455698,0.08972558121893195,4.450845530888802
1424,0.5,20,0.003847301772207414,0.04889981796670901,0.1531359989317887,4.324420017316777
1440,0.5,20,0.0006791600179368336,0.02239850673236345,0.0728100528623554,4.430249894945097
1456,0.5,20,0.0004205891501624137,0.020509459637105466,0.07267494106538215,4.432987227935139
1472,0.5,20,0.0015032507294295903,0.02891618955661269,0.05617815151538294,4.432618318183051
1488,0.5,20,0.0012834878208854332,0.030657180536795278,0.1462425839267833,4.607678359817883
1504,0.5,20,0.014543273191800555,0.06330892558281238,0.11048229751670342,4.613155100695996
1520,0.5,20,0.00048361204079066573,0.02385072655637156,0.12129170483095188,4.661709520279267
1536,0.5,20,0.0016431153258703749,0.0357161134764153,0.13780227199078163,4.549110063175328
1552,0.5,20,0.0004977583340253963,0.021966657436375197,0.161378892060935,4.687017987835142
1568,0.5,20,0.0013692371313005598,0.025352927457009043,0.12312821353554498,4.808138179127657
1584,0.5,20,0.0010941661766264588,0.030540365278720855,0.12600193367480045,4.860103753143743
1600,0.5,20,0.002415070600400213,0.03256733403075487,0.11419196974778478,4.949676121836792
1616,0.5,20,0.0010131187693871281,0.029216380358708126,0.16208416328119982,4.935608693295986
1632,0.5,20,0.001374172373494554,0.035341624050371105,0.14915795059256792,4.795823374078329
1648,0.5,20,0.0006557702559530299,0.026174467355012894,0.12062730812986634,4.7662409699119035
1664,0.5,20,0.006699526143442516,0.07057326305252702,0.13300301737288223,4.711856572977515
1680,0.5,20,0.002643760397483635,0.041858298000474664,0.10466686653627856,4.642143659505286
1696,0.5,20,0.0007973730436436111,0.027922700820190292,0.09829933380509694,4.703125815546908
1712,0.5,20,0.0008414107419195629,0.03221439667755649,0.12184482201477574,4.6535421865708
1728,0.5,20,0.0013952914499056463,0.02983013030867509,0.09101419425146108,4.576027448525057
1744,0.5,20,0.0011855620502535236,0.033551195472413115,0.06526460658210366,4.569817793557548
1760,0.5,20,0.0012159227345754126,0.02879089395199636,0.13675281158942618,4.452810485794971
1776,0.5,20,0.0013160906091798097,0.03093956792727113,0.0847843918617003,4.475784210297267
1792,0.5,20,0.00048253335058689117,0.02024080604314804,0.06071498178816944,4.5165215249398765
1808,0.5,20,0.0004716647145826192,0.018493292054959705,0.13189688154261434,4.34090127567579
1824,0.5,20,0.0002588870322804062,0.015929761639034205,0.04826296247997766,4.3800163414335245
1840,0.5,20,0.0005161686156712034,0.02359884889686809,0.0530169908136543,4.345094266897858
1856,0.5,20,0.0004696762577320139,0.022476218463409515,0.08963037158596546,4.274136882734485
1872,0.5,20,0.0033656195701741334,0.04323552162028276,0.07645699451120566,4.267238099491383
1888,0.5,20,0.002113447085139342,0.04809112758375704,0.14079727680922954,4.446041963488048
1904,0.5,20,0.0017635546275414527,0.04111480130814016,0.12760799470655476,4.702719760135614
1920,0.5,20,0.0035210661735618487,0.04948776432623466,0.08812922782959731,4.6513652976447615
1936,0.5,20,0.003046626049002622,0.04478652927603186,0.051768288916785705,4.700258358418171
1952,0.5,20,0.003050362627416487,0.041473064780735446,0.07764488765423931,4.728795557892423
1968,0.5,20,0.0016728246878103716,0.03716304742366723,0.14303128404084212,4.8986860959684115
1984,0.5,20,0.0003047970101414692,0.015610875916622934,0.04457436369988983,4.879465239252054
2000,0.5,20,0.004048887271589289,0.04842228696992,0.08975523513798236,4.97054730637795
2016,0.5,20,0.0008999596357641387,0.023534196769168344,0.10643906430474813,3.1015823162336833
2032,0.5,20,0.0011626418702993153,0.029000957093861263,0.06219744887615799,2.8172150255163357
2048,0.5,20,0.011108940361457197,0.06861627535321392,0.07566149937523219,2.6828123296370903
2064,0.5,20,0.0008752326669179768,0.02514585956357353,0.06342573126279813,2.7383824497151243
2080,0.5,20,0.0016192729974742785,0.03762589644951125,0.08007297333659351,2.5922180457942656
2096,0.5,20,0.000824418904085178,0.02126466514193453,0.041862810988613795,2.6032642396554064
2112,0.5,20,0.0005808098706508575,0.020341929519557968,0.04650399246369808,2.6027568719241136
2128,0.5,20,0.004190190369263292,0.06122430376708508,0.07487453752429389,2.5825741461885037
2144,0.5,20,0.006981350084450761,0.07886986343406274,0.13522719490061683,2.679180439559459
2160,0.5,20,0.0011895376476331876,0.028101224212150555,0.05281552149515081,2.9649713848686696
2176,0.5,20,0.00261078385819666,0.0459885998100862,0.05238929299758779,2.9546889154382647
2192,0.5,20,0.006111041763542744,0.06099435757365427,0.12219376953581834,2.7846354602151764
2208,0.5,20,0.0009762542289166731,0.023772998303570603,0.0516691931542899,2.778647101956386
2224,0.5,20,0.001772598678750607,0.03305605300314104,0.07132860855965803,2.8143008218246544
2240,0.5,20,0.005914025997330539,0.06664641317259119,0.08342636250489406,2.7771411637303443
2256,0.5,20,0.002355432522952989,0.04208153200306697,0.03972134667265454,2.920384029713227
2272,0.5,20,0.0012022586639777102,0.028548209369546385,0.07449995656649432,2.8482640757622626
2288,0.5,20,0.007484946062702321,0.06983266270696692,0.07617243089198135,2.815866999645862
2304,0.5,20,0.007324643456301821,0.06059283856001425,0.07373195559310518,2.7245532400969115
2320,0.5,20,0.002058698561086203,0.03369025480347213,0.08692176924839058,2.577927344326674
2336,0.5,20,0.0006953519685053093,0.018479184151294282,0.03723038527995073,2.441181856505651
2352,0.5,20,0.0010512072786999246,0.025084296613931654,0.03595484952617062,2.4987721109541017
2368,0.5,20,0.0027010483152900213,0.038772047937247686,0.16433132488047364,2.8351501347515384
2384,0.5,20,0.0015917191259278399,0.026905836863012088,0.04253959442943313,3.142165175915772
2400,0.5,20,0.005175588984539817,0.03679890947585756,0.07175608536826503,2.9232039009604525
2416,0.5,20,0.0018759061482421164,0.030326988389867398,0.054662344616344685,2.777546077648024
2432,0.5,20,0.0021232895390615645,0.03343885318220904,0.041408739022076035,2.8293000329149454
2448,0.5,20,0.0050765478014140036,0.04978331747742441,0.06707758756289064,2.8797141314757164
2464,0.5,20,0.002515546429177365,0.027795854053692892,0.09341379000918944,3.067783423580551
2480,0.5,20,0.0036662989521339057,0.042398798670018875,0.09614981168094987,3.0834546019513787
2496,0.5,20,0.003543947449424709,0.039299003860872726,0.10228387373105229,3.0331973320113708
2512,0.5,20,0.004218453945617916,0.031030894718477847,0.04255917127749394,2.9226633179887367
2528,0.5,20,0.0058122059652725095,0.051766734140423626,0.06939686677319272,2.9654839550548466
2544,0.5,20,0.002887502788507845,0.031059689857065677,0.05081271315779094,2.974363972858007
2560,0.5,20,0.0014716746686295106,0.03249512571850433,0.08947122300227653,2.8527243311760655
2576,0.5,20,0.0004819827260812796,0.014799205839077937,0.057401690516591296,2.7116839922186013
2592,0.5,20,0.0006564058203366585,0.02082516501347224,0.04685561258861289,2.6608844316612825
2608,0.5,20,0.0009285385631301324,0.022653871924073126,0.08239267336256004,2.693010335218937
2624,0.5,20,0.0007047408784274012,0.020133648663759232,0.04959030709679906,2.7357104467744686
2640,0.5,20,0.001511265516139405,0.02684906246545522,0.0461034196933263,2.714484412123616
2656,0.5,20,0.001069702653631825,0.02951928494189031,0.04477306587143042,2.7588145492209333
2672,0.5,20,0.002489805633322922,0.037640215906624995,0.06320066993983563,2.7721513251128647
2688,0.5,20,0.0007694647787821815,0.02210832624282725,0.08234857406491088,2.729478424917842
2704,0.5,20,0.0008863796864170581,0.023116731215268374,0.06332884630498446,2.574917243763498
2720,0.5,20,0.002691356900512524,0.049324564372553774,0.07468078426417515,2.451070063097213
2736,0.5,20,0.0012943194642581336,0.025368644663919034,0.07058987284329526,2.437301293392
2752,0.5,20,0.001090427306379475,0.023697084201874375,0.10642060297902416,2.519757442991363
2768,0.5,20,0.0007662270250460532,0.022156042280308295,0.06785368902682258,2.464630208451219
2784,0.5,20,0.0012938785564529098,0.024642718083972188,0.09649143283287204,2.515371280747241
2800,0.5,20,0.0015965145347373827,0.025811485380732586,0.05034004712901601,2.5261834847917886
2816,0.5,20,0.0007085585858914312,0.02354609040129516,0.08345538724232579,2.551645169602589
2832,0.5,20,0.002831852079301219,0.02786887104459176,0.10181621684194192,2.575381809493221
2848,0.5,20,0.0012754699432248758,0.022475718467665665,0.05752115305379604,2.471109012652914
2864,0.5,20,0.00905731516885916,0.05362418794107658,0.06495768031282978,2.3831402176951695
2880,0.5,20,0.0003613545837731141,0.012179106605522658,0.03918662227951157,2.3646771374707996
2896,0.5,20,0.00036607662025888105,0.012878104198822066,0.029685315811296534,2.388726522872786
2912,0.5,20,0.005760924656483853,0.05102124596437947,0.04486633886125019,2.346373656057491
2928,0.5,20,0.0007556595205402884,0.021874485537409782,0.05567025786841775,2.278116818093063
2944,0.5,20,0.002748995336116336,0.029652289125979656,0.05949500864375579,2.205968540732567
2960,0.5,20,0.002074232979794033,0.02791157048860831,0.05130263194496737,2.31876715010135
2976,0.5,20,0.002001339988004879,0.02019840569038125,0.04957176562392825,2.543975136834835
2992,0.5,20,0.001564599975774234,0.03251551824029197,0.0780817203118598,2.4248483739088518
3008,0.5,20,0.0036785898449703714,0.04313277446305041,0.0776263897089095,2.3946354633208813
3024,0.5,20,0.0034813987283962853,0.03965976208268397,0.0756454997972752,2.413858078422015
3040,0.5,20,0.001209519432766525,0.025019845601333225,0.04767880495786359,2.398886390404383
3056,0.5,20,0.0003829424073046539,0.01310743962530978,0.07003499690829804,2.3748316735065553
3072,0.5,20,0.0019445947219852455,0.03672922443673507,0.08127118308407014,2.4953589520826855
3088,0.5,20,0.0002710052473335772,0.012623307815948991,0.05945973742141927,2.3703835178303536
3104,0.5,20,0.004639267715295621,0.04964359838704695,0.0704183785318834,2.4450223990087525
3120,0.5,20,0.0005933747981378639,0.018170700239186936,0.05071479218976299,2.491405281522674
3136,0.5,20,0.00043561652864417704,0.015808697363307398,0.03721341938271654,2.5804366629462905
3152,0.5,20,0.0012354797376372454,0.025149934642074406,0.09571544494979664,2.4761820802746315
3168,0.5,20,0.0018315897565723087,0.035248255745197334,0.09499449228914199,2.447619047412252
3184,0.5,20,0.0010946425460464195,0.029554916873828253,0.08611589240528358,2.4604199455144378
3200,0.5,20,0.002122263410893976,0.03164493937058271,0.060456623369241284,2.5741900047207475
3216,0.5,20,0.0005922128254061807,0.014388750813415518,0.06636468320645253,2.7954766968065883
3232,0.5,20,0.0006384645942792607,0.023264673822268378,0.051489586136725,2.998859900140165
3248,0.5,20,0.004564614846047939,0.03069894102294383,0.050526577824891956,3.0671289995663926
3264,0.5,20,0.0022349723684601487,0.02813346192240715,0.04924515497493742,3.0695664430514764
3280,0.5,20,0.001816169737430755,0.03247608930483693,0.058326760185396356,3.0181308814864845
3296,0.5,20,0.0050616299264163445,0.0464279092919071,0.06685015313291665,2.9712511252773477
3312,0.5,20,0.008199986544269677,0.05237268375572057,0.06729336926835217,2.8671827588182617
3328,0.5,20,0.004986295420229877,0.045177750598542905,0.07787020231776678,2.8513064800360706
3344,0.5,20,0.008574338396404832,0.06707207520958036,0.07560739542354482,2.8526568346071772
3360,0.5,20,0.0033364397796421226,0.04583538648843056,0.07587072407787482,2.815340509310867
3376,0.5,20,0.0014956231492828079,0.028880348101396253,0.05257457309353343,2.887034866919731
3392,0.5,20,0.0004588420555659535,0.013117249508030471,0.041532505158518994,2.8410637620454686
3408,0.5,20,0.0002096818952122703,0.010174053391383496,0.04345059753786319,2.9106960880838164
3424,0.5,20,0.003074347885267343,0.03374474348500371,0.04943177731261562,2.923560292858879
3440,0.5,20,0.0008585865986484956,0.01994431424342717,0.047553736426732635,2.8624575230849576
3456,0.5,20,0.0017323606114890329,0.024475483364464406,0.04063882490761876,2.8000297646808736
3472,0.5,20,0.004219374399640244,0.03189889948558191,0.06672191487995402,2.8327762883901135
3488,0.5,20,0.0032861330093090567,0.01896247784428012,0.02825030704106941,2.69380262875316
3504,0.5,20,0.0007187597545383212,0.023598788735958245,0.05243649200263597,2.694507984755433
3520,0.5,20,0.0017049286310793833,0.03409624591469765,0.05543668210116819,2.8064436860982616
3536,0.5,20,0.001285548029554775,0.025776781244203448,0.0745755296910645,3.030775826169536
3552,0.5,20,0.0006105836452082837,0.020835171633569353,0.09215254530052046,2.6106558146039975
3568,0.5,20,0.0006255662423791364,0.017056876085698603,0.035650664146483435,2.4473785046135954
3584,0.5,20,0.001120248996552878,0.020568371709876892,0.05584223805480694,2.389210373018264
3600,0.5,20,0.0009610447753705861,0.021911731449007574,0.036147016757998966,2.4188616661457636
3616,0.5,20,0.0034287871260728154,0.04572144068688864,0.07628072272292001,2.3302519503125505
3632,0.5,20,0.005551918732574753,0.048112482378201094,0.14767981732218108,2.1006200203244996
3648,0.5,20,0.008546726160927522,0.07127442743136012,0.11451225486865112,2.0971383178930108
3664,0.5,20,0.002222223989924209,0.039431760406673504,0.053601779991422176,2.172317625812567
3680,0.5,20,0.005281802613283686,0.050014443326150425,0.04566766093524318,2.210634553527708
3696,0.5,20,0.004951328793610848,0.059318638375959284,0.06615031788486274,2.1869010059327034
3712,0.5,20,0.003146341816694797,0.05331623799705493,0.0542086796040098,2.180308289513613
3728,0.5,20,0.005486804258777868,0.05072401781840848,0.056499080091755326,2.122056718344384
3744,0.5,20,0.0020378639859094014,0.036558481711836066,0.05664207120500259,2.1935583189990187
3760,0.5,20,0.003167920417493611,0.04514692152283275,0.07707239156662589,2.242028208631856
3776,0.5,20,0.0045964784826187845,0.06203710771380709,0.061378948414235725,2.319052274314881
3792,0.5,20,0.0046674051465323335,0.057984220813243434,0.06860703020144669,2.3257907134689946
3808,0.5,20,0.005179853472063476,0.05397791616081621,0.08661502409106878,2.5527899546842714
3824,0.5,20,0.0039325381533542115,0.04466014492001185,0.07075036268305002,2.6208578648216023
3840,0.5,20,0.00630215940046431,0.04919460309348172,0.06387154293623437,2.7664433955042407
3856,0.5,20,0.002464189163356423,0.028834340617686395,0.036256719754487764,2.8200163079211285
3872,0.5,20,0.008150295953754709,0.0607782463172839,0.08241239436045107,2.811888931608714
3888,0.5,20,0.0055045498633847145,0.04971133692008932,0.046459614413972235,2.9005581567524334
3904,0.5,20,0.006341139363939874,0.05488664424849738,0.040732445480729206,2.8192857603907435
3920,0.5,20,0.00433157830924734,0.042919602016542706,0.09912337404615922,2.684030090197521
3936,0.5,20,0.0007339754651982032,0.02083360337842269,0.08026164522642831,2.5765305661766797
3952,0.5,20,0.007029276171966491,0.0593735497634582,0.0943640641423088,2.479955329498575
3968,0.5,20,0.0019627973693422973,0.03266078860964626,0.043041750124074976,2.471999341763218
3984,0.5,20,0.0017676478707926435,0.031603530796019186,0.0741437152651514,2.574295544405836
4000,0.5,20,0.0047981668280304545,0.050939479909305065,0.06137760290552898,2.5772189330323894
4016,0.5,20,0.0020407561780302784,0.03582134967048963,0.05522394003328514,1.2992877903624833
4032,0.5,20,0.0020454501617383786,0.039998501048210205,0.06341774304221721,1.3029485292297014
4048,0.5,20,0.0017734733109440034,0.02874898271014293,0.048480165367815665,1.2340888646949972
4064,0.5,20,0.0015443842893201408,0.03052557759305085,0.0594354052663972,1.2326538410422907
4080,0.5,20,0.0019707997338488125,0.028108721804948382,0.03713212728427628,1.1711010498534076
4096,0.5,20,0.0013501522694047076,0.019458669798190026,0.03987352524582254,1.2212246237987856
4112,0.5,20,0.0031199553773882554,0.031189731474319894,0.04804417807296421,1.1819129494753142
4128,0.5,20,0.0030367518666025717,0.025263541011588165,0.035431589136778116,1.2663838788050499
4144,0.5,20,0.000895504970324038,0.022297865707919168,0.052926765819590424,1.2693959177766123
4160,0.5,20,0.001140155790320326,0.022379486580030063,0.06273447021429876,1.1448089726305588
4176,0.5,20,0.0014382668641701457,0.02919637123704888,0.04251461389678379,1.1453995896921167
4192,0.5,20,0.000634298757428756,0.017177654968122624,0.0267183671690593,1.216061282388101
4208,0.5,20,0.0006909114095302963,0.0196040756839011,0.0694704853712086,1.1500035645341948
4224,0.5,20,0.0026255746203070994,0.03655492014965575,0.059105329939221324,1.1314112160450422
4240,0.5,20,0.001673226861266987,0.02829633731114602,0.044513099675647594,1.4113908296336901
4256,0.5,20,0.0028773983625190644,0.035724694336143635,0.05067265488925032,1.2402561289808747
4272,0.5,20,0.003810786627864085,0.039163510063413204,0.052095777851750694,1.252634867711639
4288,0.5,20,0.0031672929362159584,0.02886997903371566,0.04961484185855844,1.2754078903129085
4304,0.5,20,0.0027614754840423455,0.03678883455796343,0.04764522301853444,1.1794549996980952
4320,0.5,20,0.0010555507795179757,0.020250827642581994,0.06035017214791576,1.0892917588504183
4336,0.5,20,0.001936873634077308,0.031046004415340136,0.04781583233751823,1.0348445172517253
4352,0.5,20,0.0057458295647440285,0.049404696426916354,0.04967522966747621,1.0735791772696215
4368,0.5,20,0.0010976304645759405,0.021689182564254988,0.07036197547150001,1.0743864047734735
4384,0.5,20,0.0014230114263100294,0.02880918777429722,0.05626995750988058,1.0714603671923089
4400,0.5,20,0.0008407522454007222,0.019939435037883868,0.05041140633436104,1.0438844963935083
4416,0.5,20,0.0018490378479586152,0.03071228712942133,0.08370485875717616,1.0713340210564135
4432,0.5,20,0.002652031475682398,0.029729451797687,0.04370247095707904,1.0825069155547897
4448,0.5,20,0.0020686281254105173,0.0271394271547706,0.04686963508899236,1.4243473963029423
4464,0.5,20,0.001244202020744625,0.027294944898501313,0.02942011007018977,1.168402818953168
4480,0.5,20,0.000592146220315444,0.0181893304325016,0.03517890586958262,1.0734742999217544
4496,0.5,20,0.00138998044252124,0.023356010361506682,0.05087597047833527,1.1267892380418112
4512,0.5,20,0.0017256856890653133,0.03144225744153114,0.05837609590231711,1.1324221304343702
4528,0.5,20,0.0021138720520563464,0.036432113663734826,0.04830103753525126,1.1671563277005057
4544,0.5,20,0.006359498350119021,0.04651217663690502,0.06701284927234763,1.1503370727370141
4560,0.5,20,0.0008923530045749352,0.022276613411252873,0.06679415951153919,1.1756720717056346
4576,0.5,20,0.0011987835696724385,0.02532967665906148,0.04128129950860655,1.192957588034911
4592,0.5,20,0.0032901668028618553,0.04826097335373041,0.05956737047400293,1.156392002333597
4608,0.5,20,0.0009004272854356175,0.017026517673853218,0.037012165544052164,1.1097604050579453
4624,0.5,20,0.0001731184720146875,0.010485780492335497,0.042398575600179046,1.0691027971345979
4640,0.5,20,0.00028450756704282516,0.011812637876853561,0.04100737711257316,1.033394202042548
4656,0.5,20,0.0007005652326150649,0.018813445690002168,0.03260052992218522,1.1706745068445024
4672,0.5,20,0.0015058500256810265,0.024874784062446382,0.027067029627836296,1.2190121831866518
4688,0.5,20,0.002537066605135316,0.03536067450050513,0.024894565279780644,1.1751308523801096
4704,0.5,20,0.00046516520293344855,0.012108050748894499,0.02152222494026435,1.203785136691814
4720,0.5,20,0.0009397664683978254,0.021865254862980996,0.04410659174383558,1.2014987089791902
4736,0.5,20,0.004403024723773263,0.04180724163661185,0.018472533622113256,1.1090053744942132
4752,0.5,20,0.002360153844949372,0.03857608494380939,0.06022994043704326,1.1211188864390196
4768,0.5,20,0.0005505017547828098,0.015863179153654983,0.031281009900773336,1.1297885186034018
4784,0.5,20,0.0031357299926950536,0.03584020605387405,0.0610353444384806,1.0726531003785904
4800,0.5,20,0.0007896440965123474,0.021983176227658986,0.03883679299954559,1.1398195080001177
4816,0.5,20,0.0006168519704806385,0.022745395127421943,0.03990003330468001,1.180371279802479
4832,0.5,20,0.0010378581339203017,0.02514630833775989,0.06006230369260937,1.1224820896543937
4848,0.5,20,0.000483963331665412,0.016226701249555237,0.0631632571229893,1.2019059386618414
4864,0.5,20,0.0010307520751666743,0.024354759479008083,0.03796056187833886,1.179248913145069
4880,0.5,20,0.001061252233733967,0.02084651674764852,0.03349009505856788,1.1670325375158113
4896,0.5,20,0.006269344615453343,0.05224010266594574,0.04262111601146669,1.1071898792734989
4912,0.5,20,0.0010481253360921984,0.02975077915005386,0.03819038528681254,1.055911969109525
4928,0.5,20,0.0010625374518717233,0.023623567929120258,0.05927986261870712,0.9724465284233729
4944,0.5,20,0.0012083903727923622,0.025803511145231488,0.04418357390283451,1.0174087756363663
4960,0.5,20,0.00035001022479264066,0.014357294657537224,0.03140054123333715,0.9823036865489527
