episode,nc_last
1,4.7632303
4000,2.1045866
8000,1.1852357
12000,1.08176
16000,1.1190354
20000,1.2610683
24000,1.2981224
28000,1.3274684
32000,1.4597554
36000,1.5678341
40000,1.494323
44000,1.6051011
48000,1.4219706
52000,1.4272828
56000,1.5100502
60000,1.4672148
64000,1.3494895
68000,1.29614
72000,1.1642965
76000,1.1363578
80000,1.102615
84000,1.1021374
88000,1.1688058
92000,1.1980095
96000,1.1336071
100000,1.1007593
104000,1.0932769
108000,1.0695728
112000,1.1008633
116000,1.0257746
120000,1.0243263
124000,1.0238558
128000,0.97056234
132000,0.94322795
136000,0.9400903
140000,0.9453056
144000,0.9185941
148000,0.8875973
152000,0.8605593
156000,0.84610564
160000,0.80032766
164000,0.78020185
168000,0.7672816
172000,0.752294
176000,0.7535948
180000,0.7529792
184000,0.7592195
188000,0.7501128
192000,0.7489896
196000,0.73990667
200000,0.74931765
204000,0.74719524
208000,0.7341736
212000,0.72983444
216000,0.7381301
220000,0.76482534
224000,0.7844056
228000,0.8029623
232000,0.81082165
236000,0.8021041
240000,0.8038661
244000,0.8013513
248000,0.80625033
252000,0.7981486
256000,0.80948055
260000,0.8042717
264000,0.8137987
268000,0.8221345
272000,0.82565176
276000,0.8208456
280000,0.82129395
284000,0.823165
288000,0.8276362
292000,0.81886953
296000,0.8245915
300000,0.83290803
304000,0.8322481
308000,0.83338624
312000,0.8310335
316000,0.82948554
320000,0.8513335
324000,0.8635739
328000,0.8626244
332000,0.8603928
336000,0.8617287
340000,0.8598362
344000,0.8659716
348000,0.8908886
352000,0.88747
356000,0.90765226
360000,0.8902875
364000,0.90100867
368000,0.94269145
372000,0.970505
376000,0.9739518
380000,1.0015054
384000,0.99308455
388000,0.9866878
392000,1.0029795
396000,1.0182306
400000,1.0162268
