alg,episode,nc_last,nc_avg
osmccfr,1,4.7368055555555575,4.747222222222224
osmccfr,10000,2.182802814093652,1.7493516912845741
osmccfr,20000,2.587200184073896,1.493733444258488
osmccfr,30000,2.4590880091444394,1.3364281018409812
osmccfr,40000,2.2657240605900744,1.1831897308593757
osmccfr,50000,2.191878240566014,1.0848385967580199
osmccfr,60000,2.48010790459489,0.9212491498409825
osmccfr,70000,2.6669818493412794,0.8037243520546102
osmccfr,80000,1.6385499743818404,0.7449660868234868
osmccfr,90000,2.2378446902041365,0.7478270101266222
osmccfr,100000,2.123604194783623,0.7174807994167813
osmccfr,110000,2.388918522962712,0.6842581413390952
osmccfr,120000,3.176606638274996,0.6762742920812677
osmccfr,130000,3.080394947875468,0.6662715714126863
osmccfr,140000,1.9245630793881716,0.606860933980589
osmccfr,150000,1.5122763190874737,0.5709199620580979
osmccfr,160000,1.7546613449306823,0.5317666366181367
osmccfr,170000,1.7902880113205273,0.5225838913888158
osmccfr,180000,2.0191840781307877,0.5398712940270617
osmccfr,190000,2.1442916133903087,0.5608797113360109
osmccfr,200000,2.027127607981364,0.5696731446042356
osmccfr,210000,2.3437827100542945,0.580578872939967
osmccfr,220000,3.6652905004101695,0.5776974416089493
osmccfr,230000,3.33530435644394,0.5539137545739649
osmccfr,240000,2.2843216290282644,0.5221741016923551
osmccfr,250000,2.18824512533579,0.4815877530257459
osmccfr,260000,2.879694508501805,0.4601574164171752
osmccfr,270000,2.7605413078728147,0.43360256767727345
osmccfr,280000,2.5589972008733417,0.4142307592803409
osmccfr,290000,3.062971046273935,0.41893818828946394
osmccfr,300000,3.0709062646850254,0.4259060253005073
osmccfr,310000,2.7476799965516845,0.4522242539555304
osmccfr,320000,2.08391462961722,0.4557721666331525
osmccfr,330000,2.6132797507085854,0.43538385723867595
osmccfr,340000,2.3610788702909304,0.4086319807928303
osmccfr,350000,1.9701148566741333,0.391644330337617
osmccfr,360000,1.6046670554334506,0.3800870040672292
osmccfr,370000,1.5327730217017677,0.3685012539363045
osmccfr,380000,1.815878718058112,0.3711685930184565
osmccfr,390000,1.8878592570957524,0.37737983994292623
osmccfr,400000,1.7785095049029107,0.3783783040925352
osmccfr,410000,2.6615797456139347,0.3847266173786685
osmccfr,420000,2.468817060652169,0.3863971042568349
osmccfr,430000,2.024134452008066,0.39153441756502244
osmccfr,440000,1.950246775718198,0.3901849915326705
osmccfr,450000,2.28330664717597,0.38856755379279806
osmccfr,460000,2.0811464204650725,0.38615232589613435
osmccfr,470000,1.6999785966858543,0.3828853271449957
osmccfr,480000,2.348349527946097,0.38477295220767416
osmccfr,490000,2.579464741201048,0.3673157616386527
osmccfr,500000,2.280684128228593,0.34590853411134614
osmccfr,510000,2.445198364558919,0.3324059758587625
osmccfr,520000,2.7870595432988368,0.3268934979858277
osmccfr,530000,2.4902940323667924,0.33690498376294065
osmccfr,540000,1.8290286336115356,0.33234176666034954
osmccfr,550000,1.7697657519508572,0.33386140695038174
osmccfr,560000,2.2807034533246506,0.33594690079927547
osmccfr,570000,2.4438362163381124,0.3381230803457979
osmccfr,580000,2.4580428634314533,0.3485093085028079
osmccfr,590000,2.3384463333486876,0.3523635872286853
osmccfr,600000,3.098738991229798,0.3558845758122094
osmccfr,610000,2.9525459551303177,0.35343183120580823
osmccfr,620000,3.229704590617155,0.3577495100707606
osmccfr,630000,2.6661833946062083,0.3646007887479054
osmccfr,640000,2.462406096391112,0.35728587758428343
osmccfr,650000,2.32273476538969,0.34213846667825687
osmccfr,660000,1.791225664004882,0.3347942238612337
osmccfr,670000,1.2353086374186932,0.3375711529895399
osmccfr,680000,1.2826671014946351,0.33936439441858635
osmccfr,690000,1.5491487015789767,0.33847357601139094
osmccfr,700000,1.5296205112207528,0.33694601357616927
osmccfr,710000,2.0757673949916944,0.3318802805053632
osmccfr,720000,2.666999731786489,0.32258736599231125
osmccfr,730000,2.288577600918658,0.3135380178757742
osmccfr,740000,1.7984693400544454,0.30661579868803324
osmccfr,750000,2.024613889159885,0.29672139838211964
osmccfr,760000,2.0652764485793593,0.2866641648368669
osmccfr,770000,2.205906643756674,0.28521988347829375
osmccfr,780000,2.401353629297273,0.287285992700898
osmccfr,790000,2.4254467159247017,0.29158886213896995
osmccfr,800000,2.4620747384665878,0.296881893062209
osmccfr,810000,2.160239608191456,0.29088900846608645
osmccfr,820000,1.91361655395385,0.2961179498522989
osmccfr,830000,1.565576121215215,0.28713706242574233
osmccfr,840000,1.5519157528562402,0.27191518000091697
osmccfr,850000,1.8667772451855351,0.25961644005928947
osmccfr,860000,2.121359031341127,0.25495735496934246
osmccfr,870000,2.5465623845036776,0.249870780863085
osmccfr,880000,2.8064735158716054,0.24777280573216343
osmccfr,890000,2.66663451036528,0.24735058512096944
osmccfr,900000,2.7161120858505656,0.24623752817784844
osmccfr,910000,2.6122955295817887,0.24450784225034597
osmccfr,920000,2.7492563741298888,0.24360278330636148
osmccfr,930000,2.9279345714434255,0.24213479213791134
osmccfr,940000,2.909418178752468,0.23856375631792123
osmccfr,950000,3.076615001679226,0.23551466363594215
osmccfr,960000,2.9754628108231387,0.23439619608243925
osmccfr,970000,2.9031372187933973,0.23947553558416207
osmccfr,980000,3.237825659538625,0.24890356547854636
osmccfr,990000,3.174019303298601,0.26318158985665097
osmccfr,1000000,3.180091468291199,0.27314496730165666
sacfr_lam0.0,1,4.747222222222224,
sacfr_lam0.0,10000,4.990227607767417,
sacfr_lam0.0,20000,4.645779474884255,
sacfr_lam0.0,30000,4.16239690176804,
sacfr_lam0.0,40000,3.7926574769149806,
sacfr_lam0.0,50000,3.70292377886779,
sacfr_lam0.0,60000,3.7652606971600653,
sacfr_lam0.0,70000,3.532806506073052,
sacfr_lam0.0,80000,3.473047188664668,
sacfr_lam0.0,90000,3.3197034724585963,
sacfr_lam0.0,100000,2.9367907046811723,
sacfr_lam0.0,110000,2.681468567206104,
sacfr_lam0.0,120000,2.726836584782753,
sacfr_lam0.0,130000,2.742062569749809,
sacfr_lam0.0,140000,2.689843038351582,
sacfr_lam0.0,150000,2.6032672365471665,
sacfr_lam0.0,160000,2.337651395259164,
sacfr_lam0.0,170000,2.245221704574801,
sacfr_lam0.0,180000,2.21311818395327,
sacfr_lam0.0,190000,2.2093196570532285,
sacfr_lam0.0,200000,2.1780898902348578,
sacfr_lam0.0,210000,2.1716301917400957,
sacfr_lam0.0,220000,2.212330445875717,
sacfr_lam0.0,230000,2.224962650254259,
sacfr_lam0.0,240000,2.2234415380940407,
sacfr_lam0.0,250000,2.2442576345932945,
sacfr_lam0.0,260000,2.222437815011004,
sacfr_lam0.0,270000,2.143596481566833,
sacfr_lam0.0,280000,2.167794213220078,
sacfr_lam0.0,290000,2.1697430159305253,
sacfr_lam0.0,300000,2.1879556874615136,
sacfr_lam0.0,310000,2.1963388505983286,
sacfr_lam0.0,320000,2.2022092849396797,
sacfr_lam0.0,330000,2.176301558128454,
sacfr_lam0.0,340000,2.153317594873595,
sacfr_lam0.0,350000,2.1567148370155946,
sacfr_lam0.0,360000,2.140736895681017,
sacfr_lam0.0,370000,2.1190374979898134,
sacfr_lam0.0,380000,1.9692755214705246,
sacfr_lam0.0,390000,1.9059643672559292,
sacfr_lam0.0,400000,1.822665100365915,
sacfr_lam0.0,410000,1.7737022486469818,
sacfr_lam0.0,420000,1.7620852582706148,
sacfr_lam0.0,430000,1.735373373071944,
sacfr_lam0.0,440000,1.7848912993431105,
sacfr_lam0.0,450000,1.8204827421243905,
sacfr_lam0.0,460000,1.8121535713527495,
sacfr_lam0.0,470000,1.7018809248202595,
sacfr_lam0.0,480000,1.669085827921129,
sacfr_lam0.0,490000,1.6712654786135037,
sacfr_lam0.0,500000,1.7398734274185679,
sacfr_lam0.0,510000,1.8710593062809744,
sacfr_lam0.0,520000,1.9642469372217457,
sacfr_lam0.0,530000,2.013092944163323,
sacfr_lam0.0,540000,2.0690555919311673,
sacfr_lam0.0,550000,2.0695235318841148,
sacfr_lam0.0,560000,2.091513436185836,
sacfr_lam0.0,570000,2.109052695463352,
sacfr_lam0.0,580000,2.136402407799361,
sacfr_lam0.0,590000,2.142262995634998,
sacfr_lam0.0,600000,2.1652062647257133,
sacfr_lam0.0,610000,2.1893576014707357,
sacfr_lam0.0,620000,2.2088932503181287,
sacfr_lam0.0,630000,2.271462611644631,
sacfr_lam0.0,640000,2.389672578525799,
sacfr_lam0.0,650000,2.4932992332627926,
sacfr_lam0.0,660000,2.544170103051345,
sacfr_lam0.0,670000,2.58919719811235,
sacfr_lam0.0,680000,2.587666986088031,
sacfr_lam0.0,690000,2.553612880670012,
sacfr_lam0.0,700000,2.5589624434734892,
sacfr_lam0.0,710000,2.551791643445913,
sacfr_lam0.0,720000,2.5389289679777027,
sacfr_lam0.0,730000,2.541193119992757,
sacfr_lam0.0,740000,2.5458489914219893,
sacfr_lam0.0,750000,2.505720392494623,
sacfr_lam0.0,760000,2.5310475000840764,
sacfr_lam0.0,770000,2.5218407323194523,
sacfr_lam0.0,780000,2.467268416219053,
sacfr_lam0.0,790000,2.413987063030168,
sacfr_lam0.0,800000,2.395963598193293,
sacfr_lam0.0,810000,2.365302179853512,
sacfr_lam0.0,820000,2.3215967277086023,
sacfr_lam0.0,830000,2.2979672324653317,
sacfr_lam0.0,840000,2.295077752023217,
sacfr_lam0.0,850000,2.2841746429063177,
sacfr_lam0.0,860000,2.270330124481361,
sacfr_lam0.0,870000,2.296989938232991,
sacfr_lam0.0,880000,2.2903507902636075,
