episode,nc_last
1,0.91025424
2000,0.43755838
4000,0.2114239
6000,0.19351706
8000,0.16030377
10000,0.16963121
12000,0.16571514
14000,0.22628605
16000,0.22495033
18000,0.2549507
20000,0.3703062
22000,0.3466968
24000,0.3497073
26000,0.38423932
28000,0.41673267
30000,0.4056092
32000,0.38192046
34000,0.39751947
36000,0.38548034
38000,0.3406763
40000,0.37704867
42000,0.38258404
44000,0.39103627
46000,0.39655614
48000,0.4099545
50000,0.43714172
52000,0.41540974
54000,0.41172463
56000,0.4273271
58000,0.4500754
60000,0.45249045
62000,0.44560766
64000,0.44833714
66000,0.4469188
68000,0.46089852
70000,0.43907988
72000,0.43818927
74000,0.4426297
76000,0.44171828
78000,0.4548338
80000,0.43868464
82000,0.4474743
84000,0.43518156
86000,0.44231611
88000,0.4441527
90000,0.4510265
92000,0.44428235
94000,0.43347788
96000,0.42944223
98000,0.432042
100000,0.44419837
102000,0.43398452
104000,0.4560902
106000,0.45752442
108000,0.4514144
110000,0.45687038
112000,0.45623803
114000,0.45350254
116000,0.45823765
118000,0.45353013
120000,0.45597637
122000,0.4535327
124000,0.4535309
126000,0.45259774
128000,0.4484856
130000,0.44993842
132000,0.45398664
134000,0.4588623
136000,0.46396512
138000,0.4573425
140000,0.4578082
142000,0.45640874
144000,0.45864743
146000,0.45398462
148000,0.45273912
150000,0.45450878
152000,0.45715392
154000,0.46112365
156000,0.4579394
158000,0.46126837
160000,0.46315175
162000,0.46298838
164000,0.4667331
166000,0.46452373
168000,0.46488965
170000,0.4603868
172000,0.45364356
174000,0.44859034
176000,0.4549926
178000,0.45568478
180000,0.45734692
182000,0.4538991
184000,0.45582694
186000,0.46100932
188000,0.46061575
190000,0.4620551
192000,0.46170652
194000,0.4586094
196000,0.45888448
198000,0.45040882
200000,0.45120668
202000,0.44988745
204000,0.45174068
206000,0.45902216
208000,0.4552195
210000,0.4526617
212000,0.45815068
214000,0.45494795
216000,0.4591564
218000,0.46270263
220000,0.45271003
222000,0.45319402
224000,0.4544847
226000,0.4520558
228000,0.45443934
230000,0.45423788
232000,0.456926
234000,0.45529252
236000,0.4503861
238000,0.4547177
240000,0.45813787
242000,0.45990098
244000,0.45501333
246000,0.45840418
248000,0.45054567
250000,0.4495384
252000,0.44741404
254000,0.4542017
256000,0.45222676
258000,0.44878095
260000,0.44700933
262000,0.45051843
264000,0.4424597
266000,0.44878697
268000,0.451963
270000,0.45565343
272000,0.458665
274000,0.45712048
276000,0.4536395
278000,0.45147413
280000,0.4517058
282000,0.4525329
284000,0.4505657
286000,0.4520942
288000,0.44929338
290000,0.45232677
292000,0.45238125
294000,0.4565403
296000,0.45387805
298000,0.4524948
300000,0.45475322
302000,0.45537788
304000,0.45188987
306000,0.45099413
308000,0.4471572
310000,0.4514658
312000,0.45197654
314000,0.44949383
316000,0.44972384
318000,0.45170105
320000,0.4523157
322000,0.45065725
324000,0.4476794
326000,0.4500085
328000,0.45292765
330000,0.45276386
332000,0.45501488
334000,0.4540835
336000,0.45332736
338000,0.45150924
340000,0.4528488
342000,0.452555
344000,0.4515136
346000,0.45264643
348000,0.45638788
350000,0.45884478
352000,0.45803887
354000,0.45902824
356000,0.45653898
358000,0.45571518
360000,0.45426768
362000,0.45522726
364000,0.45218742
366000,0.45643914
368000,0.45669866
370000,0.45847636
372000,0.45561856
374000,0.45556253
376000,0.45316213
378000,0.45581186
380000,0.4563052
382000,0.45279926
384000,0.4558671
386000,0.45380038
388000,0.453416
390000,0.4536819
392000,0.45445055
394000,0.45585072
396000,0.45769888
398000,0.45828032
400000,0.45740408
