episode,nc_last
1,0.94180965
2000,0.29454154
4000,0.12734494
6000,0.20502087
8000,0.17146733
10000,0.2169961
12000,0.24897788
14000,0.31934866
16000,0.29086953
18000,0.30388528
20000,0.31207198
22000,0.32301584
24000,0.32134482
26000,0.31653392
28000,0.31338018
30000,0.31250045
32000,0.31587783
34000,0.31230524
36000,0.31340176
38000,0.31258738
40000,0.31305516
42000,0.3143509
44000,0.31272435
46000,0.31261605
48000,0.312715
50000,0.31107867
52000,0.3210818
54000,0.31301856
56000,0.31260908
58000,0.31358826
60000,0.31418324
62000,0.31850004
64000,0.31371284
66000,0.31314126
68000,0.31791013
70000,0.3252744
72000,0.3134653
74000,0.3246649
76000,0.3287354
78000,0.3140507
80000,0.31316435
82000,0.31201148
84000,0.31399632
86000,0.3124975
88000,0.31270075
90000,0.3125642
92000,0.32680106
94000,0.3175528
96000,0.312805
98000,0.3130393
100000,0.32197067
102000,0.3118889
104000,0.31234255
106000,0.31294948
108000,0.31206113
110000,0.3121692
112000,0.3133266
114000,0.3167798
116000,0.3123086
118000,0.314861
120000,0.3127852
122000,0.31264168
124000,0.31256372
126000,0.31314075
128000,0.3121764
130000,0.31248903
132000,0.3130887
134000,0.31229627
136000,0.3132773
138000,0.3127933
140000,0.31375772
142000,0.3135277
144000,0.31329232
146000,0.312986
148000,0.31264573
150000,0.31331593
152000,0.31379655
154000,0.3145135
156000,0.3127007
158000,0.31236714
160000,0.31284428
162000,0.3127923
164000,0.31283945
166000,0.31271374
168000,0.31317833
170000,0.31419444
172000,0.31534648
174000,0.31521457
176000,0.3133163
178000,0.31340885
180000,0.3130517
182000,0.31277895
184000,0.3133941
186000,0.31298572
188000,0.31391433
190000,0.31351882
192000,0.3138668
194000,0.31496584
196000,0.3140837
198000,0.31348488
200000,0.31338125
202000,0.31407613
204000,0.31986147
206000,0.31416804
208000,0.31777382
210000,0.31405318
212000,0.32984263
214000,0.32394683
216000,0.3144129
218000,0.31217474
220000,0.31242636
222000,0.3123079
224000,0.3135718
226000,0.31299078
228000,0.31672174
230000,0.33399463
232000,0.31883615
234000,0.32353213
236000,0.32477102
238000,0.32039714
240000,0.31369853
242000,0.31241125
244000,0.31244636
246000,0.3131428
248000,0.31294072
250000,0.31315655
252000,0.3134951
254000,0.31368554
256000,0.31420052
258000,0.31349903
260000,0.3134759
262000,0.31392124
264000,0.31366307
266000,0.31396672
268000,0.3204049
270000,0.31456667
272000,0.31413448
274000,0.32221565
276000,0.31871113
278000,0.31425872
280000,0.31636173
282000,0.31434882
284000,0.31418213
286000,0.3141459
288000,0.3185698
290000,0.31466317
292000,0.31419396
294000,0.3140438
296000,0.31384116
298000,0.31411391
300000,0.31374317
302000,0.31369632
304000,0.31397802
306000,0.31317806
308000,0.313852
310000,0.31288803
312000,0.31279367
314000,0.3125816
316000,0.3129341
318000,0.3128069
320000,0.3130365
322000,0.31364077
324000,0.31345224
326000,0.31317168
328000,0.3132506
330000,0.31351596
332000,0.31300968
334000,0.31400514
336000,0.31306732
338000,0.31371468
340000,0.31339997
342000,0.31332707
344000,0.3125075
346000,0.31278044
348000,0.31256664
350000,0.31288037
352000,0.3127466
354000,0.3122825
356000,0.31240833
358000,0.3123333
360000,0.31231093
362000,0.31238455
364000,0.3123269
366000,0.312326
368000,0.31243473
370000,0.31256732
372000,0.31314546
374000,0.3136136
376000,0.3141385
378000,0.3158512
380000,0.31623024
382000,0.31527054
384000,0.31447554
386000,0.31443518
388000,0.31646645
390000,0.31439602
392000,0.31346375
394000,0.31431043
396000,0.31417623
398000,0.31338546
400000,0.31337819
