episode,nc_last
1,0.8811224
2000,0.38534266
4000,0.17708786
6000,0.19430268
8000,0.21094759
10000,0.19861501
12000,0.18291396
14000,0.21141118
16000,0.25844115
18000,0.33333606
20000,0.29595295
22000,0.31286716
24000,0.26702708
26000,0.32686007
28000,0.2687397
30000,0.24482113
32000,0.24719511
34000,0.2412675
36000,0.24442783
38000,0.22448373
40000,0.22612241
42000,0.31064343
44000,0.29635268
46000,0.281119
48000,0.2242961
50000,0.24218194
52000,0.28588217
54000,0.2466614
56000,0.2953833
58000,0.29808134
60000,0.3398949
62000,0.35214964
64000,0.36818218
66000,0.37819386
68000,0.37682718
70000,0.38416708
72000,0.2662241
74000,0.20835003
76000,0.17124707
78000,0.16615352
80000,0.18951446
82000,0.1719721
84000,0.20753357
86000,0.17530131
88000,0.1624252
90000,0.36295617
92000,0.37519568
94000,0.37971663
96000,0.3603989
98000,0.35451126
100000,0.38871992
102000,0.29791105
104000,0.19387506
106000,0.18907073
108000,0.22221917
110000,0.15468256
112000,0.15056764
114000,0.235356
116000,0.19598676
118000,0.10961172
120000,0.19793609
122000,0.22303234
124000,0.18426266
126000,0.20054679
128000,0.16812272
130000,0.16093922
132000,0.1638081
134000,0.09056012
136000,0.07186514
138000,0.09083472
140000,0.14863285
142000,0.17266783
144000,0.15474163
146000,0.15442388
148000,0.14254405
150000,0.14772685
152000,0.18196623
154000,0.14606357
156000,0.08589573
158000,0.053812012
160000,0.0803909
162000,0.10680388
164000,0.08600645
166000,0.082516655
168000,0.080297574
170000,0.11011931
172000,0.09859456
174000,0.09760572
176000,0.14003687
178000,0.16596894
180000,0.07786447
182000,0.07005048
184000,0.072348
186000,0.051596597
188000,0.08426176
190000,0.09704341
192000,0.12538345
194000,0.1266792
196000,0.15455306
198000,0.1474964
200000,0.12352191
202000,0.12138495
204000,0.08280733
206000,0.08310673
208000,0.076585084
210000,0.084952086
212000,0.046010017
214000,0.10147087
216000,0.10671824
218000,0.12746476
220000,0.10864213
222000,0.06817612
224000,0.07952024
226000,0.084559396
228000,0.083206624
230000,0.08750871
232000,0.06450322
234000,0.08867544
236000,0.102206856
238000,0.11865321
240000,0.103550285
242000,0.10192813
244000,0.10526766
246000,0.10148077
248000,0.11459313
250000,0.1053033
252000,0.10763489
254000,0.11225037
256000,0.13798255
258000,0.121054724
260000,0.106593505
262000,0.10096504
264000,0.10289395
266000,0.10806915
268000,0.11399193
270000,0.11072548
272000,0.12147808
274000,0.106417805
276000,0.12811731
278000,0.122026056
280000,0.12613253
282000,0.12233114
284000,0.13096125
286000,0.12688924
288000,0.12194984
290000,0.10759199
292000,0.11959441
294000,0.11276223
296000,0.079241976
298000,0.07941277
300000,0.09482488
302000,0.10095841
304000,0.10091664
306000,0.08890672
308000,0.08570166
310000,0.08683291
312000,0.09246501
314000,0.09524931
316000,0.10523546
318000,0.09584376
320000,0.09664743
322000,0.09458071
324000,0.085161716
326000,0.08141568
328000,0.08203615
330000,0.06926261
332000,0.08311288
334000,0.09413247
336000,0.09387325
338000,0.083523825
340000,0.07731539
342000,0.08955382
344000,0.099465996
346000,0.09522608
348000,0.09496777
350000,0.09972948
352000,0.1055727
354000,0.09705146
356000,0.10410057
358000,0.098033756
360000,0.09092541
362000,0.09941843
364000,0.09028281
366000,0.08313453
368000,0.09861499
370000,0.08412808
372000,0.09935975
374000,0.1088718
376000,0.11032125
378000,0.122397825
380000,0.11107218
382000,0.115923956
384000,0.12445736
386000,0.116199
388000,0.10310516
390000,0.09510054
392000,0.101939335
394000,0.108795434
396000,0.111937925
398000,0.13404144
400000,0.115600616
