episode,nc_last
1,4.732258
4000,3.199015
8000,2.8583004
12000,2.5155993
16000,3.348413
20000,1.6216385
24000,1.5576932
28000,1.7922782
32000,1.5957413
36000,1.0904559
40000,1.0359712
44000,1.0217587
48000,0.98265815
52000,0.8752266
56000,1.0299625
60000,0.8660481
64000,0.91482246
68000,1.2611666
72000,1.2650633
76000,1.2075603
80000,1.1331294
84000,1.1212498
88000,1.4279042
92000,0.96011615
96000,0.8004716
100000,0.78587
104000,1.2714872
108000,0.91693854
112000,1.0106449
116000,0.650639
120000,0.8060102
124000,0.9053006
128000,1.2030206
132000,0.97890663
136000,1.6063716
140000,1.5819336
144000,1.3517121
148000,1.4978088
152000,1.4311463
156000,1.7152157
160000,1.578274
164000,1.6358907
168000,1.5517781
172000,1.6757196
176000,1.2921345
180000,1.9204868
184000,1.8887174
188000,1.6983552
192000,1.5873107
196000,1.5909659
200000,1.6026278
204000,1.4361544
208000,1.4003103
212000,1.3848019
216000,1.4713495
220000,1.2654531
224000,1.1839467
228000,1.3642333
232000,1.3240798
236000,1.4697648
240000,1.3786228
244000,1.414648
248000,1.4269267
252000,1.3985112
256000,1.2928903
260000,1.3875289
264000,1.3012552
268000,1.2491739
272000,1.1737769
276000,1.0320814
280000,0.9424461
284000,1.1439831
288000,1.2567389
292000,1.4057127
296000,1.2931745
300000,1.4815559
304000,1.4068658
308000,1.3955255
312000,1.4980705
316000,1.4432769
320000,1.4282255
324000,1.6834129
328000,1.9327791
332000,1.8278399
336000,2.3583927
340000,1.5405898
344000,1.6950027
348000,2.0608683
352000,1.8950169
356000,1.9074528
360000,1.4846513
364000,1.6737152
368000,1.6475025
372000,1.719556
376000,1.7501918
380000,1.8663304
384000,1.9024427
388000,1.949717
392000,1.8830235
396000,1.7343059
400000,1.5542336
