episode,eta,kl_fit,interference_l1,q_rmse
16,0.5,0.0004913719894830137,0.14022939652204514,1.2430701
32,0.5,0.0007966128701809794,0.0130251944065094,1.2632402
48,0.5,0.0006442721467465162,0.20907706022262573,1.1887792
64,0.5,0.00048388085431522794,0.08741544683774312,1.1951553
80,0.5,0.0008832030774404606,0.11332561572392781,1.123563
96,0.5,0.00023542405106127262,0.04009681101888418,1.1285278
112,0.5,0.00041386067459825426,0.049845511093735695,1.1073252
128,0.5,0.0006695475396034973,0.05925439894199371,1.1012197
144,0.5,0.00041014471207745373,0.025499165058135986,1.0273052
160,0.5,0.0006982138380408287,0.1923583298921585,1.0600377
176,0.5,0.0005416411586338654,0.03265010006725788,1.015944
192,0.5,0.0007479244086425751,0.04242453724145889,1.3576447
208,0.5,0.0007350720051262113,0.036363487442334495,1.1812582
224,0.5,0.00023069065840293965,0.07258320599794388,1.0988694
240,0.5,0.00034372368900221774,0.06867318600416183,1.0836726
256,0.5,0.000392491121601779,0.027394808596000075,1.0731663
272,0.5,0.00046256098097988537,0.016617364529520274,1.0712464
288,0.5,0.0003657228880911134,0.034980710595846176,1.0941185
304,0.5,0.0004819599626999762,0.047388737400372825,1.0237429
320,0.5,0.00022690228393508328,0.015443348481009403,1.0162739
336,0.5,0.00037723174318671227,0.04641220966974894,1.0083078
352,0.5,0.001219412701902911,0.012475457042455673,0.9831944
368,0.5,0.0003057644295040518,0.01048935018479824,0.98222625
384,0.5,0.0005377436697348127,0.002444107085466385,0.9860364
400,0.5,0.0008596935594040486,0.0025695583317428827,0.98439693
416,0.5,0.00011429454752942547,0.03148227782609562,0.984156
432,0.5,0.0007627602617503726,0.02309713326394558,0.97836477
448,0.5,0.00023335520462650392,0.030773278481016558,0.9723993
464,0.5,0.0002032375260670152,0.1433329712599516,0.9721245
480,0.5,0.000639499252429232,0.018424407734225195,0.96217114
496,0.5,0.00023902682587504387,0.0034829442156478763,0.9588078
512,0.5,0.0007211306310637156,0.0689065451733768,0.9546407
528,0.5,0.005206009738945535,0.008596580335870385,0.94781077
544,0.5,0.00022683188581140712,0.02792440034681931,0.9452522
560,0.5,8.530793076550418e-05,0.0017742135096341372,0.94126135
576,0.5,0.0035507783241983918,0.021405063491935532,0.92741036
592,0.5,0.0005702469368568725,0.02663377148564905,0.9239912
608,0.5,0.00020891568939467625,0.06090220613405108,0.92151237
624,0.5,0.0004660514216084266,0.020905809476971626,0.9143743
640,0.5,0.00038252424300563604,0.0013679787516593933,0.91640574
656,0.5,0.0002091365063928866,0.01405129386112094,0.9168159
672,0.5,0.0005847869397257455,0.0028613294707611203,0.90989035
688,0.5,0.0002557172635781833,0.001186660025268793,0.9126348
704,0.5,0.000223075333956836,0.006869189130763213,0.9118569
720,0.5,0.00036784110771906044,0.002948969059313337,0.9061119
736,0.5,0.0001853883894000319,0.016133752651512623,0.90635604
752,0.5,0.00014899286260414455,0.02870637457817793,0.90450984
768,0.5,0.0011020607759860469,0.029310887679457664,0.8870601
784,0.5,0.0008131720060191583,0.033559844829142094,0.86589926
800,0.5,0.0006252489942458592,0.03130109310150146,0.86545986
816,0.5,0.00012822201824747026,0.04022338881623,0.85751975
832,0.5,0.00011368667972939355,0.03722578212618828,0.8501156
848,0.5,0.00020559196959116628,0.023416002094745637,0.8475837
864,0.5,0.0006280693425131696,0.06921973414719104,0.81424063
880,0.5,0.00043818814447149634,0.03256966359913349,0.81459457
896,0.5,0.0009165397787000984,0.05855659628286958,0.8028092
912,0.5,0.00029342474105457467,0.10382751872142156,0.8095087
928,0.5,0.0006772636964645548,0.050869556764761605,0.82950693
944,0.5,0.0004540166410151869,0.09597472520545125,0.8021577
960,0.5,0.0011993756371440315,0.04982352505127589,0.7820988
976,0.5,8.324268440316831e-05,0.03215883728116751,0.76867414
992,0.5,0.0005027726874686778,0.14498029462993145,0.7249383
1008,0.5,0.0011932708148378879,0.18029800926645598,0.65144086
1024,0.5,0.0012648009578697383,0.09159217355772853,0.60972977
1040,0.5,0.004940745796830015,0.11278536543250084,0.56573814
1056,0.5,0.003035977216703551,0.08338088057935238,0.5399601
1072,0.5,0.0016167873982340097,0.23211035877466202,0.6201045
1088,0.5,0.0007263006118591875,0.14618517458438873,0.68861574
1104,0.5,0.0013820089451554748,0.04774416734774908,0.7576479
1120,0.5,0.0013117959523307426,0.031316109001636505,0.792676
1136,0.5,0.0009721269210179647,0.03780712683995565,0.8244968
1152,0.5,0.0005892922818020452,0.014803646132349968,0.83724576
1168,0.5,0.0018304597405302855,0.044212703903516136,0.87313086
1184,0.5,0.0008412752714422015,0.004872868458429973,0.89866877
1200,0.5,0.00022998470896189765,0.040077362954616544,0.8785499
1216,0.5,0.0001761722996889148,0.009813395561650395,0.8803956
1232,0.5,0.00044834616710431874,0.006134214112535119,0.8903044
1248,0.5,0.0005823177052661777,0.05384332174435258,0.90082186
1264,0.5,0.00041567168331571987,0.06398784508928657,0.88522184
1280,0.5,0.001404535214533098,0.025579259265214205,0.8841738
1296,0.5,0.0002898244623793289,0.014378734398633242,0.9045411
1312,0.5,0.0009866873151622713,0.024247813348968823,0.89635944
1328,0.5,0.0018873775406973436,0.034041617065668106,0.8967433
1344,0.5,0.001040546579234716,0.005973896865422527,0.9186626
1360,0.5,0.0014302341209258885,0.006083235377445817,0.9017684
1376,0.5,0.0006362178775651211,0.011590741574764252,0.8765966
1392,0.5,0.0013033079158049077,0.0626612352207303,0.86245686
1408,0.5,0.002243852768313243,0.058092497289180756,0.84857184
1424,0.5,0.0012198728994311143,0.11827573676904042,0.8790853
1440,0.5,0.00036807235119340476,0.028633947717025876,0.86683977
1456,0.5,0.002705974224631468,0.05783851941426595,0.86079764
1472,0.5,0.0006075042721931823,0.01979428480262868,0.85208553
1488,0.5,0.005511831725016236,0.048343334288802,0.8835474
1504,0.5,0.0008702936131157913,0.014079695451073349,0.92039394
1520,0.5,0.00019190507935656404,0.11819460988044739,0.91023284
