episode,nc_last
1,4.732258
4000,3.199015
8000,2.8583004
12000,1.3071902
16000,1.513079
20000,0.916055
24000,0.93365216
28000,0.8676063
32000,0.80612123
36000,0.81166625
40000,0.706367
44000,0.64319605
48000,0.75300425
52000,0.79214644
56000,0.99892914
60000,1.081372
64000,1.03703
68000,1.0501199
72000,1.1006465
76000,0.8875255
80000,1.1122799
84000,1.1228409
88000,1.203439
92000,1.3955678
96000,0.9402077
100000,0.95428294
104000,0.94665533
108000,0.8531249
112000,0.85734797
116000,1.08359
120000,1.160525
124000,1.1327264
128000,1.0657519
132000,1.1648222
136000,1.0630863
140000,1.0698317
144000,0.99438
148000,1.1150494
152000,1.0855908
156000,1.1353941
160000,1.0953912
164000,1.0397913
168000,1.2282493
172000,1.4255714
176000,1.1850667
180000,0.97564447
184000,1.0699172
188000,0.95819277
192000,0.91208315
196000,1.001218
200000,1.4009621
204000,0.97647196
208000,0.92104274
212000,0.8833014
216000,0.9563626
220000,0.78302
224000,0.77038443
228000,0.79328084
232000,0.8920529
236000,0.94584185
240000,1.0283757
244000,1.0885918
248000,1.1759055
252000,1.0872207
256000,1.0086395
260000,0.9556001
264000,0.96638644
268000,0.92113113
272000,0.93216926
276000,0.9301911
280000,0.8899283
284000,0.8888528
288000,0.82302845
292000,0.9089576
296000,0.8492214
300000,0.7984672
304000,0.8398578
308000,0.85600865
312000,0.96015304
316000,0.9184448
320000,1.0495017
324000,1.0469799
328000,1.0330775
332000,0.9542479
336000,1.002543
340000,0.99368113
344000,0.9459218
348000,0.939872
352000,0.8817748
356000,0.9346397
360000,0.9858962
364000,0.9498683
368000,0.96835256
372000,0.9996698
376000,1.0127616
380000,1.0457428
384000,1.074461
388000,1.092664
392000,1.1513193
396000,1.269037
400000,1.3001342
