episode,nc_last
1,4.732258
4000,2.9463818
8000,1.8062365
12000,1.5058306
16000,1.2792536
20000,1.1223278
24000,0.9788769
28000,1.0286007
32000,1.1565951
36000,1.3815861
40000,1.4039528
44000,1.4544829
48000,1.4416372
52000,1.452044
56000,1.3363521
60000,1.3494047
64000,1.3657895
68000,1.3708956
72000,1.4014232
76000,1.3721216
80000,1.3571184
84000,1.2939751
88000,1.2394681
92000,1.1986327
96000,1.219913
100000,1.2503833
104000,1.2235551
108000,1.2719913
112000,1.2759721
116000,1.2812113
120000,1.2819092
124000,1.3030612
128000,1.30632
132000,1.3102858
136000,1.3256235
140000,1.316645
144000,1.3175721
148000,1.3416133
152000,1.3473471
156000,1.3411428
160000,1.350106
164000,1.3587081
168000,1.3807933
172000,1.3853381
176000,1.3907351
180000,1.3773456
184000,1.3698903
188000,1.3744926
192000,1.3650982
196000,1.3763758
200000,1.3536339
204000,1.3545871
208000,1.3458962
212000,1.3419445
216000,1.3255887
220000,1.3330295
224000,1.3283072
228000,1.2930336
232000,1.3336502
236000,1.3450344
240000,1.344494
244000,1.3404542
248000,1.3169672
252000,1.3089237
256000,1.3083142
260000,1.3114064
264000,1.3159091
268000,1.3137059
272000,1.3054688
276000,1.3048341
280000,1.3057729
284000,1.3108867
288000,1.3034678
292000,1.2932907
296000,1.2865865
300000,1.2823265
304000,1.2791175
308000,1.2806597
312000,1.287078
316000,1.2806661
320000,1.2775395
324000,1.2806826
328000,1.2790952
332000,1.2831159
336000,1.2906406
340000,1.2898939
344000,1.2957135
348000,1.3009558
352000,1.3079815
356000,1.3144522
360000,1.321979
364000,1.329927
368000,1.3391241
372000,1.3490281
376000,1.3488662
380000,1.3611329
384000,1.3720686
388000,1.3793643
392000,1.3841228
396000,1.3882184
400000,1.393722
