alg,episode,nc_last
qplus,1,4.763230500288675
qplus,2000,3.2767142519084835
qplus,4000,3.3545721054603694
qplus,6000,2.59024734456504
qplus,8000,1.9020214278403633
qplus,10000,1.661938991757212
qplus,12000,1.5657772147052267
qplus,14000,1.8161792635672471
qplus,16000,1.9043561980612203
qplus,18000,2.1379456273936293
qplus,20000,1.9999566881493898
qplus,22000,1.9175077920594357
qplus,24000,1.9789938564217857
qplus,26000,2.144486254979263
qplus,28000,2.453275554522761
qplus,30000,2.3191832678424746
qplus,32000,2.465989265275332
qplus,34000,2.371624995607881
qplus,36000,2.238669408576187
qplus,38000,2.218238600213831
qplus,40000,2.3467876802138887
qplus,42000,2.290739279004654
qplus,44000,2.0295567802251524
qplus,46000,2.055679746527936
qplus,48000,2.192208049892621
qplus,50000,1.9882194238598803
qplus,52000,2.2348371620151424
qplus,54000,2.223380745598374
qplus,56000,2.0156384660390336
qplus,58000,1.8314990316787685
qplus,60000,1.814608989717206
qplus,62000,1.729375623909874
qplus,64000,1.7772299490808092
qplus,66000,1.7783874704151708
qplus,68000,1.8882481469138437
qplus,70000,1.8649828408835107
qplus,72000,1.821914215734348
qplus,74000,1.6980119254482866
qplus,76000,1.6785615971079517
qplus,78000,1.7706987540222847
qplus,80000,1.6391520695076256
qplus,82000,1.588318058161453
qplus,84000,1.6598497927081626
qplus,86000,1.5885962440377557
qplus,88000,1.6740685463535665
qplus,90000,1.626077116840557
qplus,92000,1.4708247539168122
qplus,94000,1.5411234200022965
qplus,96000,1.604077282343345
qplus,98000,1.7813089883453346
qplus,100000,1.748866216636614
