episode,nc_last
1,4.777759
4000,2.6410685
8000,2.7843378
12000,1.7267675
16000,1.4748383
20000,1.0408442
24000,0.9187206
28000,0.8304366
32000,0.9035064
36000,1.2746308
40000,0.9371913
44000,1.0709403
48000,0.93106174
52000,0.9545456
56000,1.128672
60000,0.930876
64000,1.4521041
68000,1.7773211
72000,1.0570332
76000,1.1690278
80000,1.3878181
84000,1.75335
88000,1.7525338
92000,1.2947252
96000,1.478564
100000,1.7347069
104000,1.5036144
108000,1.2673389
112000,1.0363336
116000,1.3298497
120000,1.3385407
124000,1.5332527
128000,1.3782997
132000,1.4497169
136000,1.2967553
140000,1.0246971
144000,1.0488656
148000,1.0599753
152000,0.9545386
156000,0.9938488
160000,1.2280672
164000,1.0698946
168000,1.0927949
172000,1.2297198
176000,1.3346138
180000,1.4041069
184000,1.5588406
188000,1.4428045
192000,1.4829519
196000,1.3440001
200000,1.2839246
204000,1.336855
208000,1.2975593
212000,1.2441832
216000,1.0644566
220000,0.99769056
224000,1.3621527
228000,1.3988428
232000,1.4018252
236000,1.3456101
240000,1.2794213
244000,1.2113206
248000,1.2354547
252000,1.2432995
256000,1.1245308
260000,1.3233073
264000,1.2930326
268000,1.3001568
272000,1.2413231
276000,1.1867974
280000,1.146178
284000,1.2004083
288000,1.1070508
292000,1.0911207
296000,1.0678619
300000,1.1772015
304000,1.1502905
308000,1.2346929
312000,1.1660038
316000,1.2152846
320000,1.2110536
324000,1.1418006
328000,1.2057709
332000,1.1267555
336000,1.1548964
340000,1.1936351
344000,1.1255044
348000,1.10203
352000,1.0899564
356000,1.1133293
360000,1.1922028
364000,1.0497074
368000,1.0548856
372000,1.1005054
376000,1.2418759
380000,1.1629775
384000,1.2433374
388000,1.1662188
392000,1.1849335
396000,1.2986329
400000,1.2765206
