episode,nc_last
1,0.8811224
2000,0.2317558
4000,0.15848716
6000,0.26113778
8000,0.41611966
10000,0.2432714
12000,0.29083514
14000,0.18952012
16000,0.14099087
18000,0.11891042
20000,0.2868055
22000,0.40978557
24000,0.2399923
26000,0.19969018
28000,0.09950857
30000,0.1459777
32000,0.18377076
34000,0.14653222
36000,0.08294961
38000,0.08242419
40000,0.11914179
42000,0.108414724
44000,0.11872551
46000,0.06276384
48000,0.108497396
50000,0.09534213
52000,0.0985935
54000,0.05113995
56000,0.106169105
58000,0.044218928
60000,0.08832766
62000,0.0885199
64000,0.065989956
66000,0.052577272
68000,0.081986174
70000,0.077581674
72000,0.10630305
74000,0.13178648
76000,0.17348662
78000,0.1596413
80000,0.12083855
82000,0.082172155
84000,0.09230138
86000,0.12217064
88000,0.14186388
90000,0.117162555
92000,0.08444004
94000,0.12751353
96000,0.11722216
98000,0.063409016
100000,0.14076176
102000,0.08713259
104000,0.11160882
106000,0.121483475
108000,0.09264201
110000,0.13764977
112000,0.070822105
114000,0.05689484
116000,0.046808034
118000,0.062135562
120000,0.172847
122000,0.111543044
124000,0.119962424
126000,0.07328229
128000,0.07442455
130000,0.10709983
132000,0.12211327
134000,0.08647749
136000,0.08055006
138000,0.03998947
140000,0.01862368
142000,0.030948102
144000,0.035048977
146000,0.056677043
148000,0.051821664
150000,0.033653513
152000,0.12909427
154000,0.12888016
156000,0.05169128
158000,0.032347262
160000,0.033086613
162000,0.074923545
164000,0.15276647
166000,0.13622664
168000,0.08355628
170000,0.0623084
172000,0.05777122
174000,0.046529964
176000,0.028884083
178000,0.040872797
180000,0.12852184
182000,0.059710413
184000,0.07966879
186000,0.07291156
188000,0.07796791
190000,0.10543133
192000,0.09326941
194000,0.08169556
196000,0.078721866
198000,0.0830729
200000,0.072974
202000,0.09606072
204000,0.11250983
206000,0.06708345
208000,0.06648612
210000,0.06574124
212000,0.050769135
214000,0.050805047
216000,0.05466184
218000,0.06270884
220000,0.06841034
222000,0.061926305
224000,0.06771843
226000,0.09071386
228000,0.06820649
230000,0.06287512
232000,0.067400545
234000,0.05674596
236000,0.057669967
238000,0.059147015
240000,0.05433485
242000,0.057547152
244000,0.061382875
246000,0.06337573
248000,0.06970097
250000,0.07001926
252000,0.06824383
254000,0.0691051
256000,0.06590213
258000,0.0618688
260000,0.060622796
262000,0.06085092
264000,0.06825033
266000,0.06331237
268000,0.062388435
270000,0.06285043
272000,0.06538461
274000,0.06709668
276000,0.06258918
278000,0.06297037
280000,0.058586597
282000,0.060921162
284000,0.057498187
286000,0.06455879
288000,0.06810303
290000,0.06716283
292000,0.06749345
294000,0.06322703
296000,0.063856676
298000,0.06454027
300000,0.06317714
302000,0.066432714
304000,0.07123333
306000,0.07422577
308000,0.07210252
310000,0.06577024
312000,0.06112422
314000,0.061247915
316000,0.05768341
318000,0.059409097
320000,0.05603446
322000,0.05692604
324000,0.0519965
326000,0.059969157
328000,0.059507504
330000,0.06078258
332000,0.065113455
334000,0.06357516
336000,0.061677575
338000,0.065110564
340000,0.06463027
342000,0.0650467
344000,0.07130447
346000,0.06918527
348000,0.06665559
350000,0.06319745
352000,0.06684303
354000,0.069304734
356000,0.0661678
358000,0.06288843
360000,0.05971037
362000,0.06041889
364000,0.059316188
366000,0.058705017
368000,0.060652345
370000,0.06376746
372000,0.061102822
374000,0.05770722
376000,0.058531374
378000,0.05899389
380000,0.058272675
382000,0.061047986
384000,0.060113683
386000,0.055471465
388000,0.055829555
390000,0.051967666
392000,0.052849263
394000,0.0575701
396000,0.059261248
398000,0.05216378
400000,0.052394137
