episode,eta,distill_steps,kl_fit,l1_fit,interference_l1,q_rmse
1920,0.5,20,0.0003053997153122174,0.01771165940322374,0.06804368462193702,4.523275766782111
1936,0.5,20,0.0032725037701972974,0.04264051801609722,0.08442081655270624,4.465313696759664
1952,0.5,20,0.0017076688279673733,0.04147729160333121,0.060863136135441365,4.558494668792067
1968,0.5,20,0.004935654733950893,0.06398716956997912,0.0746662602795175,4.389737308435253
1984,0.5,20,0.004213564873983462,0.05914370522454933,0.10663321500793956,4.2481733318133
2000,0.5,20,0.004546102228535649,0.06528904250202079,0.12985039424066516,4.371503095134535
2016,0.5,20,0.0015866807249646324,0.037568214698694646,0.11538316517676735,2.7959728904610985
2032,0.5,20,0.0018412025297207205,0.03806642470536409,0.08205916170433157,2.88743389082926
2048,0.5,20,0.0009726783167794705,0.026082134519058924,0.06046838728659466,2.6931662285308726
2064,0.5,20,0.0014074397137543808,0.03287755146933099,0.0788371291560135,2.3324549748292185
2080,0.5,20,0.0004868485654393832,0.020634582343821723,0.1662074399225248,2.532839702028824
2096,0.5,20,0.001042941934429109,0.027585794361164935,0.07658862026642922,2.3489350016712502
2112,0.5,20,0.0015869287465466186,0.027699660286307336,0.07592896588875721,2.376011046865819
2128,0.5,20,0.0012514230689876491,0.031511139390724044,0.0577769344789194,2.1895158898013705
2144,0.5,20,0.0010322381379713381,0.021694560496446986,0.04851801936125743,2.196289933784944
2160,0.5,20,0.000763325846966599,0.0225439825621636,0.07427889895647377,2.2234377983722937
2176,0.5,20,0.0004931282599803429,0.013812278622935992,0.038287029472871145,2.393340817719974
2192,0.5,20,0.00540685041834457,0.03668945264787628,0.13426428910910032,2.4457328577463784
2208,0.5,20,0.0012086423546703452,0.024166386817460476,0.08344905232606491,2.3853730122176433
2224,0.5,20,0.0007802498751386468,0.02171868521587125,0.07994217485505102,2.353470786100204
2240,0.5,20,0.003787136372755578,0.0376972700627944,0.053225784825775564,2.371027526167004
2256,0.5,20,0.0011305021748523273,0.02424649191310718,0.07725071519515599,2.6294888953353617
2272,0.5,20,0.003401772869134826,0.04134283592187179,0.1648602712018394,2.53187531713593
2288,0.5,20,0.0008220218992589608,0.020946548279860745,0.09141018471223707,2.6139812449009385
2304,0.5,20,0.0014172526376393262,0.02630195976986039,0.07508044276959064,2.685932333159667
2320,0.5,20,0.0007344945709822545,0.02519040422339458,0.12392644677046602,2.8026014687224383
2336,0.5,20,0.0016337173494874783,0.02894402465418629,0.06452994602886117,2.7995951718240017
2352,0.5,20,0.0005699681240089593,0.02036179846063966,0.041610666531347845,2.730485471217687
2368,0.5,20,0.00019178180446033366,0.010522845822076002,0.054755155880617294,2.6226999523334618
2384,0.5,20,0.0030132882552257236,0.04039810334618848,0.09952262363495228,2.627530333269047
2400,0.5,20,0.0015766582428477704,0.03108592754229903,0.059927384816588186,2.80804788900382
2416,0.5,20,0.00031554939050693065,0.014530508934209744,0.0750507993976829,2.3998250024213488
2432,0.5,20,0.0008391089449148803,0.02178466087207198,0.1516492982418538,2.3812089527751326
2448,0.5,20,0.0011318996229143206,0.022855597507694492,0.08346893374450101,2.5022921546400294
2464,0.5,20,0.0011077980215540501,0.031389491667074186,0.07718918624816203,2.4354732833698822
2480,0.5,20,0.0004962886175091722,0.015047840602499874,0.04122426205448422,2.3986599193627063
2496,0.5,20,0.0014753779000602663,0.029260019809007644,0.09007164959516022,2.421624011294176
2512,0.5,20,0.002541310855191953,0.037748158640729695,0.09499836388884515,2.33187358257046
2528,0.5,20,0.001288378126564962,0.022856956752746002,0.07317228321318804,2.379706138017718
2544,0.5,20,0.0030645896291720087,0.027351896193894474,0.06445778801609872,2.1986669557891947
2560,0.5,20,0.0007125068408310075,0.0189559354277497,0.05620644768700879,2.272628652336393
2576,0.5,20,0.0009276814049702476,0.02714568761770021,0.09767491580138919,2.3389597874274672
2592,0.5,20,0.0003267485271429732,0.015593410547201833,0.03444591850286619,2.297269935422814
2608,0.5,20,0.0011217807623324916,0.025160815321012504,0.03858914279375717,2.32550739109273
2624,0.5,20,0.0004060006839507777,0.015465772167469064,0.03831619008210341,2.379405907766434
2640,0.5,20,0.0006786280235974118,0.018961256770417094,0.05296002404104534,2.4423794139218447
2656,0.5,20,0.002564406486704857,0.044800830051480306,0.07668110873227091,2.281524433380209
2672,0.5,20,0.002327692973194644,0.03481058206409216,0.04941146250082952,2.381353030501835
2688,0.5,20,0.001125640033379845,0.02540336071473101,0.059872705277433304,2.2822036866575144
2704,0.5,20,0.0020262639320987675,0.03208812918247921,0.05471793361496392,2.2265832467312525
2720,0.5,20,0.0014642401310127405,0.029594691204173223,0.0531507056038709,2.2283097959500093
2736,0.5,20,0.0011416598601499573,0.03243254376575351,0.07866810894082127,2.2176214847380487
2752,0.5,20,0.004053676044568419,0.049058230817317965,0.09944880910141628,2.1480900009093724
2768,0.5,20,0.0002817786706145853,0.016096042562276126,0.04486240408865586,2.0827775163921847
2784,0.5,20,0.0023612186170952477,0.0312317101203877,0.06713779203018244,2.326642403790474
2800,0.5,20,0.0012801987780957937,0.02685377462988808,0.07375223878797227,2.0733547080447954
2816,0.5,20,0.006584167370901388,0.06309277936131419,0.09871807891859923,2.1331498134397755
2832,0.5,20,0.0008774471325090243,0.023849191631944405,0.050053107197902125,2.054757379289533
2848,0.5,20,0.0013906756851255245,0.03300507399051086,0.20385087322809445,2.2893353497682556
2864,0.5,20,0.002426377618186442,0.04754070721433631,0.08165085223123382,2.55216877507683
2880,0.5,20,0.005902531266685635,0.06013490214583374,0.17320822220142107,2.468896968123055
2896,0.5,20,0.002142272516114948,0.03902104877245923,0.11258021798508969,2.619227444930426
2912,0.5,20,0.0027831972854781067,0.04278920026909974,0.08840610744365288,2.4360386972545895
2928,0.5,20,0.0011212255065821898,0.0289416816085577,0.05564952714140758,2.554339433674906
2944,0.5,20,0.00027065063345203686,0.015032363695685159,0.04711615651214565,2.6768711894968416
2960,0.5,20,0.0033496902931643567,0.04352503958279672,0.0654739776415913,2.583910714197069
2976,0.5,20,0.002921998266727947,0.04341336679847344,0.11662912628353125,2.4227751398656485
2992,0.5,20,0.0010901465972313997,0.027763313275169243,0.055631629386750446,2.3241610517009335
3008,0.5,20,0.0037854072964434568,0.039226440436882865,0.07507712573170945,2.381147080851816
3024,0.5,20,0.0015389163213669612,0.03420693960426183,0.11899151051433624,2.4567958010625626
3040,0.5,20,0.000733072507298655,0.025317766841638972,0.05551895619291095,2.6508915935910746
3056,0.5,20,0.004680820318121139,0.05581055121982227,0.07997827142809807,2.5078255577860404
3072,0.5,20,0.0009388528605296204,0.031170445924194958,0.09329639861054935,2.510269873402585
3088,0.5,20,0.0037394177947694864,0.034811557843708076,0.09768026568806346,2.461148443021834
3104,0.5,20,0.0010123964391161942,0.028956905790519984,0.06902955560691684,2.521464437922976
3120,0.5,20,0.0014892016013618558,0.03265470502898097,0.10137652205284499,2.482034331401139
3136,0.5,20,0.0016391896579475344,0.034703648244233234,0.08092266979377732,2.5871748538590853
3152,0.5,20,0.005367679283760178,0.05156011221697554,0.08789668459583784,2.4461762048729008
3168,0.5,20,0.0010026633412053344,0.025889701580163092,0.10425942558875581,2.538313844985337
3184,0.5,20,0.004780093654635889,0.05123397709837224,0.09132181343091636,2.54570794226754
3200,0.5,20,0.002909046436868196,0.04359806602475986,0.08838344603372422,2.5098546669950283
3216,0.5,20,0.006691248212099219,0.05555180213055932,0.06422055772491982,2.3204989382129186
3232,0.5,20,0.00294680187861169,0.04152483794383616,0.07091807003084813,2.374801156514127
3248,0.5,20,0.00168211706279015,0.036058974409983915,0.03283465121537181,2.227627259855513
3264,0.5,20,0.00025461391093510127,0.013200191936145226,0.03730144737620434,2.178486887067793
3280,0.5,20,0.001069360336734225,0.02694067331954695,0.06371744938969684,2.1935130479561975
3296,0.5,20,0.003314164378725064,0.0336627941712952,0.05694298005472842,2.2839735727532764
3312,0.5,20,0.003779312996509058,0.04351856221910566,0.06379975070369641,2.3180478043820503
3328,0.5,20,0.0010112780402414501,0.029548284858465196,0.06362409867269302,2.2199983827195227
3344,0.5,20,0.0005957458431468061,0.020181161796917087,0.038253026190926354,2.1252977297201907
3360,0.5,20,0.002257983661601665,0.03445974715847384,0.06672530253979621,2.1265792937245402
3376,0.5,20,0.003173669208595327,0.04467099072644487,0.06622495526256521,2.1114461130283826
3392,0.5,20,0.0021282903520235172,0.037196875006581344,0.05710010410239296,2.0792331147159535
3408,0.5,20,0.0006414672995257812,0.02629790621964882,0.04916743207645557,2.1009289485870575
3424,0.5,20,0.00014114331897872035,0.011213225596293341,0.03933167591861054,2.067484325344241
3440,0.5,20,0.004797634733222367,0.05328766719737489,0.06086272286870291,1.9861350656247025
3456,0.5,20,0.0010881223696252653,0.032472147713773526,0.12331360630317653,1.936177892678705
3472,0.5,20,0.004267397959036036,0.05661996160275661,0.05444082309770768,1.9113087342526636
3488,0.5,20,0.006219740968775183,0.04697264624813285,0.07177151301436435,1.989553218550011
3504,0.5,20,0.0008206672803051054,0.024474134529904965,0.04586014872129297,1.993394292547409
3520,0.5,20,0.0041715849900708325,0.05137545567366385,0.1103678481449137,1.788481687199201
3536,0.5,20,0.001500979739440871,0.03395745178152408,0.07564035556537584,1.7076375454878632
3552,0.5,20,0.0005397213220324678,0.02272306972493728,0.04590121562025452,1.7032356626303742
3568,0.5,20,0.0007017087162239477,0.023701610043644905,0.06204515995610978,1.6440398225436583
3584,0.5,20,0.0017710175496809509,0.039580237039405365,0.08018082496372236,1.6520140853564313
3600,0.5,20,0.007347601255224575,0.050052241156143804,0.08934495290515769,1.5748087226167709
3616,0.5,20,0.0017515592210526978,0.026072506083264238,0.04265833097619169,1.6830820648132168
3632,0.5,20,0.0005226799190071555,0.018236848391667355,0.0396538525647586,1.7045384869198847
3648,0.5,20,0.0032463539585781596,0.04521402268437669,0.06525265803250332,1.7487272497883568
3664,0.5,20,0.0033529301023615212,0.04785849812518184,0.06460753186603933,1.7147703432899677
3680,0.5,20,0.0006320970678643789,0.02143433777964674,0.03232667092846613,1.7380710905374428
3696,0.5,20,0.000533588698801949,0.020085329048173582,0.030363858458474408,1.788936117278553
3712,0.5,20,0.0008431118535722986,0.023022822501068865,0.04362992434409832,1.794456858727607
3728,0.5,20,0.0016211346268061209,0.03349815150299533,0.03827837458345515,1.8001651246864665
3744,0.5,20,0.0016816383597740372,0.035412018021036475,0.04328157794724979,1.7666747269190155
3760,0.5,20,0.0015307624144800986,0.024654955633498805,0.04231650620224511,1.8254940308269068
3776,0.5,20,0.004222332013471585,0.04689725236468283,0.04091941045833341,1.8223736083894426
3792,0.5,20,0.0013829730578219738,0.031455982841006994,0.07710677049314094,1.8320846076753783
3808,0.5,20,0.002177464634887319,0.038190785446338985,0.07509890968407265,1.9048162623450846
3824,0.5,20,0.001154802935780026,0.03274754103273153,0.06563669132202904,1.936461971634018
3840,0.5,20,0.0006237388912874545,0.023888340056146262,0.05749893557678702,1.9099834883869717
3856,0.5,20,0.0015744158874440473,0.027275016577914358,0.06542880787228085,1.9382409919705672
3872,0.5,20,0.0036132601777808305,0.03546936971130587,0.08756423951238251,1.8166312213506937
3888,0.5,20,0.002587818559580531,0.03863794120843522,0.082338739973423,1.794268538412563
3904,0.5,20,0.0005124115350356632,0.01948716070056316,0.037873098555276145,1.8120578172974229
3920,0.5,20,0.0019386782276507636,0.035563339235853746,0.036015542002977234,1.8525340550929084
3936,0.5,20,0.003304366024355565,0.04690041778416469,0.050935064831796426,1.858679056718654
3952,0.5,20,0.004211991591936177,0.05001827458285594,0.06971844578445319,1.8701379280210095
3968,0.5,20,0.0009637577307370046,0.024593005766687187,0.06021091100343633,1.9882780557510709
3984,0.5,20,0.00043424083851277827,0.02292188975960016,0.024631690201212683,2.043265799459787
4000,0.5,20,0.0015448229818570394,0.034896450910579274,0.07432449139604652,2.0099418021592466
4016,0.5,20,0.004025422442619283,0.04395010356825811,0.05822393753653675,1.5338355525839935
4032,0.5,20,0.00163295120570262,0.030462806803963915,0.06062378525714265,1.1150731739630244
4048,0.5,20,0.002955660634186296,0.043957904380347045,0.03431352548137921,1.2005469617063722
4064,0.5,20,0.00192735426520206,0.03631257184279093,0.06537153985575445,1.0571533871792862
4080,0.5,20,0.001808614951783213,0.03673338780083276,0.0731121797000446,1.1003769157888628
4096,0.5,20,0.001114961599232629,0.031063011521473526,0.038602610347732956,0.9688720454039697
4112,0.5,20,0.0018723617143293198,0.03875809866720094,0.06022876133134676,1.011114098329475
4128,0.5,20,0.0018009517178870739,0.03788613956421614,0.08430995471677714,1.004757886436366
4144,0.5,20,0.0005682990710435357,0.018478936147099983,0.058321851939033414,1.0139892807908502
4160,0.5,20,0.005083413157168956,0.04326007318412585,0.06307229675276156,0.9978343393723637
4176,0.5,20,0.000132085085536569,0.009251802111148887,0.03275741185328381,1.0463198273173961
4192,0.5,20,0.0010794120142236352,0.028762339481424228,0.0682004532991927,1.0122486401615578
4208,0.5,20,0.0002683577479825061,0.01673464776546396,0.0351536344589479,1.023415091862651
4224,0.5,20,0.0005055246201663977,0.020779761309053617,0.04915226876377644,0.9824071186594643
4240,0.5,20,0.000584654324204446,0.023631360954963244,0.03904184132003486,0.985940443598899
4256,0.5,20,0.0010681552294533603,0.020846366228468582,0.07160677400234827,0.9714451577871327
4272,0.5,20,0.0013637732857887386,0.028216593736487994,0.04388697160883872,0.9893188133775803
4288,0.5,20,0.00024599762491561705,0.01440763730352046,0.02696880838436796,1.0089878407639001
4304,0.5,20,0.0007191683265773463,0.023338360433020473,0.04086530910930536,1.053778672369027
4320,0.5,20,0.0007900250224068899,0.024129823083058,0.04695370270451904,1.055296304000516
4336,0.5,20,0.0012941303405871925,0.03140976907889126,0.04725586919483838,1.0223394124487157
4352,0.5,20,0.0013532995373680024,0.02398338375617944,0.03408043599020913,1.2088335645290695
4368,0.5,20,0.0005197934020770845,0.021401694818147615,0.04394233933931206,1.4972944484589237
4384,0.5,20,0.0004429457267878416,0.016852198139531538,0.03520408121089084,1.4265637362762122
4400,0.5,20,0.0019355687477693737,0.0307064070225498,0.044963646766872874,1.426097536575897
4416,0.5,20,0.0004377908955671285,0.01839217102449191,0.05436297800749215,1.033183595500203
4432,0.5,20,0.0005962904542684555,0.0250827067424185,0.05193035939356909,1.0285245665499996
4448,0.5,20,0.0002978864199989899,0.015130704776807264,0.04195096339840685,0.9465142301908035
4464,0.5,20,0.000246514768843467,0.014051397719110051,0.034187911776364016,0.9522466759154128
4480,0.5,20,0.0022305395530700617,0.031068119720590336,0.044228734098336345,0.9501283833316856
4496,0.5,20,0.0008671787030424082,0.022177929929908243,0.028359110625697195,0.8893283209232434
4512,0.5,20,0.005860937098041177,0.054176173154264685,0.07778522408601715,0.9843904768091395
4528,0.5,20,0.0003727688974983969,0.013370028326541862,0.07393330901983095,0.9675600645754887
4544,0.5,20,0.002176799283076364,0.03541058549084342,0.053993143558430955,0.9655937229063283
4560,0.5,20,0.0011183108252130057,0.022017016663755242,0.03941747182860838,0.9979828831356125
4576,0.5,20,0.0019969850345032997,0.02797646490869048,0.026672539013608217,1.0056596866253371
4592,0.5,20,0.00318404158595233,0.03921907473033151,0.05103190392084585,1.0320288533734987
4608,0.5,20,0.0021051487876978365,0.02504901842543664,0.037024191288017066,0.9753377645698625
4624,0.5,20,0.0007297676824048816,0.020692540821920406,0.040767822118691774,0.9423931627603307
4640,0.5,20,0.002893045088137075,0.040298811052470344,0.044308654669412736,0.9667811157731652
4656,0.5,20,0.001518169777979062,0.025546459138201062,0.060072901917347515,0.9813614803643573
4672,0.5,20,0.0011453235141919821,0.02919048355186298,0.057511152085294844,1.0030478405331662
4688,0.5,20,0.000999501825953346,0.0224378892203926,0.03336583574083887,0.9065264671959196
4704,0.5,20,0.0008829326066188514,0.022825834183022378,0.05092352959237626,0.9125377772579502
4720,0.5,20,0.00203643535523615,0.03534107950636772,0.058003857065514974,0.9923752758998496
4736,0.5,20,0.0010600800058455206,0.02845182878896594,0.14096238103229553,0.919818621565191
4752,0.5,20,0.002424160335212946,0.030616951985284687,0.056968253799470556,0.832171125855193
4768,0.5,20,0.0008066875690409299,0.027865586238996393,0.06416036259547232,0.8279866170845359
4784,0.5,20,0.004032961127677481,0.03416912822206086,0.05483000802879445,0.7826931417814582
4800,0.5,20,0.001636189931256619,0.03251845612200365,0.06562051812353512,0.7986281870636028
4816,0.5,20,0.0024782912893636386,0.03100113269452878,0.03868161925306961,0.8207266581626326
4832,0.5,20,0.0004091663866347517,0.019977128447499125,0.03014485556594178,0.7976748638594859
4848,0.5,20,0.0023386621159379897,0.033846482067652374,0.06421912095966036,0.8112298050411008
4864,0.5,20,0.002082249666812088,0.033805607503853495,0.06391691675992163,0.8423097146827002
4880,0.5,20,0.0005235877453944542,0.021293939625913347,0.03974210019934009,0.8773194022950259
4896,0.5,20,0.001655817849903793,0.026207976072829955,0.04750733115978844,0.9021302924216654
4912,0.5,20,0.00241771405099253,0.0255809236076419,0.04286277814714675,0.8214533540653172
4928,0.5,20,0.0007510205405196757,0.02171734596292178,0.042966267575991,0.8643933064413534
4944,0.5,20,0.0007090742518711421,0.02437328195406331,0.034402782071015284,0.8497430349248682
