episode,nc_last
1,0.89518386
2000,0.19504382
4000,0.2681799
6000,0.10620943
8000,0.057730883
10000,0.08054578
12000,0.09733848
14000,0.07142316
16000,0.07584135
18000,0.07433127
20000,0.12082891
22000,0.04698907
24000,0.057865277
26000,0.069539174
28000,0.15435477
30000,0.16590337
32000,0.041491404
34000,0.026310876
36000,0.037806213
38000,0.06591788
40000,0.054059833
42000,0.04501602
44000,0.106664
46000,0.12679395
48000,0.062759444
50000,0.06783374
52000,0.058816254
54000,0.032372966
56000,0.03244643
58000,0.046080366
60000,0.04467702
62000,0.05853635
64000,0.09424004
66000,0.109094575
68000,0.100818604
70000,0.07638767
72000,0.071465075
74000,0.061628133
76000,0.0546204
78000,0.046849996
80000,0.05747576
82000,0.06161368
84000,0.04912722
86000,0.043039516
88000,0.049339846
90000,0.061967075
92000,0.060958296
94000,0.06486036
96000,0.023024589
98000,0.0264453
100000,0.05612336
102000,0.079966456
104000,0.066474885
106000,0.059404448
108000,0.04110627
110000,0.062647134
112000,0.08507663
114000,0.036512673
116000,0.03204584
118000,0.024158329
120000,0.01680547
122000,0.018939167
124000,0.019906655
126000,0.022798672
128000,0.027792066
130000,0.031958938
132000,0.042435244
134000,0.03520158
136000,0.039720193
138000,0.04409167
140000,0.04316728
142000,0.037424177
144000,0.03421998
146000,0.03410697
148000,0.033142865
150000,0.030481666
152000,0.031894088
154000,0.03110607
156000,0.029170334
158000,0.028807461
160000,0.031993225
162000,0.029586732
164000,0.036366746
166000,0.008662775
168000,0.006292358
170000,0.0092674345
172000,0.011320904
174000,0.013828307
176000,0.028197736
178000,0.027298063
180000,0.030898511
182000,0.02964653
184000,0.049891487
186000,0.04538171
188000,0.0426317
190000,0.043516338
192000,0.041354865
194000,0.045754537
196000,0.03878084
198000,0.037248775
200000,0.041191146
202000,0.041098922
204000,0.03824316
206000,0.03283833
208000,0.03431438
210000,0.024061635
212000,0.026519477
214000,0.020934895
216000,0.017498255
218000,0.014486104
220000,0.006410718
222000,0.012900114
224000,0.011062324
226000,0.023023471
228000,0.028264165
230000,0.029518664
232000,0.02542369
234000,0.030091211
236000,0.030968592
238000,0.02257146
240000,0.030278519
242000,0.027377382
244000,0.034441426
246000,0.029196486
248000,0.042451084
250000,0.043160155
252000,0.05029118
254000,0.045620307
256000,0.04979615
258000,0.049088478
260000,0.048051566
262000,0.0504127
264000,0.05042164
266000,0.050101385
268000,0.04920043
270000,0.047490746
272000,0.04623112
274000,0.050104424
276000,0.051655114
278000,0.055533394
280000,0.051878497
282000,0.05063127
284000,0.050176993
286000,0.052819878
288000,0.05799292
290000,0.062129408
292000,0.066626444
294000,0.06331621
296000,0.067911744
298000,0.06846687
300000,0.064323545
302000,0.06286259
304000,0.055096984
306000,0.05251427
308000,0.050937593
310000,0.044408575
312000,0.049366802
314000,0.04816754
316000,0.05119513
318000,0.04819852
320000,0.05578564
322000,0.053815395
324000,0.060896203
326000,0.060633644
328000,0.05570297
330000,0.06348194
332000,0.07823074
334000,0.092872545
336000,0.09453997
338000,0.08954874
340000,0.09133616
342000,0.0852548
344000,0.08069892
346000,0.08881202
348000,0.09447479
350000,0.09098099
352000,0.0851593
354000,0.08625625
356000,0.09040089
358000,0.095244154
360000,0.09778191
362000,0.090224996
364000,0.090690225
366000,0.09331025
368000,0.08791123
370000,0.10150713
372000,0.0974064
374000,0.09178248
376000,0.093106434
378000,0.08671646
380000,0.095450476
382000,0.09956838
384000,0.10722712
386000,0.115274504
388000,0.12051943
390000,0.12833774
392000,0.1265146
394000,0.12983677
396000,0.12897427
398000,0.1323651
400000,0.1352802
