episode,eta,kl_fit,interference_l1,q_rmse
64,0.5,0.00048338231863453984,0.0,0.7612717
128,0.5,0.00036783110893641907,0.0,0.7948072
192,0.5,8.360833453480154e-05,0.08140623569488525,0.8517126
256,0.5,0.0001234653997623051,0.0,0.8746692
320,0.5,0.0004157801837815593,0.0,0.8749206
384,0.5,0.00016316314334593093,0.0,0.89287204
448,0.5,8.646745239578497e-05,0.0,0.8933192
512,0.5,0.00022182514129037207,0.0025904662907123566,0.9091084
576,0.5,0.00022703845487822863,0.12196609377861023,0.8924287
640,0.5,0.00025521266798023134,0.02219027280807495,0.89614725
704,0.5,0.0019818553606786404,0.006402882747352123,0.91360813
768,0.5,9.691647210274823e-05,0.0,0.9181128
832,0.5,0.00016836292343214154,0.0,0.89988697
896,0.5,0.00018927270139101893,0.0010686160530894995,0.90849626
960,0.5,0.00023974949090188602,0.0,0.92389584
1024,0.5,0.000257800022882293,0.018102176021784544,0.9218643
1088,0.5,0.00017440763986087404,0.0,0.91665435
1152,0.5,1.3857560058265031e-05,0.0,0.9199373
1216,0.5,0.00019554581922420766,0.0,0.92583525
1280,0.5,0.00019222216405461785,0.11936288326978683,0.91461015
1344,0.5,0.00022012857544950748,0.0,0.9211682
1408,0.5,0.00024198558397377687,0.0,0.92798156
1472,0.5,0.00012023223484902701,0.0,0.9236785
1536,0.5,0.00013510046579767732,0.0,0.9227586
1600,0.5,7.346289252878209e-05,0.025385022163391113,0.93009955
1664,0.5,5.235602316133736e-06,0.04007458686828613,0.9208685
1728,0.5,0.00046378016687261453,0.0,0.9122392
1792,0.5,0.00032988488940569977,0.0,0.90812564
1856,0.5,0.000256190462351924,0.0,0.8922502
1920,0.5,0.0005852395615306705,0.0,0.87355095
1984,0.5,0.00024402828633659132,0.0,0.8772974
2048,0.5,0.0007105062746135941,4.228160833008587e-06,0.27338853
2112,0.5,7.871181279976251e-05,0.0,0.26418182
2176,0.5,7.413705332675653e-05,1.3097240298520774e-05,0.26870292
2240,0.5,0.0006302127137587377,0.0,0.26445773
2304,0.5,0.00047228712355718017,4.300190312278573e-06,0.26110986
2368,0.5,9.659284463718147e-05,0.0,0.24596666
2432,0.5,5.226699366031343e-05,3.8119801502034534e-06,0.24204968
2496,0.5,0.0008719536535037067,6.960127393540461e-06,0.27023366
2560,0.5,0.00032699419527186063,0.0,0.2514998
2624,0.5,0.00047532480794150916,0.0,0.24372156
2688,0.5,0.00026208890918414084,5.045935722591821e-07,0.23817033
2752,0.5,0.00013679336256121712,2.0020279407617636e-06,0.23085955
2816,0.5,0.0007906317982644851,0.024014884974349116,0.22691078
2880,0.5,0.000281255317133855,0.0,0.2224054
2944,0.5,0.000507847015827875,4.6449213186861016e-07,0.21739273
3008,0.5,0.00025506092160040595,4.498019734455738e-08,0.21177335
3072,0.5,0.0004457552547126976,2.31155399887939e-06,0.21359053
3136,0.5,0.0031297123689597584,0.0,0.24937028
3200,0.5,0.0004246978894452506,0.0,0.22791588
3264,0.5,0.00047984639239344193,5.430933924799319e-07,0.22152947
3328,0.5,0.00016008534934144336,0.024719162123631122,0.21779686
3392,0.5,0.00016642948278124757,7.490796178899473e-07,0.22153142
3456,0.5,0.0005774373154488123,9.105633580475114e-09,0.22018777
3520,0.5,0.0016336038157889602,1.7915726857609116e-07,0.2232785
3584,0.5,0.0004931105636292917,0.0,0.22071299
3648,0.5,0.00030028537750064805,2.5249073587474413e-07,0.21752214
3712,0.5,0.00011103750093610643,0.0,0.22029126
3776,0.5,4.313159659830035e-05,0.0,0.2211062
