alg,episode,nc_last
lam05_400k,1,4.763230500288675
lam05_400k,4000,1.4744898814240275
lam05_400k,8000,1.4252675533975183
lam05_400k,12000,1.4528360754369583
lam05_400k,16000,1.6330467425376392
lam05_400k,20000,1.7618425626972969
lam05_400k,24000,1.6339047772322484
lam05_400k,28000,1.854053142556104
lam05_400k,32000,1.5864838042280416
lam05_400k,36000,1.7046043370017945
lam05_400k,40000,1.6416281586061032
lam05_400k,44000,1.7990533817610452
lam05_400k,48000,1.7746972371268084
lam05_400k,52000,1.8774212392524117
lam05_400k,56000,1.4506081629447352
lam05_400k,60000,1.3955789276983002
lam05_400k,64000,1.2362729369779801
lam05_400k,68000,1.3118812919705078
lam05_400k,72000,1.277759240695264
lam05_400k,76000,1.0313920734425897
lam05_400k,80000,1.027029950752528
lam05_400k,84000,1.0108932246720048
lam05_400k,88000,1.030629330005505
lam05_400k,92000,1.0510591771282713
lam05_400k,96000,1.0825632770143323
lam05_400k,100000,1.307435058206508
lam05_400k,104000,1.2008600451183313
lam05_400k,108000,1.2110403131977856
lam05_400k,112000,1.4588370257319934
lam05_400k,116000,1.6225661348528644
lam05_400k,120000,1.1594157791886144
lam05_400k,124000,1.1691243281926933
lam05_400k,128000,1.4714628572895307
lam05_400k,132000,1.52993236333693
lam05_400k,136000,1.5567125739609016
lam05_400k,140000,1.4656833635004318
lam05_400k,144000,1.4189140367193385
lam05_400k,148000,1.3665714439516552
lam05_400k,152000,1.1927744747729423
lam05_400k,156000,1.183262949437561
lam05_400k,160000,1.1312693334247466
lam05_400k,164000,1.2122863195328462
lam05_400k,168000,1.2214840900989028
lam05_400k,172000,1.280283243340685
lam05_400k,176000,1.286994972223877
lam05_400k,180000,1.274299155978408
lam05_400k,184000,1.191442849065724
lam05_400k,188000,1.2301952231955746
lam05_400k,192000,1.3859580972511365
lam05_400k,196000,1.478799798152289
lam05_400k,200000,1.6757886559216066
lam05_400k,204000,1.7117681865553656
lam05_400k,208000,1.5081852977501582
lam05_400k,212000,1.489750493258232
lam05_400k,216000,1.4443966071107677
lam05_400k,220000,1.5508040217529224
lam05_400k,224000,1.4633985744316724
lam05_400k,228000,1.4253878678353331
lam05_400k,232000,1.376934838303344
lam05_400k,236000,1.376905920538351
lam05_400k,240000,1.2726328176374286
lam05_400k,244000,1.3527545106870935
lam05_400k,248000,1.3023188838298876
lam05_400k,252000,1.2972098161258563
lam05_400k,256000,1.3241765243624335
lam05_400k,260000,1.2825625984029725
lam05_400k,264000,1.3082229671945247
lam05_400k,268000,1.2938383741767612
lam05_400k,272000,1.228197331054044
lam05_400k,276000,1.1715205387247678
lam05_400k,280000,1.1939763489477746
lam05_400k,284000,1.2802174598512632
lam05_400k,288000,1.301922171618108
lam05_400k,292000,1.281527276575349
lam05_400k,296000,1.2448058706623368
lam05_400k,300000,1.2649244953998253
lam05_400k,304000,1.2908991278553879
lam05_400k,308000,1.3018473723995143
lam05_400k,312000,1.2724964947471826
lam05_400k,316000,1.263022594329466
lam05_400k,320000,1.2315688115773011
lam05_400k,324000,1.2255128211426174
lam05_400k,328000,1.2492460750950163
lam05_400k,332000,1.294308485388447
lam05_400k,336000,1.35369571429578
lam05_400k,340000,1.2990940787489416
lam05_400k,344000,1.2705723245530454
lam05_400k,348000,1.2787837464528002
lam05_400k,352000,1.2880104724629928
lam05_400k,356000,1.3291008866075793
lam05_400k,360000,1.2847693985339608
lam05_400k,364000,1.2393876746554984
lam05_400k,368000,1.2364813313065093
lam05_400k,372000,1.2452792438176399
lam05_400k,376000,1.2554378802958452
lam05_400k,380000,1.2540214054671905
lam05_400k,384000,1.2720809064774787
lam05_400k,388000,1.261663787560031
lam05_400k,392000,1.214771499550971
lam05_400k,396000,1.2598675029484048
lam05_400k,400000,1.249941961324903
